Topology,lambda_parallel_instances,lambda_allocated_memory,car_cache,latency,cost,reliability,scalability
1.2,51,256,10,0,0.17669,10,-0.015226
1.2,26,3776,7,0,0.19462,10,-0.13227
1.2,58,6464,9,0,0.20785,10,-0.38003
1.2,61,960,1,0,0.22308,10,-0.061368
1.2,8,320,7,1.0103e-16,0.18884,10,-0.0033159
1.2,16,5632,2,0,0.22586,10,-0.11237
1.2,56,192,8,0,0.17931,10,-0.011388
1.2,76,4928,9,0,0.20658,10,-0.3683
1.2,16,8384,6,0,0.19244,10,-0.19056
1.2,34,6720,10,0,0.19101,10,-0.28536
1.2,48,2816,8,4.4453e-17,0.18679,10,-0.1758
1.2,67,4352,4,0,0.21063,10,-0.30537
1.2,25,2688,8,3.3722e-17,0.18288,10,-0.099807
1.2,36,5888,9,0,0.19691,10,-0.25842
1.2,88,1088,5,0,0.1811,10,-0.12053
1.2,58,512,6,0,0.18488,10,-0.036197
1.2,7,1408,7,4.1508e-17,0.18926,10,-0.014005
1.2,96,192,4,0,0.19336,10,-0.017853
1.2,65,256,6,0,0.18418,10,-0.018605
1.2,41,3648,1,0,0.22912,10,-0.16485
1.2,1,4160,10,0,0.17641,10,-0.0075683
1.2,44,1280,5,4.4455e-17,0.17915,10,-0.077315
1.2,8,2368,5,0,0.17722,10,-0.029357
1.2,48,5184,1,4.4426e-17,0.23591,10,-0.25427
1.2,16,1152,8,0,0.17985,10,-0.025823
1.2,2,384,1,0,0.22018,10,-0.00076438
1.2,92,128,6,0,0.18392,10,-0.01176
1.2,92,448,9,0,0.18534,10,-0.047497
1.2,25,768,6,0,0.18442,10,-0.024672
1.2,36,192,8,0,0.17916,10,-0.0073992
1.2,77,3200,9,0,0.19827,10,-0.2765
1.2,8,9600,2,4.4464e-17,0.22527,10,-0.10213
1.2,14,8768,9,0,0.19167,10,-0.17752
1.2,54,3200,9,0,0.19385,10,-0.21355
1.2,81,832,5,0,0.17952,10,-0.085795
1.2,95,3968,8,0,0.20152,10,-0.36926
1.2,59,1728,3,0,0.18909,10,-0.12952
1.2,20,7360,1,0,0.22972,10,-0.17366
1.2,4,320,8,0,0.17896,10,-0.0016986
1.2,91,2240,5,0,0.1877,10,-0.23866
1.2,57,9984,9,7.3263e-17,0.22142,10,-0.47899
1.2,92,9152,1,3.5838e-17,0.27698,10,-0.52392
1.2,41,7680,9,0,0.20395,10,-0.34235
1.2,38,2048,10,0,0.18056,10,-0.10921
1.2,32,192,9,0,0.18372,10,-0.0063616
1.2,73,384,2,4.4449e-17,0.22136,10,-0.02654
1.2,97,2688,1,4.4423e-17,0.23536,10,-0.24784
1.2,46,256,10,0,0.17664,10,-0.013775
1.2,57,1600,6,0,0.18851,10,-0.11792
1.2,66,768,3,0,0.18593,10,-0.061561
1.2,85,9600,1,4.4429e-17,0.27455,10,-0.51851
1.2,46,576,5,0,0.17739,10,-0.033568
1.2,24,4736,5,0,0.18316,10,-0.16175
1.2,52,256,7,0,0.18928,10,-0.014711
1.2,58,3072,2,0,0.23054,10,-0.18557
1.2,94,384,8,4.4472e-17,0.18046,10,-0.041446
1.2,21,384,3,0,0.18383,10,-0.0093006
1.2,95,1984,3,0,0.19385,10,-0.21337
1.2,7,1600,8,0,0.17952,10,-0.016983
1.2,7,1536,2,0,0.22072,10,-0.012761
1.2,48,1088,6,0,0.18619,10,-0.067649
1.2,64,192,4,0,0.19312,10,-0.012001
1.2,10,832,9,4.4468e-17,0.1839,10,-0.011232
1.2,25,384,5,0,0.17656,10,-0.011643
1.2,66,576,3,0,0.18525,10,-0.045428
1.2,2,256,9,0,0.1835,10,-0.00065246
1.2,53,1408,4,4.4465e-17,0.19663,10,-0.091924
1.2,4,192,8,0,0.17893,10,-0.00094274
1.2,63,576,8,0,0.18059,10,-0.044712
1.2,96,1600,7,0,0.19718,10,-0.17814
1.2,9,128,7,0,0.18877,10,-0.0014889
1.2,93,2432,2,4.9493e-17,0.23315,10,-0.21761
1.2,28,4736,6,0,0.19167,10,-0.17746
1.2,68,512,7,0,0.19035,10,-0.041093
1.2,28,128,6,0,0.18362,10,-0.0037958
1.2,66,2816,8,4.4453e-17,0.18974,10,-0.22517
1.2,61,640,1,0,0.22203,10,-0.040539
1.2,65,128,4,0,0.19295,10,-0.0078266
1.2,87,128,7,0,0.18914,10,-0.010959
1.2,40,5632,3,0,0.19775,10,-0.26963
1.2,84,1344,2,0,0.22617,10,-0.11772
1.2,23,2560,7,4.4531e-17,0.19217,10,-0.082331
1.2,75,2368,2,4.4431e-17,0.23021,10,-0.18086
1.2,93,256,10,0,0.17714,10,-0.027228
1.2,91,4736,10,0,0.20273,10,-0.40829
1.2,77,128,5,0,0.17651,10,-0.01012
1.2,73,256,5,0,0.17693,10,-0.021458
1.2,24,768,6,0,0.18438,10,-0.023724
1.2,48,192,5,0,0.1765,10,-0.0098995
1.2,50,6720,5,0,0.19799,10,-0.36499
1.2,43,3648,4,0,0.20206,10,-0.19071
1.2,55,8000,1,0,0.24948,10,-0.38064
1.2,99,1664,6,0,0.19255,10,-0.19246
1.2,54,448,9,0,0.18457,10,-0.028541
1.2,5,192,9,0,0.18352,10,-0.0010445
1.2,33,640,9,0,0.1845,10,-0.026849
1.2,35,704,6,4.4431e-17,0.18468,10,-0.03133
1.2,93,7360,6,0,0.22798,10,-0.51443
1.2,88,256,6,0,0.18443,10,-0.024908
1.2,50,1152,4,4.4496e-17,0.19562,10,-0.070573
1.2,18,128,1,0,0.22023,10,-0.0019099
1.2,38,768,6,0,0.1849,10,-0.036816
1.2,87,640,10,0,0.17884,10,-0.069989
1.2,89,2368,2,4.4431e-17,0.23209,10,-0.20686
1.2,68,1728,2,0,0.22661,10,-0.12515
1.2,2,1088,4,5.5733e-17,0.19276,10,-0.0029893
1.2,59,256,8,0,0.17953,10,-0.017232
1.2,10,576,8,0,0.17917,10,-0.007565
1.2,75,3456,6,0,0.19904,10,-0.28636
1.2,93,2112,8,0,0.19003,10,-0.22962
1.2,2,576,3,0,0.18353,10,-0.0014281
1.2,77,3456,5,0,0.19212,10,-0.29951
1.2,99,3456,7,0,0.20926,10,-0.33712
1.2,96,256,6,0,0.18451,10,-0.027079
1.2,87,8384,3,0,0.23211,10,-0.53381
1.2,13,8768,4,0,0.20025,10,-0.16057
1.2,54,3776,6,0,0.19573,10,-0.24172
1.2,73,5632,2,0,0.24619,10,-0.35475
1.2,96,448,9,0,0.18542,10,-0.049445
1.2,30,1088,10,0,0.17784,10,-0.04529
1.2,6,5184,1,4.4426e-17,0.22212,10,-0.04225
1.2,64,3776,5,0,0.19065,10,-0.28058
1.2,31,256,8,0,0.17923,10,-0.009209
1.2,90,5888,4,0,0.22621,10,-0.44044
1.2,75,128,5,0,0.1765,10,-0.0098619
1.2,10,704,2,1.0135e-16,0.22049,10,-0.0075984
1.2,53,1600,2,0,0.22481,10,-0.093972
1.2,73,9600,8,4.4535e-17,0.22562,10,-0.53067
1.2,13,4352,10,0,0.17964,10,-0.088759
1.2,34,256,4,0,0.19301,10,-0.0092975
1.2,100,192,1,0,0.22088,10,-0.016263
1.2,84,1600,7,0,0.19612,10,-0.15987
1.2,2,8000,2,0,0.22122,10,-0.023439
1.2,35,192,6,0,0.18375,10,-0.0071669
1.2,74,384,5,0,0.17738,10,-0.03342
1.2,28,256,6,0,0.18379,10,-0.0082738
1.2,88,3200,4,0,0.20955,10,-0.29294
1.2,11,128,6,0,0.18354,10,-0.0016563
1.2,2,3072,1,0,0.22051,10,-0.008017
1.2,36,320,10,0,0.17665,10,-0.014016
1.2,68,384,4,4.4472e-17,0.19378,10,-0.028237
1.2,95,3456,10,0,0.19585,10,-0.34292
1.2,45,1792,6,0,0.18793,10,-0.10591
1.2,23,2688,7,0,0.19234,10,-0.086033
1.2,27,5632,3,0,0.19311,10,-0.20164
1.2,29,448,1,4.4418e-17,0.22073,10,-0.012974
1.2,44,448,5,4.4489e-17,0.17704,10,-0.024362
1.2,99,128,9,0,0.18395,10,-0.012401
1.2,1,1984,8,0,0.17901,10,-0.0032753
1.2,66,9152,2,3.5838e-17,0.26092,10,-0.45013
1.2,91,768,2,0,0.22353,10,-0.070078
1.2,69,512,8,0,0.18055,10,-0.043591
1.2,87,8768,10,0,0.22701,10,-0.55231
1.2,17,768,4,0,0.19328,10,-0.016019
1.2,9,192,8,0,0.17897,10,-0.0019577
1.2,49,7680,6,0,0.20795,10,-0.3809
1.2,57,256,8,0,0.17951,10,-0.016664
1.2,55,3968,8,0,0.192,10,-0.2585
1.2,78,320,6,1.0039e-16,0.18457,10,-0.028554
1.2,15,2944,3,4.4451e-17,0.18605,10,-0.064532
1.2,80,512,5,0,0.17806,10,-0.050802
1.2,60,9152,10,0,0.21276,10,-0.48016
1.2,8,128,9,0,0.18352,10,-0.0010511
1.2,24,6720,10,0,0.18664,10,-0.22223
1.2,79,448,7,0,0.19032,10,-0.040312
1.2,31,192,7,0,0.18896,10,-0.0063265
1.2,75,3200,7,3.9593e-17,0.20333,10,-0.2723
1.2,37,1344,10,0,0.1788,10,-0.069103
1.2,65,4160,2,0,0.23682,10,-0.26471
1.2,45,768,3,0,0.18515,10,-0.042903
1.2,66,256,9,0,0.18418,10,-0.018675
1.2,47,384,1,0,0.22093,10,-0.017264
1.2,58,384,8,4.4472e-17,0.17987,10,-0.026092
1.2,100,256,3,0,0.18455,10,-0.027856
1.2,93,512,6,0,0.18571,10,-0.056492
1.2,18,128,10,0,0.17624,10,-0.0025236
1.2,63,7360,4,0,0.22279,10,-0.41631
1.2,78,6720,4,3.0216e-17,0.22716,10,-0.45077
1.2,41,320,4,0,0.19322,10,-0.01445
1.2,61,1152,5,4.4496e-17,0.17978,10,-0.091762
1.2,81,128,3,0,0.18386,10,-0.010097
1.2,96,1536,9,0,0.19135,10,-0.17182
1.2,52,512,5,0,0.17739,10,-0.033727
1.2,31,128,8,0,0.17905,10,-0.0041255
1.2,83,6464,9,0,0.21836,10,-0.46007
1.2,57,1792,7,0,0.19435,10,-0.127
1.2,43,5888,10,0,0.19219,10,-0.30048
1.2,85,2560,4,0,0.20534,10,-0.23947
1.2,39,4544,2,0,0.23108,10,-0.19307
1.2,56,9600,9,2.8682e-17,0.21933,10,-0.46622
1.2,84,960,4,0,0.19668,10,-0.09299
1.2,31,960,1,0,0.22164,10,-0.032279
1.2,20,3648,6,3.2298e-17,0.18793,10,-0.1044
1.2,41,4352,9,4.4461e-17,0.19449,10,-0.22339
1.2,57,128,9,0,0.18375,10,-0.0071986
1.2,70,512,10,0,0.17782,10,-0.044888
1.2,75,3776,4,0,0.20964,10,-0.29406
1.2,90,3200,1,0,0.23743,10,-0.2714
1.2,48,960,1,0,0.22245,10,-0.049006
1.2,12,128,6,0,0.18355,10,-0.0017824
1.2,32,640,1,0,0.22114,10,-0.021743
1.2,30,256,8,0,0.17922,10,-0.0089198
1.2,16,1600,6,0,0.1849,10,-0.036792
1.2,63,8384,6,0,0.21871,10,-0.46228
1.2,15,640,8,4.4453e-17,0.17936,10,-0.012863
1.2,6,4160,9,0,0.18502,10,-0.039947
1.2,17,320,9,5.5957e-17,0.18372,10,-0.0064186
1.2,39,192,9,0,0.18377,10,-0.0077299
1.2,98,1536,3,0,0.19151,10,-0.17458
1.2,44,1728,10,0,0.18033,10,-0.10421
1.2,46,512,8,0,0.18,10,-0.029597
1.2,33,768,1,4.4419e-17,0.22137,10,-0.026745
1.2,96,7680,8,0,0.22683,10,-0.53619
1.2,53,1856,9,3.424e-17,0.18897,10,-0.12943
1.2,19,6144,10,0,0.18355,10,-0.1691
1.2,69,128,4,0,0.19297,10,-0.0083004
1.2,32,320,5,4.4484e-17,0.17659,10,-0.012401
1.2,25,512,10,0,0.17675,10,-0.016713
1.2,20,3968,1,0,0.22491,10,-0.095709
1.2,38,5376,8,4.4552e-17,0.19184,10,-0.25631
1.2,43,2432,6,4.452e-17,0.18942,10,-0.13604
1.2,97,960,8,0,0.18356,10,-0.11287
1.2,92,1984,10,0,0.18619,10,-0.21499
1.2,55,448,7,0,0.18984,10,-0.028574
1.2,15,960,6,0,0.18421,10,-0.019341
1.2,60,448,1,4.4418e-17,0.22136,10,-0.026417
1.2,27,128,2,0,0.22028,10,-0.0028673
1.2,34,576,3,0,0.18439,10,-0.02398
1.2,74,4736,2,4.4422e-17,0.24176,10,-0.31559
1.2,6,2944,7,4.4497e-17,0.18976,10,-0.026737
1.2,54,2560,2,0,0.22821,10,-0.15096
1.2,26,1088,5,0,0.17761,10,-0.039416
1.2,99,1792,2,0,0.22991,10,-0.17643
1.2,48,128,2,0,0.22037,10,-0.0050639
1.2,86,2368,4,0,0.20419,10,-0.22311
1.2,14,320,10,0,0.17635,10,-0.0056292
1.2,44,9984,6,0,0.21278,10,-0.42088
1.2,47,3072,3,0,0.1919,10,-0.18144
1.2,92,1664,9,3.7141e-17,0.19203,10,-0.1809
1.2,6,4928,7,0,0.19056,10,-0.045923
1.2,28,192,9,0,0.18369,10,-0.0055779
1.2,30,2944,8,4.4451e-17,0.18405,10,-0.12329
1.2,78,192,2,0,0.22072,10,-0.012751
1.2,39,128,5,0,0.17633,10,-0.0051929
1.2,80,5888,4,0,0.22248,10,-0.41402
1.2,86,256,9,0,0.1844,10,-0.02416
1.2,60,384,7,5.6825e-17,0.18973,10,-0.025842
1.2,35,128,6,0,0.18365,10,-0.0046738
1.2,65,704,9,4.4545e-17,0.18569,10,-0.056079
1.2,100,7360,1,0,0.26799,10,-0.49003
1.2,92,3776,5,0,0.19699,10,-0.3549
1.2,35,320,5,4.4484e-17,0.17663,10,-0.013537
1.2,25,1984,10,0,0.17888,10,-0.07094
1.2,83,1408,5,8.2005e-17,0.18258,10,-0.15055
1.2,78,448,6,4.4453e-17,0.18506,10,-0.040796
1.2,70,320,5,4.4484e-17,0.17712,10,-0.026574
1.2,89,1152,6,0,0.18879,10,-0.12359
1.2,44,576,10,5.7456e-17,0.17733,10,-0.032281
1.2,60,3648,9,0,0.19662,10,-0.25436
1.2,53,448,10,4.4548e-17,0.17722,10,-0.029271
1.2,29,1344,9,0,0.18556,10,-0.052957
1.2,48,256,10,0,0.17666,10,-0.014356
1.2,82,2432,2,4.9493e-17,0.23161,10,-0.19754
1.2,53,320,3,0,0.18421,10,-0.019376
1.2,62,3072,5,0,0.18726,10,-0.23191
1.2,21,128,9,0,0.18358,10,-0.0026903
1.2,64,4928,7,0,0.20818,10,-0.32583
1.2,24,128,4,0,0.19276,10,-0.0029412
1.2,9,320,1,4.4418e-17,0.22027,10,-0.0028177
1.2,75,128,4,0,0.193,10,-0.0090101
1.2,41,512,2,0,0.22113,10,-0.021543
1.2,53,576,5,0,0.17757,10,-0.038441
1.2,57,1728,10,0,0.18157,10,-0.13046
1.2,49,128,9,0,0.18371,10,-0.0062007
1.2,100,128,5,0,0.17662,10,-0.013076
1.2,20,1024,7,0,0.18979,10,-0.027376
1.2,95,8000,2,0,0.27082,10,-0.50281
1.2,11,2112,3,0,0.1848,10,-0.034184
1.2,56,320,8,0,0.17968,10,-0.021145
1.2,38,2112,5,0,0.1807,10,-0.11205
1.2,10,128,2,0,0.2202,10,-0.0010811
1.2,3,576,6,0,0.18357,10,-0.0024884
1.2,4,256,9,0,0.18352,10,-0.0012268
1.2,19,256,10,0,0.17635,10,-0.005857
1.2,41,640,2,1.0031e-16,0.22142,10,-0.027683
1.2,44,7680,3,0,0.20544,10,-0.35734
1.2,77,2048,3,0,0.19241,10,-0.19016
1.2,10,1984,5,0,0.17724,10,-0.029813
1.2,16,1856,6,0,0.18512,10,-0.042348
1.2,59,7680,10,0,0.20561,10,-0.4313
1.2,14,768,7,4.4509e-17,0.18925,10,-0.013864
1.2,60,1984,7,0,0.19528,10,-0.14457
1.2,4,1088,5,0,0.17637,10,-0.0064216
1.2,8,4352,2,0,0.2223,10,-0.045879
1.2,32,192,6,0,0.18372,10,-0.0065802
1.2,76,3776,3,0,0.2007,10,-0.3064
1.2,65,576,4,0,0.1944,10,-0.042842
1.2,71,2240,5,0,0.18516,10,-0.19776
1.2,59,384,7,5.6825e-17,0.18971,10,-0.02543
1.2,93,448,10,4.4548e-17,0.17803,10,-0.049978
1.2,88,256,9,0,0.18442,10,-0.024704
1.2,42,832,4,0,0.1944,10,-0.042856
1.2,56,832,8,0,0.18123,10,-0.060344
1.2,9,1088,5,0,0.17666,10,-0.014141
1.2,99,8000,2,0,0.27295,10,-0.51194
1.2,18,384,7,5.6825e-17,0.18903,10,-0.0081982
1.2,60,2048,3,0,0.19044,10,-0.15543
1.2,4,384,7,5.6825e-17,0.1888,10,-0.0021578
1.2,91,5376,8,4.4552e-17,0.20989,10,-0.43917
1.2,14,8768,8,0,0.18709,10,-0.18117
1.2,5,7040,3,0,0.18577,10,-0.057806
1.2,20,896,3,0,0.18437,10,-0.023532
1.2,40,128,5,0,0.17634,10,-0.0053233
1.2,99,1664,4,0,0.20171,10,-0.18504
1.2,43,512,7,0,0.18976,10,-0.026582
1.2,73,320,4,0,0.19366,10,-0.025353
1.2,45,1088,6,0,0.18602,10,-0.063739
1.2,47,256,7,0,0.18923,10,-0.013356
1.2,29,2560,4,0,0.19698,10,-0.099143
1.2,96,192,1,0,0.22085,10,-0.015624
1.2,10,1216,8,0,0.17953,10,-0.017281
1.2,74,3200,10,0,0.19036,10,-0.27677
1.2,34,384,2,4.4449e-17,0.22071,10,-0.012576
1.2,28,192,2,0,0.22035,10,-0.0046359
1.2,8,9984,4,7.2472e-17,0.19798,10,-0.1189
1.2,58,384,1,0,0.22111,10,-0.021206
1.2,49,128,10,0,0.17638,10,-0.006571
1.2,54,8000,9,0,0.21228,10,-0.4171
1.2,52,3200,4,0,0.20263,10,-0.19972
1.2,19,320,8,0,0.17916,10,-0.0073959
1.2,74,1088,1,5.5733e-17,0.22431,10,-0.084748
1.2,100,1984,8,0,0.18981,10,-0.22624
1.2,1,768,1,4.4419e-17,0.22018,10,-0.00085465
1.2,40,320,4,0,0.1932,10,-0.014105
1.2,61,6144,1,0,0.24388,10,-0.33505
1.2,72,960,9,0,0.18694,10,-0.084614
1.2,18,256,10,0,0.17634,10,-0.0055611
1.2,90,3200,10,0,0.19343,10,-0.31559
1.2,11,448,8,4.4548e-17,0.17912,10,-0.0062698
1.2,69,512,7,0,0.19038,10,-0.041663
1.2,58,3648,9,0,0.19618,10,-0.24823
1.2,25,640,9,0,0.18425,10,-0.02052
1.2,11,3200,3,0,0.18559,10,-0.053611
1.2,3,1408,5,8.2005e-17,0.17638,10,-0.0066381
1.2,54,256,8,0,0.17948,10,-0.01581
1.2,90,1344,7,0,0.19518,10,-0.14278
1.2,82,6464,2,0,0.2546,10,-0.41635
1.2,40,3328,10,0,0.18414,10,-0.17992
1.2,23,512,1,0,0.2207,10,-0.012211
1.2,72,6144,5,0,0.20417,10,-0.42002
1.2,97,768,10,0,0.17975,10,-0.091176
1.2,70,5376,4,4.4486e-17,0.21648,10,-0.36449
1.2,100,576,3,0,0.18617,10,-0.067094
1.2,64,832,5,0,0.17881,10,-0.069198
1.2,75,4544,3,4.4476e-17,0.2045,10,-0.34786
1.2,74,128,9,0,0.18383,10,-0.0093119
1.2,94,832,9,4.4468e-17,0.18739,10,-0.094551
1.2,8,4160,7,0,0.19078,10,-0.051291
1.2,83,1728,4,0,0.20054,10,-0.16552
1.2,46,6144,6,0,0.20139,10,-0.31447
1.2,91,2560,8,0,0.19249,10,-0.26537
1.2,57,2816,6,Inf,0.19727,10,
1.2,98,576,4,0,0.19528,10,-0.063029
1.2,88,448,2,4.443e-17,0.22192,10,-0.038231
1.2,42,3968,2,0,0.23015,10,-0.17994
1.2,79,1088,5,0,0.18059,10,-0.10971
1.2,64,1792,2,0,0.22646,10,-0.12257
1.2,16,576,1,0,0.22058,10,-0.0095868
1.2,46,704,3,5.6018e-17,0.18504,10,-0.040322
1.2,40,3968,9,0,0.19301,10,-0.20003
1.2,14,256,3,0,0.18363,10,-0.0039796
1.2,28,1344,10,0,0.17816,10,-0.053357
1.2,38,192,8,0,0.17918,10,-0.0077997
1.2,30,3328,4,0,0.19864,10,-0.13155
1.2,49,3776,3,0,0.19458,10,-0.22474
1.2,75,2432,6,4.452e-17,0.19383,10,-0.21312
1.2,32,5632,6,0,0.19491,10,-0.22968
1.2,62,704,7,9.3697e-17,0.19088,10,-0.054419
1.2,2,5888,9,0,0.18423,10,-0.019975
1.2,27,7360,7,0,0.20165,10,-0.24646
1.2,89,1728,6,0,0.19195,10,-0.18228
1.2,100,3456,2,0,0.24088,10,-0.30717
1.2,31,3776,7,0,0.19576,10,-0.1533
1.2,15,960,9,0,0.1842,10,-0.019162
1.2,33,4544,4,0,0.2019,10,-0.18808
1.2,60,1728,7,0,0.19443,10,-0.12863
1.2,81,448,6,4.4453e-17,0.18512,10,-0.042281
1.2,17,5184,2,0,0.22573,10,-0.1102
1.2,72,3328,2,0,0.23453,10,-0.23788
1.2,58,192,1,0,0.22057,10,-0.00951
1.2,84,5888,6,0,0.21482,10,-0.43596
1.2,87,960,10,0,0.18033,10,-0.10404
1.2,47,512,9,0,0.1846,10,-0.029422
1.2,56,192,6,0,0.1839,10,-0.011252
1.2,42,9984,7,7.3719e-17,0.21669,10,-0.40426
1.2,63,1088,5,0,0.17969,10,-0.089733
1.2,81,320,7,1.0103e-16,0.18985,10,-0.02892
1.2,10,2112,6,0,0.18469,10,-0.03153
1.2,28,4544,6,0,0.19134,10,-0.17165
1.2,79,512,10,0,0.17804,10,-0.050309
1.2,69,1792,5,3.8779e-17,0.18305,10,-0.15722
1.2,24,192,7,0,0.18891,10,-0.0049921
1.2,52,576,9,0,0.18488,10,-0.036304
1.2,68,128,5,0,0.17647,10,-0.0089578
1.2,37,2944,7,4.4497e-17,0.19509,10,-0.14101
1.2,9,256,8,0,0.179,10,-0.0028022
1.2,1,192,2,0,0.22016,10,-0.00019162
1.2,22,7680,2,0,0.23113,10,-0.19382
1.2,86,3776,8,3.2331e-17,0.19866,10,-0.34411
1.2,24,1600,8,0,0.18101,10,-0.05511
1.2,30,576,2,0,0.22095,10,-0.017812
1.2,17,1600,7,0,0.19023,10,-0.038063
1.2,47,6464,5,0,0.1959,10,-0.34337
1.2,91,4352,3,0,0.2079,10,-0.38041
1.2,9,704,4,5.6018e-17,0.19296,10,-0.0078944
1.2,7,192,2,0,0.2202,10,-0.001183
1.2,13,128,5,0,0.17621,10,-0.0017903
1.2,25,1600,5,0,0.17835,10,-0.058007
1.2,70,192,9,0,0.184,10,-0.013739
1.2,45,1856,10,0,0.18075,10,-0.11316
1.2,31,192,7,0,0.18896,10,-0.0063265
1.2,7,2368,8,0,0.17984,10,-0.02553
1.2,37,128,8,0,0.17907,10,-0.0048969
1.2,63,3968,9,0,0.19848,10,-0.27928
1.2,97,896,4,4.0349e-17,0.19707,10,-0.099049
1.2,48,128,2,0,0.22037,10,-0.0050639
1.2,79,256,5,0,0.17699,10,-0.023168
1.2,28,1280,9,0,0.18539,10,-0.048941
1.2,69,384,2,4.4449e-17,0.2213,10,-0.025128
1.2,32,384,3,0,0.18401,10,-0.014111
1.2,5,384,4,4.4472e-17,0.19273,10,-0.002209
1.2,13,1536,5,0,0.17721,10,-0.029113
1.2,9,3456,9,0,0.18535,10,-0.047917
1.2,40,832,5,0,0.17781,10,-0.044581
1.2,45,320,2,0,0.22077,10,-0.01385
1.2,89,256,4,0,0.1936,10,-0.023821
1.2,65,5632,3,0,0.20666,10,-0.36904
1.2,30,1728,5,3.5721e-17,0.17904,10,-0.076006
1.2,48,384,9,4.4506e-17,0.18428,10,-0.021132
1.2,7,6720,3,0,0.18654,10,-0.075603
1.2,26,9152,8,0,0.19477,10,-0.29523
1.2,69,1472,10,4.4645e-17,0.18157,10,-0.13044
1.2,5,448,5,4.4489e-17,0.17625,10,-0.0029357
1.2,8,3776,7,0,0.19054,10,-0.045652
1.2,13,1344,10,0,0.17708,10,-0.025746
1.2,46,4352,3,0,0.19582,10,-0.24312
1.2,63,1472,10,4.4645e-17,0.1811,10,-0.12064
1.2,5,512,1,0,0.22027,10,-0.0027001
1.2,7,1216,6,0,0.18393,10,-0.012053
1.2,2,256,2,0,0.22017,10,-0.00051575
1.2,47,256,3,0,0.18398,10,-0.013294
1.2,44,4352,3,0,0.19529,10,-0.23531
1.2,3,384,4,4.4472e-17,0.1927,10,-0.0013573
1.2,88,3456,2,0,0.2384,10,-0.28185
1.2,24,576,8,0,0.17955,10,-0.017687
1.2,57,896,7,3.855e-17,0.19133,10,-0.062512
1.2,60,192,2,0,0.22059,10,-0.0098467
1.2,54,128,6,0,0.18374,10,-0.0070484
1.2,7,192,6,0,0.18354,10,-0.0016615
1.2,3,1984,6,0,0.18382,10,-0.0091129
1.2,87,256,4,0,0.19358,10,-0.023301
1.2,4,448,1,4.4418e-17,0.22023,10,-0.0018277
1.2,80,896,4,4.0349e-17,0.19629,10,-0.083318
1.2,44,3456,3,0,0.1926,10,-0.1933
1.2,59,704,2,1.0135e-16,0.22219,10,-0.042858
1.2,18,256,5,0,0.17634,10,-0.0054622
1.2,33,1216,1,5.1969e-17,0.22225,10,-0.044185
1.2,25,3648,1,0,0.22562,10,-0.10827
1.2,49,1216,6,0,0.18657,10,-0.076333
1.2,58,1600,8,0,0.18401,10,-0.12227
1.2,27,384,7,5.6825e-17,0.18918,10,-0.012039
1.2,52,576,1,0,0.22155,10,-0.030387
1.2,16,2112,9,0,0.1854,10,-0.049056
1.2,8,512,10,0,0.17634,10,-0.0055794
1.2,94,320,1,4.4418e-17,0.22145,10,-0.028403
1.2,90,640,3,4.4441e-17,0.18626,10,-0.069312
1.2,1,1600,9,3.4929e-17,0.18357,10,-0.002649
1.2,20,960,9,0,0.18444,10,-0.025321
1.2,3,1024,3,0,0.18364,10,-0.0042616
1.2,44,5376,10,0,0.19114,10,-0.28704
1.2,89,4352,10,0,0.20004,10,-0.38462
1.2,71,5376,5,4.4502e-17,0.20032,10,-0.3872
1.2,31,704,1,5.5698e-17,0.2212,10,-0.023129
1.2,20,2560,3,0,0.18647,10,-0.073972
1.2,23,320,9,5.5957e-17,0.1838,10,-0.0086259
1.2,79,704,8,4.4507e-17,0.18159,10,-0.068878
1.2,23,576,8,0,0.17952,10,-0.016972
1.2,36,256,1,0,0.22053,10,-0.0085701
1.2,63,256,8,0,0.17957,10,-0.018366
1.2,27,1088,5,0,0.17767,10,-0.040858
1.2,59,1088,6,0,0.18681,10,-0.081677
1.2,88,2048,2,0,0.23036,10,-0.18299
1.2,66,1984,4,0,0.19985,10,-0.15358
1.2,59,896,1,0,0.22279,10,-0.055771
1.2,3,192,7,0,0.18875,10,-0.00096477
1.2,8,320,6,1.0039e-16,0.1836,10,-0.0032903
1.2,99,448,4,4.4453e-17,0.19464,10,-0.048592
1.2,28,384,3,0,0.18394,10,-0.012368
1.2,79,192,2,0,0.22073,10,-0.012912
1.2,93,8384,5,0,0.22813,10,-0.55693
1.2,26,192,7,0,0.18892,10,-0.0053738
1.2,43,192,2,0,0.22046,10,-0.007086
1.2,94,1088,5,0,0.18143,10,-0.12757
1.2,66,320,3,0,0.18439,10,-0.024008
1.2,9,704,2,1.0135e-16,0.22046,10,-0.0068485
1.2,52,320,10,0,0.17687,10,-0.020017
1.2,42,640,6,5.6844e-17,0.18479,10,-0.034043
1.2,97,960,1,0,0.2248,10,-0.0938
1.2,17,1344,2,0,0.22137,10,-0.026638
1.2,85,7360,1,0,0.26081,10,-0.45357
1.2,69,1344,5,0,0.1811,10,-0.12052
1.2,96,3328,5,0,0.19532,10,-0.33707
1.2,39,768,6,0,0.18494,10,-0.037737
1.2,1,192,1,0,0.22016,10,-0.00017855
1.2,26,896,1,0,0.22131,10,-0.025471
1.2,2,2048,9,0,0.18371,10,-0.0064371
1.2,17,448,7,0,0.18907,10,-0.0093192
