Topology,car_cache,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
1.3,1,0,1,4050,0.2,2,1,0.000744,11.7192,18,-0.899903
1.3,1,1,0,2400,1,6,2,3.36e-05,0.00527177,18,-0.609862
1.3,7,1,0,5650,0.5,4,3,0,0.00171685,18,-0.900229
1.3,6,0,0,2900,0.7,6,2,0,71.7019,18,-0.9
1.3,5,0,0,5000,1,2,3,0.000216,121.201,18,-0.8999992
1.3,2,0,0,2700,0.2,2,3,6.72e-05,15.6019,18,-0.899984
1.3,4,1,1,3000,0.5,8,3,0,0.011708,18,-0.900019
1.3,4,1,1,2900,0,10,1,0.0001152,0.0118504,18,-0.891313
1.3,9,0,0,5450,0.1,6,3,0,129.6022,18,-0.9
1.3,7,0,1,1050,0.7,2,2,0.0002016,30.3246,18,-0.899997
1.3,3,1,0,600,0,6,3,0,0.00246159,18,-0.900069
1.3,4,1,0,700,0.5,2,3,5.76e-05,0.00138753,18,-0.802291
1.3,3,1,1,3150,0.6,2,1,0.000216,0.0112905,18,-0.851819
1.3,8,0,1,1700,0.9,16,2,0,62.7509,18,-0.9
1.3,1,1,1,2250,0.6,2,3,7.2e-05,0.0122144,18,-0.840492
1.3,4,1,0,5450,0.8,2,2,9.6e-05,0.00157005,18,-0.717903
1.3,10,0,0,3350,0.9,8,2,0,154.2026,18,-0.9
1.3,8,1,0,6550,0.5,14,3,0,0.00544775,18,-0.900083
1.3,2,0,0,2500,0,4,3,2.88e-05,12.0023,18,-0.899986
1.3,7,1,0,1150,0.2,14,3,0,0.00544741,18,-0.900072
1.3,10,1,0,1150,0,2,1,0.000624,0.00119112,18,-0.632812
1.3,2,1,1,1450,0.1,10,2,5.76e-05,0.0124127,18,-0.891469
1.3,7,1,0,3550,0.6,4,1,0.0002016,0.00176058,18,-0.803532
1.3,6,1,0,4550,0.7,14,1,0,0.00406418,18,-0.900083
1.3,4,0,0,3350,0.6,2,2,9.6e-05,51.9013,18,-0.899997
1.3,5,0,0,700,0.1,14,2,0,9.30453,18,-0.9
1.3,8,0,0,3150,0.3,6,3,0,78.9022,18,-0.9
1.3,2,1,1,2400,0.5,14,1,5.76e-05,0.0140988,18,-0.874641
1.3,6,1,0,3450,0.9,2,2,8.64e-05,0.00123413,18,-0.797582
1.3,1,1,1,900,0.1,2,3,7.2e-05,0.0122144,18,-0.840492
1.3,8,1,0,1300,0.7,4,2,0,0.00151964,18,-0.900296
1.3,2,1,1,8350,0.9,2,3,6.72e-05,0.0106628,18,-0.87338
1.3,2,0,0,1250,0.3,6,2,2.88e-05,7.80303,18,-0.899971
1.3,2,0,0,6150,0.1,6,3,8.64e-05,32.4027,18,-0.899997
1.3,1,0,0,5650,0,6,2,3.36e-05,13.505,18,-0.899953
1.3,9,0,0,950,0.7,4,3,0,35.1015,18,-0.9
1.3,8,0,1,4550,0,6,2,0,87.4019,18,-0.9
1.3,1,0,0,3050,0.2,2,2,0.0003984,8.70447,18,-0.89992
1.3,10,1,1,1000,0.2,2,2,0.000288,0.00946363,18,-0.891983
1.3,6,0,1,9150,0.8,2,3,0.0002592,239.2815,18,-0.8999997
1.3,8,1,1,8100,0.7,2,1,0.000192,0.00986597,18,-0.883135
1.3,1,1,0,5450,0.5,4,2,5.28e-05,0.00493515,18,-0.442615
1.3,9,1,1,1200,0.3,2,3,0,0.00947143,18,-0.900054
1.3,8,1,1,1050,0.8,6,1,3.84e-05,0.0104365,18,-0.898034
1.3,4,0,1,2550,0.3,2,3,5.76e-05,31.8312,18,-0.899997
1.3,10,1,1,4550,0.4,4,2,0,0.0100203,18,-0.900056
1.3,10,0,1,1950,0.6,2,3,0,75.6623,18,-0.9
1.3,7,0,0,5000,0.6,6,2,0,135.3019,18,-0.9
1.3,8,1,1,700,0.7,4,2,0,0.0100196,18,-0.900045
1.3,7,1,0,950,0.1,14,2,0,0.00475596,18,-0.900083
1.3,7,1,0,950,0.3,12,1,0,0.00351596,18,-0.900112
1.3,3,1,1,4150,0.9,8,1,4.32e-05,0.0121462,18,-0.876716
1.3,6,1,0,2650,1,2,2,8.64e-05,0.00123413,18,-0.797582
1.3,2,1,0,850,1,8,3,9.6e-06,0.00332673,18,-0.891994
1.3,7,1,1,850,0.5,4,3,0,0.0102169,18,-0.900039
1.3,3,1,1,1450,0.6,8,1,4.32e-05,0.0121462,18,-0.876716
1.3,7,0,1,2700,0,12,3,0,45.3564,18,-0.9
1.3,8,1,0,800,0.3,6,3,0,0.00246331,18,-0.900183
1.3,1,1,0,4850,0.5,2,3,7.2e-05,0.00371437,18,-0.318467
1.3,2,0,0,1300,0.6,6,3,8.64e-05,9.90269,18,-0.899989
1.3,10,1,0,8850,0.4,2,2,0.000288,0.000963627,18,-0.814182
1.3,1,0,0,900,0.7,4,3,3.36e-05,3.60388,18,-0.899866
1.3,4,1,1,2900,0.1,4,2,0.0002112,0.0104067,18,-0.888054
1.3,4,0,0,1350,0.4,2,1,0.0002112,18.002,18,-0.899982
1.3,3,1,0,6950,0.2,8,2,1.44e-05,0.00291616,18,-0.891674
1.3,1,1,0,3900,0.9,4,2,5.28e-05,0.00493515,18,-0.442615
1.3,6,0,1,1150,1,2,2,8.64e-05,33.3246,18,-0.899997
1.3,4,0,1,700,0.1,2,1,0.0002112,7.50991,18,-0.899956
1.3,9,1,1,9700,0.3,2,2,0.0003888,0.00950212,18,-0.888998
1.3,4,1,0,6350,0.6,8,2,0,0.00281293,18,-0.90008
1.3,1,0,1,550,0.6,2,3,7.2e-05,2.10522,18,-0.899732
1.3,9,0,0,1800,0,2,1,0.0003024,39.001,18,-0.899996
1.3,10,1,0,1300,0.6,10,3,0,0.00395622,18,-0.900142
1.3,9,1,0,7850,0,2,3,0,0.000971433,18,-0.900521
1.3,6,1,1,600,0.2,2,3,0.0002592,0.00961962,18,-0.891412
1.3,1,0,1,1400,0.1,6,3,3.36e-05,3.60817,18,-0.899886
1.3,9,0,0,1700,0.6,8,3,0,59.103,18,-0.9
1.3,2,0,0,10000,0.3,12,1,2.88e-05,62.7051,18,-0.899994
1.3,3,1,1,3350,0.5,2,3,0.0001008,0.0101409,18,-0.883708
1.3,8,0,0,1300,0.8,6,3,0,45.3022,18,-0.9
1.3,2,1,0,650,0.9,6,1,6.72e-05,0.00450164,18,-0.611129
1.3,2,0,0,3550,0.2,8,1,4.8e-05,20.4046,18,-0.899976
1.3,5,0,0,850,0.2,2,2,0.000312,12.3011,18,-0.899987
1.3,1,0,0,7600,0.3,6,2,3.36e-05,23.705,18,-0.899973
1.3,10,1,1,3000,0.7,2,1,0.000624,0.00969112,18,-0.87762
1.3,2,0,1,550,0.9,4,3,2.88e-05,5.10603,18,-0.899966
1.3,5,0,1,1500,0.6,12,3,0,29.1282,18,-0.9
1.3,3,0,1,800,0.8,12,2,0,10.5118,18,-0.9
1.3,6,1,1,5450,0.3,4,1,8.64e-05,0.0104358,18,-0.885766
1.3,6,0,0,3350,0.6,2,2,8.64e-05,77.701,18,-0.899999
1.3,6,1,1,1150,0.1,2,2,8.64e-05,0.00973413,18,-0.890458
1.3,7,0,0,1500,0,2,1,0.0004368,25.2013,18,-0.899991
1.3,7,0,0,500,0.7,4,2,0,14.4013,18,-0.9
1.3,8,1,0,750,0.2,8,3,0,0.00320942,18,-0.90014
1.3,1,0,0,5150,0.1,4,1,0.0003984,13.5076,18,-0.899911
1.3,8,0,0,650,0,14,1,0,12.6038,18,-0.9
1.3,10,0,1,1400,0,6,2,0,33.6404,18,-0.9
1.3,10,0,1,1400,1,10,3,0,67.8517,18,-0.9
1.3,3,0,0,2500,0.1,10,3,0,19.8037,18,-0.9
1.3,4,0,0,1300,0.5,2,3,5.76e-05,18.6012,18,-0.899995
1.3,10,1,0,8100,0,6,3,0,0.002464,18,-0.900229
1.3,6,1,0,2400,1,2,3,0.0002592,0.00111962,18,-0.816318
1.3,2,0,1,4150,0.5,6,1,6.72e-05,30.33,18,-0.899982
1.3,3,0,1,500,0.6,2,2,0.0001008,5.70639,18,-0.89996
1.3,7,1,0,7850,0.8,2,1,0.0004368,0.00148631,18,-0.603813
1.3,10,0,1,700,0.8,6,3,0,30.6253,18,-0.9
1.3,10,0,0,6150,0.5,2,1,0.000624,222.601,18,-0.8999991
1.3,2,0,1,1150,0.6,10,1,0.0001248,8.71203,18,-0.899949
1.3,8,0,0,3550,0.4,2,3,3.84e-05,95.7008,18,-0.9
1.3,6,1,0,900,0.9,2,2,8.64e-05,0.00123413,18,-0.797582
1.3,6,1,0,1100,0.3,4,2,2.88e-05,0.00157074,18,-0.889623
1.3,3,1,0,9150,0.5,4,2,4.32e-05,0.00224293,18,-0.798948
1.3,7,1,1,800,0,2,2,0.0002016,0.0096309,18,-0.890216
1.3,4,1,0,10000,0.7,6,1,5.76e-05,0.00279084,18,-0.795418
1.3,1,1,0,4300,0.2,2,3,7.2e-05,0.00371437,18,-0.318467
1.3,2,1,0,1250,1,2,1,0.0007968,0.00400794,18,-0.637477
1.3,7,1,1,7400,0,8,3,0,0.0117091,18,-0.900034
1.3,5,0,0,900,0.8,4,3,0,19.8015,18,-0.9
1.3,2,1,0,6150,0.5,14,1,5.76e-05,0.00559875,18,-0.821592
1.3,10,0,0,9150,0.7,4,2,0,375.9013,18,-0.9
1.3,4,0,0,800,0.4,12,2,0,10.8039,18,-0.9
1.3,7,0,1,5000,0.1,2,2,0.0002016,92.4994,18,-0.899999
1.3,4,0,1,3250,1,6,2,1.92e-05,63.0466,18,-0.9
1.3,6,1,1,1400,1,16,3,0,0.0146932,18,-0.900023
1.3,8,1,1,1850,0.4,2,3,3.84e-05,0.00950093,18,-0.898607
1.3,10,1,0,600,0.1,4,1,0.000288,0.00147637,18,-0.8338
1.3,1,0,1,600,0.7,4,1,0.0003984,2.40949,18,-0.899502
1.3,3,0,0,4550,0.4,2,3,0.0001008,46.2014,18,-0.899997
1.3,9,0,1,1050,0,4,3,0,22.8275,18,-0.9
1.3,8,0,1,2150,0.4,14,2,0,58.2565,18,-0.9
1.3,8,1,0,4050,0.4,2,2,0.0004224,0.00106651,18,-0.759508
1.3,5,0,1,1300,0.9,2,1,0.00012,30.0235,18,-0.899992
1.3,9,0,0,1400,0.8,4,3,0,54.6015,18,-0.9
1.3,1,0,1,600,0.8,6,3,3.36e-05,2.70625,18,-0.899849
1.3,2,1,1,7150,0.4,2,1,0.0007968,0.0125079,18,-0.848436
1.3,4,0,0,3250,1,2,1,0.0002112,63.002,18,-0.899995
1.3,10,1,0,600,0.8,2,2,0.000288,0.000963627,18,-0.814182
1.3,5,1,0,3000,0.1,2,2,0.000312,0.00136325,18,-0.716069
1.3,3,1,1,1900,0.3,4,3,0.0001296,0.0105139,18,-0.891637
1.3,2,0,1,3050,0.4,12,2,9.6e-06,20.4224,18,-0.899998
1.3,10,0,1,4150,0.7,2,2,0.000288,170.5344,18,-0.8999996
1.3,5,1,1,950,0.6,12,1,0,0.0120153,18,-0.900023
1.3,2,1,0,750,0.3,12,2,9.6e-06,0.00426227,18,-0.891995
1.3,1,0,0,1150,0,10,3,4.32e-05,2.705,18,-0.899903
1.3,8,1,1,700,0.4,2,1,0.000192,0.00986597,18,-0.883135
1.3,1,0,0,2350,0.4,6,1,7.2e-05,7.8077,18,-0.899843
1.3,6,1,0,600,0,2,2,8.64e-05,0.00123413,18,-0.797582
1.3,9,0,0,600,1,2,2,0.0003888,26.1008,18,-0.899996
1.3,3,0,1,800,0.9,2,3,0.0001008,10.8094,18,-0.899986
1.3,7,0,1,550,0.8,12,2,0,16.5165,18,-0.9
1.3,8,0,1,500,0.2,2,1,0.000192,11.4126,18,-0.899986
1.3,10,1,0,3700,0,2,1,0.000624,0.00119112,18,-0.632812
1.3,7,1,1,2200,0.8,2,3,0.0001344,0.00954535,18,-0.895629
1.3,10,0,0,1100,0.2,8,2,0,31.8026,18,-0.9
1.3,2,0,1,8600,0.5,2,2,0.0001056,62.1554,18,-0.899994
1.3,2,1,0,7400,0.9,8,3,9.6e-06,0.00332673,18,-0.891994
1.3,1,1,0,1150,0.5,16,2,5.28e-05,0.00695483,18,-0.840531
1.3,3,0,0,1100,0.4,2,2,0.0001008,11.1017,18,-0.89998
1.3,7,0,0,550,0.4,16,2,0,12.9052,18,-0.9
1.3,10,0,0,6950,0.8,2,3,0,302.7007,18,-0.9
1.3,5,0,0,1950,0.7,2,3,0.000216,40.201,18,-0.899998
1.3,2,0,0,3000,0.2,14,1,5.76e-05,17.4054,18,-0.899982
1.3,2,1,0,750,0.2,14,1,5.76e-05,0.00559875,18,-0.821592
1.3,3,1,0,600,0.3,2,3,0.0001008,0.00164086,18,-0.740971
1.3,8,1,1,2800,0.5,10,2,0,0.0119616,18,-0.900038
1.3,4,1,0,700,0.4,2,2,9.6e-05,0.00157005,18,-0.717903
1.3,8,0,1,1150,0.5,2,3,3.84e-05,33.3292,18,-0.9
1.3,8,0,0,2500,0.8,10,3,0,87.0037,18,-0.9
1.3,9,0,0,7150,0.5,2,3,0,232.8007,18,-0.9
1.3,9,1,1,2500,0.2,4,3,0,0.0102175,18,-0.90005
1.3,3,1,1,2050,0.5,14,2,0,0.0132546,18,-0.900013
1.3,9,0,0,1550,0.7,2,2,0.0003888,57.3008,18,-0.899998
1.3,2,0,1,3350,0.4,8,2,0.0001056,22.5236,18,-0.899992
1.3,7,1,1,2250,0.5,2,3,0.0001344,0.00954535,18,-0.895629
1.3,5,0,0,2350,1,2,3,0.000216,57.001,18,-0.899998
1.3,2,1,1,2550,0.1,14,1,5.76e-05,0.0140988,18,-0.874641
1.3,1,1,1,2000,0.6,8,2,2.4e-05,0.0141084,18,-0.850139
1.3,6,0,0,1400,0.6,2,1,0.0002016,32.7014,18,-0.899993
1.3,3,1,0,2200,0,2,2,0.0001008,0.00190632,18,-0.639351
1.3,4,1,1,3450,0.9,4,2,0.0002112,0.0104067,18,-0.888054
1.3,9,0,0,3550,0.2,2,1,0.0003024,92.401,18,-0.899998
1.3,3,0,0,3800,1,2,2,0.0001008,55.2017,18,-0.899996
1.3,10,0,0,3000,0.5,2,2,0.000288,108.6007,18,-0.8999993
1.3,2,0,1,5800,0.7,4,3,2.88e-05,47.7397,18,-0.899996
1.3,10,0,0,8100,0.5,12,1,0,293.1033,18,-0.9
1.3,2,0,1,2000,0.4,8,2,0.0001056,13.5154,18,-0.899987
1.3,8,1,1,550,1,12,2,0,0.012609,18,-0.900036
1.3,1,1,0,1650,0.5,4,3,3.36e-05,0.00410234,18,-0.617694
1.3,9,0,1,1600,0,2,1,0.0003024,34.5406,18,-0.899995
1.3,5,0,1,1500,1,2,3,0.000216,36.3267,18,-0.899997
1.3,10,1,1,600,0.6,2,1,0.000624,0.00969112,18,-0.87762
1.3,5,0,1,1300,0.7,6,1,0.000216,26.7231,18,-0.899994
1.3,1,0,0,2200,0.6,2,1,0.000744,8.40755,18,-0.899865
1.3,4,0,0,1150,0.6,2,2,9.6e-05,17.7013,18,-0.899991
1.3,2,0,1,2650,0.4,2,2,0.0001056,17.7183,18,-0.89998
1.3,2,0,0,1300,0.3,14,3,0,8.10522,18,-0.9
1.3,8,0,0,1650,0.4,16,1,0,44.7044,18,-0.9
1.3,2,1,0,8850,0.8,14,3,0,0.00544569,18,-0.900021
1.3,7,1,1,2200,0.2,2,2,0.0002016,0.0096309,18,-0.890216
1.3,8,1,0,950,0.3,2,2,0.0004224,0.00106651,18,-0.759508
1.3,4,1,0,7400,0.2,10,3,0,0.00395415,18,-0.900057
1.3,5,1,0,1050,0.6,4,3,0,0.00171616,18,-0.900164
1.3,7,0,1,650,0,8,1,0,10.8147,18,-0.9
1.3,1,1,0,600,0.6,4,1,0.0003984,0.00779263,18,-0.356425
1.3,1,0,0,3350,0.5,2,2,0.0003984,12.0045,18,-0.899942
1.3,10,1,1,9700,0.6,4,2,0,0.0100203,18,-0.900056
1.3,7,1,1,4400,0.4,6,1,0.0001344,0.0105349,18,-0.894273
1.3,9,0,0,1250,1,2,1,0.0003024,54.601,18,-0.899997
1.3,7,0,0,3050,0.7,12,2,0,87.6039,18,-0.9
1.3,9,1,1,2500,0,2,2,0.0003888,0.00950212,18,-0.888998
1.3,6,0,1,2900,0.8,2,2,8.64e-05,75.9583,18,-0.899999
1.3,4,1,1,7400,0.4,8,3,0,0.011708,18,-0.900019
1.3,4,0,1,1400,0.9,2,1,0.0002112,25.8208,18,-0.899987
1.3,6,0,0,3350,0.1,6,3,0,53.1022,18,-0.9
1.3,5,0,1,8850,0.7,4,2,0.000144,181.944,18,-0.8999996
1.3,2,0,0,6750,0.7,6,1,6.72e-05,55.5043,18,-0.89999
1.3,2,1,0,2550,0,4,2,4.8e-05,0.00291582,18,-0.709546
1.3,5,0,1,5450,0.3,4,1,0.000312,85.2823,18,-0.899997
1.3,2,1,0,900,1,4,2,4.8e-05,0.00291582,18,-0.709546
1.3,10,0,1,7400,0.2,2,2,0.000288,213.5139,18,-0.8999996
1.3,2,0,0,1700,0,6,2,2.88e-05,8.10303,18,-0.899972
1.3,10,0,1,3700,0.8,2,2,0.000288,161.2225,18,-0.8999995
1.3,2,1,0,3700,0.8,2,2,0.0001056,0.0025792,18,-0.483375
1.3,4,1,0,10000,0.8,2,3,5.76e-05,0.00138753,18,-0.802291
1.3,9,1,1,2000,0.4,2,3,0,0.00947143,18,-0.900054
1.3,9,0,1,3550,0.4,4,2,0,107.7977,18,-0.9
1.3,5,0,0,700,0,4,2,0.000144,8.40148,18,-0.899992
1.3,8,0,1,4300,0.5,12,3,0,124.6106,18,-0.9
1.3,5,1,1,9400,0.1,12,2,0,0.0126079,18,-0.900022
1.3,2,1,1,600,0.3,4,2,4.8e-05,0.0114158,18,-0.871139
1.3,10,0,1,9400,0.4,6,3,0,317.3858,18,-0.9
1.3,9,0,0,3250,0.8,2,2,0.0003888,127.2008,18,-0.8999992
1.3,4,0,0,4700,0.1,12,1,1.92e-05,49.5034,18,-0.899999
1.3,8,1,0,3050,0.3,8,2,0,0.00281431,18,-0.90016
1.3,7,1,0,7150,0.5,6,2,0,0.00216663,18,-0.900182
1.3,8,1,1,1900,1,2,3,3.84e-05,0.00950093,18,-0.898607
1.3,8,1,0,6150,0.7,4,1,0.0004224,0.00165122,18,-0.786845
1.3,4,1,1,6750,0.2,4,2,0.0002112,0.0104067,18,-0.888054
1.3,3,1,1,1600,0.3,4,1,0.0001008,0.0115757,18,-0.862218
1.3,2,0,0,1050,0.7,14,1,5.76e-05,8.70538,18,-0.899963
1.3,10,1,0,4150,0.7,2,2,0.000288,0.000963627,18,-0.814182
1.3,1,0,1,700,0.7,8,3,1.44e-05,3.00695,18,-0.899888
1.3,8,1,0,10000,0.6,6,3,0,0.00246331,18,-0.900183
1.3,3,1,0,8600,1,2,1,0.000216,0.00279049,18,-0.321774
1.3,3,1,1,3050,0.3,4,3,0.0001296,0.0105139,18,-0.891637
1.3,7,0,1,7150,0.1,10,1,0,132.1435,18,-0.9
1.3,1,0,0,9150,0.9,2,3,7.2e-05,42.0035,18,-0.899987
1.3,10,0,0,1450,0.8,6,2,0,63.3019,18,-0.9
1.3,10,0,1,750,0.5,4,2,0,27.0244,18,-0.9
1.3,3,0,0,3150,0.6,6,1,0.0001008,36.6031,18,-0.899991
1.3,7,1,0,1650,0.7,2,3,0.0001344,0.00104535,18,-0.85743
1.3,2,1,0,1300,0.3,14,1,5.76e-05,0.00559875,18,-0.821592
1.3,5,0,1,500,0.8,4,1,0.000312,10.8101,18,-0.899979
1.3,6,0,0,3550,0.5,8,3,0,77.103,18,-0.9
1.3,8,0,0,8350,0.4,8,3,0,225.303,18,-0.9
1.3,9,1,0,4700,0.5,4,2,0,0.00151999,18,-0.900333
1.3,5,0,0,6950,0.9,4,2,0.000144,159.9015,18,-0.8999996
1.3,8,0,1,900,0,2,3,3.84e-05,17.4206,18,-0.899999
1.3,6,0,1,2900,0.3,6,2,0,54.6533,18,-0.9
1.3,3,0,0,550,0.3,4,2,4.32e-05,5.10202,18,-0.89997
1.3,1,1,0,3700,0.8,2,3,7.2e-05,0.00371437,18,-0.318467
1.3,6,1,1,800,0,2,1,0.0002016,0.0101505,18,-0.876762
1.3,6,0,0,2650,1,2,1,0.0002016,77.1014,18,-0.899997
1.3,2,0,1,1900,0.5,6,3,8.64e-05,13.8144,18,-0.899992
1.3,2,0,0,750,0,2,3,6.72e-05,3.60194,18,-0.89993
1.3,9,1,1,950,0.4,2,3,0,0.00947143,18,-0.900054
1.3,10,0,1,2350,0.8,12,1,0,102.3806,18,-0.9
1.3,10,0,1,7400,0.1,4,1,0.000288,195.8095,18,-0.8999996
1.3,6,1,0,3250,1,10,3,0,0.00395484,18,-0.900085
1.3,10,0,1,4550,0.9,6,1,0,209.5545,18,-0.9
1.3,1,0,0,6150,0.9,4,3,3.36e-05,28.2039,18,-0.899983
1.3,1,1,1,9400,0.9,2,2,0.0003984,0.0131892,18,-0.831668
1.3,1,0,0,1300,1,4,3,3.36e-05,6.30388,18,-0.899923
1.3,7,1,0,5000,0.4,2,3,0.0001344,0.00104535,18,-0.85743
1.3,10,0,1,4850,0.1,2,2,0.000288,128.2372,18,-0.8999994
1.3,2,1,1,8350,1,6,3,8.64e-05,0.0114089,18,-0.890266
1.3,4,0,0,2550,0.5,8,2,0,36.9026,18,-0.9
1.3,10,1,1,700,0.8,16,1,0,0.0131141,18,-0.900043
1.3,10,1,1,3900,0.8,4,3,0,0.0102179,18,-0.900055
1.3,6,1,0,6550,0.1,8,2,0,0.00281362,18,-0.90012
1.3,7,0,0,4550,1,12,2,0,154.5039,18,-0.9
1.3,10,1,1,7400,0.2,2,3,0,0.00947178,18,-0.90006
1.3,5,1,1,1200,0.3,4,2,0.000144,0.0101999,18,-0.893536
1.3,7,1,0,1750,0.4,2,1,0.0004368,0.00148631,18,-0.603813
1.3,10,1,1,750,0.6,2,3,0,0.00947178,18,-0.90006
1.3,9,1,0,1250,0.8,4,2,0,0.00151999,18,-0.900333
1.3,9,1,0,1450,0.5,8,3,0,0.00320977,18,-0.900158
1.3,7,0,1,7600,0.5,8,2,0,192.4667,18,-0.9
1.3,10,0,1,7400,0.4,8,3,0,249.8262,18,-0.9
1.3,10,0,0,2800,0,2,1,0.000624,67.201,18,-0.899997
1.3,8,0,1,5150,0.8,4,1,0.0004224,179.537,18,-0.8999992
1.3,7,1,1,7400,0.9,4,2,0,0.0100193,18,-0.900039
1.3,1,0,1,700,0.3,2,2,0.0003984,2.10651,18,-0.899671
1.3,5,0,0,1050,0.2,8,2,0,15.0026,18,-0.9
1.3,2,0,0,4550,0.6,10,1,0.0001248,35.1048,18,-0.899987
1.3,3,0,1,1150,0.7,2,2,0.0001008,14.1128,18,-0.899984
1.3,1,0,0,4300,0.6,2,2,0.0003984,16.5045,18,-0.899958
1.3,7,0,1,850,0.2,6,3,0,17.1194,18,-0.9
1.3,9,1,0,8600,0.8,2,3,0,0.000971433,18,-0.900521
1.3,7,0,0,6750,0.3,2,2,0.0002016,147.6009,18,-0.8999994
1.3,8,0,1,3450,0.9,2,1,0.000192,127.2939,18,-0.8999988
1.3,9,1,1,4700,0.8,4,3,0,0.0102175,18,-0.90005
1.3,7,1,1,8850,0.6,10,1,0,0.0114674,18,-0.900034
1.3,8,0,0,5450,0.4,2,1,0.000192,147.0011,18,-0.8999989
1.3,1,1,0,1750,0.1,12,2,1.44e-05,0.00628161,18,-0.79339
1.3,3,1,0,550,0.5,14,2,0,0.00475459,18,-0.900035
1.3,7,1,1,950,0.9,2,3,0.0001344,0.00954535,18,-0.895629
1.3,1,0,1,900,0.8,2,1,0.000744,3.9105,18,-0.89971
1.3,7,1,1,950,1,2,1,0.0004368,0.00998631,18,-0.875247
1.3,3,1,1,2900,0.6,2,1,0.000216,0.0112905,18,-0.851819
1.3,3,1,0,1300,0.2,2,2,0.0001008,0.00190632,18,-0.639351
1.3,2,1,1,3900,0.3,14,1,5.76e-05,0.0140988,18,-0.874641
1.3,8,0,1,1550,0.7,2,3,3.84e-05,51.0407,18,-0.9
1.3,8,0,0,1550,0.4,2,1,0.000192,42.0011,18,-0.899996
1.3,5,1,0,1700,0.1,4,1,0.000312,0.00215486,18,-0.726929
1.3,1,1,0,3900,0.1,16,2,5.28e-05,0.00695483,18,-0.840531
1.3,9,1,0,3050,0.3,4,3,0,0.00171754,18,-0.900295
1.3,3,0,0,6950,0.1,2,1,0.000216,54.9026,18,-0.899992
1.3,4,1,1,600,0,2,1,0.0002112,0.0107203,18,-0.864236
1.3,1,0,0,7850,0.7,4,1,0.0003984,32.4076,18,-0.899963
1.3,6,1,1,1750,0.1,10,1,0,0.0114671,18,-0.900029
1.3,6,1,1,1250,0.9,2,3,0.0002592,0.00961962,18,-0.891412
1.3,10,0,0,800,1,12,2,0,38.7039,18,-0.9
1.3,5,0,1,500,0.2,2,1,0.00012,7.20885,18,-0.899966
1.3,2,1,0,1350,0.2,4,1,0.0001056,0.00421639,18,-0.445442
1.3,4,0,1,4050,0.3,6,1,5.76e-05,50.7503,18,-0.899996
1.3,3,0,1,2350,0,2,1,0.000216,16.8219,18,-0.899973
1.3,5,0,1,8600,0.8,6,3,0,187.3437,18,-0.9
1.3,8,1,1,1650,0.6,2,1,0.000192,0.00986597,18,-0.883135
1.3,1,0,0,1750,0.1,10,3,4.32e-05,4.505,18,-0.899942
1.3,1,1,0,700,0.7,14,3,1.92e-05,0.00596762,18,-0.880124
1.3,7,0,0,1850,0.3,12,1,0,40.5033,18,-0.9
1.3,7,0,0,3450,1,12,3,0,117.0045,18,-0.9
1.3,1,0,1,650,0.7,14,1,6.24e-05,2.71093,18,-0.899626
1.3,9,0,0,1000,1,10,3,0,43.5037,18,-0.9
1.3,10,1,1,1300,0.8,6,1,0,0.0103713,18,-0.900054
1.3,4,1,0,4050,0.2,10,1,0.0001152,0.00335036,18,-0.866432
1.3,1,1,0,5450,0.9,2,1,0.000744,0.00777069,18,-0.50315
1.3,1,0,1,4550,0.3,6,3,3.36e-05,14.1176,18,-0.899971
1.3,2,1,1,3900,0.2,2,2,0.0001056,0.0110792,18,-0.861284
1.3,1,0,0,2150,0.8,2,2,0.0003984,9.30447,18,-0.899926
1.3,1,1,0,1600,0.7,8,1,5.28e-05,0.00820953,18,-0.416335
1.3,6,1,1,650,0,4,2,2.88e-05,0.0100707,18,-0.898425
1.3,5,0,0,7150,0.8,4,3,0,155.7015,18,-0.9
1.3,1,0,1,700,0.4,2,1,0.000744,2.40967,18,-0.899529
1.3,2,0,0,4150,0.2,14,1,5.76e-05,24.0054,18,-0.899987
1.3,2,1,1,1900,1,4,1,0.0001056,0.0127164,18,-0.838875
1.3,3,1,0,1650,0.2,2,2,0.0001008,0.00190632,18,-0.639351
1.3,10,1,1,3000,0,4,3,0,0.0102179,18,-0.900055
1.3,5,0,0,3550,1,6,2,0,86.1019,18,-0.9
1.3,7,1,1,3450,0.5,14,2,0,0.013256,18,-0.90003
1.3,7,1,1,1550,0.7,4,2,0,0.0100193,18,-0.900039
1.3,5,1,0,9400,1,2,2,0.000312,0.00136325,18,-0.716069
1.3,10,1,1,3350,0.8,4,3,0,0.0102179,18,-0.900055
1.3,2,1,1,1050,0.5,2,3,6.72e-05,0.0106628,18,-0.87338
1.3,7,1,1,2800,0,4,1,0.0002016,0.0102606,18,-0.887001
1.3,10,1,1,3450,0.5,2,3,0,0.00947178,18,-0.90006
1.3,7,0,0,7150,0.5,4,2,0,181.2013,18,-0.9
1.3,2,0,0,2400,0.6,4,3,2.88e-05,18.3023,18,-0.899991
1.3,4,1,0,1050,0.3,10,2,0,0.00346026,18,-0.900065
1.3,6,0,0,3450,1,2,1,0.0002016,100.2014,18,-0.8999978
1.3,1,1,0,2000,0.9,4,2,5.28e-05,0.00493515,18,-0.442615
