Topology,car_cache,ec2_vcpus,ec2_memorylevel,ec2_instances,latency,cost,reliability,scalability
3,10,8,1,86,0.012667,0.17633,0,1.6012e-05
3,10,14,2,57,0.013889,0.17633,0,1.6012e-05
3,2,4,2,17,0.012111,0.22032,0,2.0013e-05
3,5,4,1,63,0.011889,0.17633,0,1.6013e-05
3,1,2,2,33,0.011611,0.22032,0,2.0013e-05
3,7,2,1,92,0.011417,0.18891,0,1.7155e-05
3,7,6,3,75,0.012667,0.18891,0,1.7155e-05
3,9,4,1,39,0.011889,0.18366,0,1.6679e-05
3,9,2,1,97,0.011417,0.18366,0,1.6679e-05
3,9,2,3,7,0.011611,0.18366,0,1.6679e-05
3,5,4,2,12,0.012111,0.17633,0,1.6012e-05
3,5,6,3,22,0.012667,0.17632,0,1.6013e-05
3,4,2,1,19,0.011417,0.19282,0,1.7513e-05
3,1,4,1,87,0.011889,0.22032,0,2.0013e-05
3,6,12,3,59,0.013889,0.18366,0,1.6679e-05
3,2,14,2,89,0.013889,0.22032,0,2.0013e-05
3,5,6,1,93,0.012111,0.17633,0,1.6013e-05
3,7,2,3,40,0.011611,0.18891,0,1.7155e-05
3,1,2,1,23,0.014778,0.22032,0,2.0387e-05
3,8,8,2,56,0.013056,0.17908,0,1.6262e-05
3,7,16,2,61,0.015833,0.18891,0,1.7155e-05
3,10,4,2,96,0.012111,0.17633,0,1.6012e-05
3,5,6,3,68,0.012667,0.17633,0,1.6012e-05
3,3,2,1,87,0.011417,0.18365,0,1.6679e-05
3,6,4,2,78,0.012111,0.18366,0,1.6679e-05
3,7,6,1,44,0.012111,0.18891,0,1.7155e-05
3,6,2,2,35,0.011611,0.18366,0,1.6679e-05
3,8,2,3,49,0.011611,0.17908,0,1.6262e-05
3,8,14,2,91,0.013889,0.17908,0,1.6262e-05
3,3,12,1,47,0.013056,0.18365,0,1.668e-05
3,1,10,1,17,0.012667,0.22032,0,2.0013e-05
3,2,6,1,30,0.012111,0.22032,0,2.0013e-05
3,8,4,3,6,0.012111,0.17908,0,1.6262e-05
3,5,4,2,83,0.012111,0.17633,0,1.6013e-05
3,2,2,1,96,0.011417,0.22032,0,2.0013e-05
3,8,8,1,35,0.012667,0.17908,0,1.6262e-05
3,2,4,3,64,0.012111,0.22032,0,2.0013e-05
3,7,6,3,86,0.012667,0.18891,0,1.7155e-05
3,7,2,2,17,0.011611,0.18891,0,1.7155e-05
3,10,2,2,59,0.011611,0.17633,0,1.6012e-05
3,5,10,2,23,0.013056,0.17633,0,1.6012e-05
3,8,2,2,64,0.011611,0.17908,0,1.6262e-05
3,3,2,1,15,0.011417,0.18365,0,1.668e-05
3,3,14,1,96,0.013056,0.18365,0,1.668e-05
3,1,16,1,53,0.013889,0.22032,0,2.0013e-05
3,9,12,1,67,0.013056,0.18367,0,1.6678e-05
3,10,16,1,18,0.013889,0.17634,0,1.6011e-05
3,8,2,1,49,0.011417,0.17908,0,1.6262e-05
3,9,16,1,55,0.013889,0.18367,0,1.6678e-05
3,9,12,3,88,0.013889,0.18367,0,1.6678e-05
3,8,2,2,17,0.011611,0.17908,0,1.6262e-05
3,9,14,1,89,0.013056,0.18366,0,1.6679e-05
3,4,2,1,87,0.011417,0.19283,0,1.7513e-05
3,8,4,3,95,0.012111,0.17908,0,1.6262e-05
3,2,2,2,81,0.011611,0.22032,0,2.0013e-05
3,9,2,1,9,0.011417,0.18366,0,1.6679e-05
3,4,10,1,80,0.012667,0.19282,0,1.7513e-05
3,7,2,3,93,0.011611,0.18891,0,1.7155e-05
3,5,10,1,76,0.012667,0.17633,0,1.6013e-05
3,10,10,1,22,0.012667,0.17633,0,1.6012e-05
3,6,2,2,100,0.011611,0.18367,0,1.6679e-05
3,7,14,2,44,0.013889,0.18891,0,1.7155e-05
3,8,8,2,6,0.013056,0.17908,0,1.6262e-05
3,1,10,2,4,0.013056,0.22032,0,2.0013e-05
3,6,8,1,22,0.012667,0.18366,0,1.6679e-05
3,9,2,3,93,0.011611,0.18367,0,1.6678e-05
3,1,2,1,55,0.011417,0.22032,0,2.0013e-05
3,2,2,3,98,0.011611,0.22032,0,2.0013e-05
3,4,6,1,21,0.012111,0.19282,0,1.7513e-05
3,1,4,1,100,0.011889,0.22032,0,2.0013e-05
