Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
2.1,9,1,1,750,1,0.7,8650,505,8,2,2,0.00074324,1.4087,0,0.00012806
2.1,6,1,1,3500,1,0,5200,10,9,2,2,0.000144,1.4696,0,0.00013351
2.1,1,0,1,4550,3,0.9,8600,38,4,2,3,0.00086016,2.4392,0,0.00022182
2.1,2,1,0,1950,9,0.2,9650,46,1,10,3,0,0.97003,0,6.9426e-05
2.1,6,0,0,4100,6,1,4650,416,9,10,2,0,4.2889,0,3.3013e-05
2.1,8,0,0,2500,7,0.3,2400,530,8,2,3,0,1.5425,0,2.866e-05
2.1,6,0,0,2300,1,0.9,3150,56,8,10,2,0,0.46107,0,3.3134e-05
2.1,8,1,1,9900,2,0.6,7000,17,2,2,1,0.0046848,1.4202,0,0.00012954
2.1,10,1,0,1350,4,0,1300,268,5,4,1,0.0005657,0.36683,0,2.6299e-05
2.1,8,1,0,4250,5,0.5,2150,59,1,12,2,0,2.4805,0,2.8922e-05
2.1,8,0,0,7950,10,0.2,4800,21,2,2,3,0.0009216,4.1567,0,2.8813e-05
2.1,5,0,1,4150,6,0.8,7250,784,8,2,2,0.00055657,1.5482,0,0.00014072
2.1,3,1,1,7050,2,0.6,3950,56,2,10,3,0,1.6513,0,0.00014977
2.1,10,1,0,550,1,0.5,5100,8,5,2,3,0,0.4087,0,3.5918e-05
2.1,5,1,1,8800,6,0.5,6150,746,1,2,1,0.00115,1.4983,0,0.00013626
2.1,7,1,0,6850,2,0.6,2100,35,4,10,1,0,1.4546,0,3.1603e-05
2.1,9,1,1,6850,2,0.5,3900,14,3,8,2,0,1.4111,0,0.00012803
2.1,4,0,0,3950,8,0.5,1050,952,1,2,3,0.00022485,2.1889,0,4.1984e-05
2.1,7,0,1,4300,4,0.5,10000,823,9,14,2,0,1.5042,0,0.00013628
2.1,9,0,0,2900,6,0.5,7450,436,8,2,1,0.0015444,2.611,0,2.7942e-05
2.1,2,0,0,5200,5,0,7800,92,10,4,1,,0.77897,0,
2.1,7,0,1,3150,7,0.5,7300,83,3,4,1,0.00035088,1.5016,0,0.00013637
2.1,4,1,1,6100,1,0.2,1800,396,9,6,2,0,1.5688,0,0.00014242
2.1,4,0,0,2300,10,0.8,8600,1000,8,2,1,0.00021088,2.797,0,4.2068e-05
2.1,9,1,1,8500,6,0.8,8650,54,2,4,1,0.0004955,1.4096,0,0.00012807
2.1,2,0,0,4100,2,0.8,500,96,3,2,2,0.00046059,1.1584,0,8.6071e-05
2.1,5,1,0,3150,2,0.5,5450,117,5,6,2,0,0.71525,0,3.6064e-05
2.1,3,0,1,950,3,0,1400,823,6,10,2,0,1.6974,0,0.00015408
2.1,8,0,0,9800,1,0.1,800,23,2,8,1,0,0.92174,0,3.6508e-05
2.1,3,1,0,4150,1,0.2,8550,157,8,2,3,0.0002016,0.61991,0,4.9851e-05
2.1,7,1,0,6350,5,0.4,9050,481,6,10,1,0,2.6573,0,3.1567e-05
2.1,4,1,0,1400,7,0.7,6000,65,7,2,3,0.0003456,1.1795,0,4.252e-05
2.1,10,1,0,1200,1,0.7,9050,173,3,2,3,0,0.35823,0,2.6211e-05
2.1,5,1,1,6500,2,0.2,9450,87,5,4,3,0,1.4978,0,0.00013606
2.1,5,0,1,5100,2,0.3,3100,33,10,4,2,0.00035033,1.5488,0,0.0001407
2.1,5,0,1,5800,6,0,3850,40,9,2,2,0.0015765,1.5484,0,0.00014088
2.1,8,1,0,7600,4,0.2,2750,481,6,2,1,0.00012406,1.7193,0,2.8967e-05
2.1,9,1,1,9100,8,0.5,4400,87,6,10,2,0,1.4108,0,0.00012804
2.1,3,0,0,750,6,0.2,6300,13,3,10,3,0,0.65204,0,4.9148e-05
2.1,2,0,1,8950,10,0.7,7450,746,8,4,2,4.6845e-05,1.91,0,0.00017355
2.1,8,0,1,5100,7,0.9,7100,8,4,4,2,0,1.4728,0,0.00013371
2.1,6,0,1,650,9,0.8,4950,342,6,2,2,0.0001638,1.5202,0,0.00013814
2.1,2,0,1,900,10,0,5150,51,7,4,3,0.00022008,1.91,0,0.00017357
2.1,6,1,1,6650,2,0.5,1400,823,4,10,3,0,1.4712,0,0.00013341
2.1,4,1,0,8750,4,0.3,9050,96,3,14,3,0,1.5812,0,4.2423e-05
2.1,2,1,0,5500,2,0,5800,677,1,12,2,6.13e-05,0.83049,0,6.9455e-05
2.1,4,1,1,6700,10,0.5,9100,111,9,12,3,0,1.5713,0,0.00014243
2.1,8,1,0,9850,9,0.7,7200,784,5,12,3,0,13.5175,0,2.89134e-05
2.1,5,0,1,6200,1,0.5,5450,711,2,6,1,0.00040946,1.5493,0,0.00014072
2.1,9,1,0,2700,1,0.5,1800,326,1,2,3,0,0.44724,0,2.7969e-05
2.1,9,0,1,3400,10,0.9,2450,106,8,10,3,0,1.4641,0,0.00013279
2.1,5,1,1,2600,2,0.1,7850,92,4,10,3,0,1.5,0,0.00013605
2.1,1,1,1,7100,5,0.2,6800,17,4,2,1,0.006189,2.4105,0,0.00021965
2.1,7,0,1,9550,2,0.6,1750,14,9,12,1,0,1.5036,0,0.00013635
2.1,6,0,0,9150,6,0.6,8750,458,2,2,3,0.00058968,5.7241,0,3.3162e-05
2.1,5,0,0,3400,8,0.3,650,458,10,16,2,,1.5314,0,
2.1,6,0,1,8350,3,0.5,1100,8,9,2,2,0.000144,1.5209,0,0.00013818
2.1,9,1,1,6950,9,0.4,1000,23,9,4,1,0.0010368,1.4097,0,0.00012814
2.1,1,0,1,4100,8,0.1,6300,25,8,2,1,0.0067264,2.4435,0,0.00022258
2.1,9,0,0,5500,3,0.9,4500,83,1,14,2,0,3.326,0,2.7747e-05
2.1,2,0,1,600,2,0.7,5250,436,2,10,1,0.00015278,1.9122,0,0.00017364
2.1,6,1,1,7350,7,0.8,8150,42,1,4,1,0.00093093,1.47,0,0.0001336
2.1,4,0,1,8550,9,1,9000,14,8,6,1,9.6e-05,1.6194,0,0.00014708
2.1,8,0,0,1650,3,0.4,9800,40,6,8,2,0,0.80352,0,2.8741e-05
2.1,3,0,1,9550,10,0.9,7800,15,7,6,2,0.0002736,1.6982,0,0.0001542
2.1,8,1,0,3100,6,0.8,2650,87,3,16,1,0,3.3299,0,2.8919e-05
2.1,7,0,0,4100,6,0.3,2900,530,1,12,3,0,1.8321,0,3.1281e-05
2.1,5,1,1,2100,10,0.9,6200,9,2,2,2,0.0006,1.4983,0,0.00013618
2.1,8,0,0,5950,4,0.2,5850,396,10,10,3,,1.4952,0,
2.1,6,1,0,7350,7,0.2,7250,585,1,14,2,0,2.1521,0,3.3413e-05
2.1,4,1,0,2850,4,0.9,1400,281,3,2,3,0.00018014,1.4222,0,4.2478e-05
2.1,8,1,0,7250,5,0.1,6050,436,2,12,3,0,1.323,0,2.8913e-05
2.1,1,0,1,3300,9,0.1,9550,111,9,10,2,6.8585e-05,2.4413,0,0.00022171
2.1,3,1,1,3050,8,0.6,4350,190,5,8,1,0.00012012,1.6505,0,0.00014994
2.1,2,1,0,3650,3,0.8,7400,481,2,10,1,0.00015278,1.1471,0,6.9638e-05
2.1,6,0,1,1850,10,0.8,9350,458,1,2,1,0.00095074,1.5209,0,0.00013828
2.1,2,1,1,5550,6,0.5,3600,117,2,4,1,0.00040015,1.8677,0,0.00016977
2.1,5,0,1,950,2,0.9,7900,15,4,4,1,0.0006,1.5497,0,0.00014082
2.1,6,0,0,5950,9,0.9,8000,17,7,2,2,0.0021024,8.5333,0,3.3393e-05
2.1,1,1,1,9300,8,0.4,6350,149,9,14,2,4.8e-05,2.4089,0,0.00021863
2.1,4,1,1,7600,10,0.7,9450,15,6,4,2,0.0004224,1.5691,0,0.00014255
2.1,8,0,0,6900,9,0.7,4700,27,6,2,3,0.0009216,9.9267,0,2.8821e-05
2.1,4,1,1,1000,7,0.7,9550,823,9,12,1,0,1.5701,0,0.00014242
2.1,4,1,0,850,10,0.2,6850,72,3,2,3,0.0003456,0.66438,0,4.2509e-05
2.1,9,0,0,6900,5,0.5,500,359,1,6,3,0,4.3312,0,2.7747e-05
2.1,10,0,0,6000,9,0.9,2050,111,1,6,3,0,13.3905,0,2.60133e-05
2.1,5,0,0,8750,10,0.2,9500,106,9,14,3,0,3.0933,0,3.5637e-05
2.1,4,1,1,1950,1,0.2,1800,255,1,6,3,0,1.5692,0,0.00014241
2.1,6,1,0,6800,8,0.6,6200,9,8,6,1,0.0005472,5.553,0,3.3557e-05
2.1,7,0,1,3650,7,0.6,8200,585,8,4,3,0,1.5012,0,0.00013627
2.1,6,0,0,2650,2,0.2,1050,614,8,2,1,0.0001848,0.56734,0,3.3175e-05
2.1,4,1,0,3200,2,0.8,5350,149,1,4,3,0.00012265,0.83727,0,4.244e-05
2.1,4,0,0,2750,9,0,7450,31,7,8,3,0,0.5392,0,4.197e-05
2.1,3,0,0,4950,7,0.7,5300,56,6,4,3,0.00016517,2.5413,0,4.9177e-05
2.1,2,1,1,3150,8,0.5,2050,326,10,2,1,,1.8187,0,
2.1,2,1,0,5950,2,0.5,9500,645,5,4,1,9.2347e-05,1.0055,0,6.9591e-05
2.1,1,0,0,9900,5,0.4,4250,17,5,4,1,0.0032536,1.8232,0,0.00011737
2.1,7,1,1,2900,5,0.3,6650,952,8,2,2,0.0012734,1.4489,0,0.00013173
2.1,6,1,1,4350,7,0.3,1800,8,1,2,3,0.0005472,1.4695,0,0.00013354
2.1,5,0,0,1700,9,0.4,1400,784,10,2,3,,1.2494,0,
2.1,9,1,0,7100,4,0.5,3750,117,8,2,1,0.0009009,3.4417,0,2.8133e-05
2.1,7,0,1,6400,7,1,1300,96,6,8,1,0,1.5018,0,0.00013633
2.1,6,1,0,7200,4,1,6250,62,4,2,1,0.0018619,4.3593,0,3.373e-05
2.1,5,0,0,4550,10,0.6,5300,35,6,2,1,0.0025023,4.3044,0,3.6024e-05
2.1,5,1,1,6050,4,0,6050,30,4,4,2,0.000576,1.4983,0,0.00013615
2.1,8,1,0,3950,3,0.5,4800,677,8,6,2,0,1.413,0,2.8913e-05
2.1,4,1,1,7300,3,0.9,7000,268,8,4,1,0.0002543,1.5686,0,0.00014252
2.1,5,1,1,4900,1,0.7,8300,784,2,14,3,0,1.5013,0,0.00013601
2.1,4,1,1,4100,8,1,8800,1000,3,2,2,0.00028021,1.5683,0,0.00014252
2.1,1,1,0,9150,6,0.1,5900,12,8,2,1,0.00072113,1.495,0,0.00011909
2.1,4,0,1,4300,6,1,4550,59,6,12,3,0,1.6201,0,0.00014701
2.1,5,1,1,3800,7,0.1,3050,22,5,2,2,0.001776,1.498,0,0.00013629
2.1,8,0,0,1150,3,0.8,9350,42,5,4,3,0,0.97796,0,2.8714e-05
2.1,7,0,1,5100,1,0.6,5250,746,1,14,3,0,1.505,0,0.00013628
2.1,8,1,0,3400,10,0.3,8650,87,2,6,3,0,2.5973,0,2.8927e-05
2.1,6,1,1,5250,3,1,5200,458,8,4,3,0,1.4691,0,0.00013339
2.1,1,0,1,1350,7,0.5,5100,62,6,8,1,0.00041008,2.4431,0,0.00022213
2.1,5,0,0,3700,1,1,6800,135,2,6,2,0,0.51985,0,3.5617e-05
2.1,3,0,1,2950,1,0,1200,83,6,12,1,0.00016517,1.8241,0,0.00016817
2.1,1,1,1,4050,5,0.8,1250,11,9,2,1,0.00080705,2.4108,0,0.00021908
2.1,4,0,0,8200,8,0.4,8400,83,3,8,2,0,3.4761,0,4.1919e-05
2.1,1,0,0,5150,3,0.5,4750,823,6,4,1,0.00057383,1.4761,0,0.0001168
2.1,7,0,1,9050,4,0.3,1350,21,10,6,2,0,1.502,0,0.00013632
2.1,3,1,1,9050,7,0.7,4750,16,6,16,2,0,1.6528,0,0.0001498
2.1,6,0,0,4600,3,0.7,4300,677,5,4,1,5.544e-05,1.7214,0,3.3122e-05
