Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
2.1,4,0,1,6300,7,0,9650,310,2,8,2,0,1.6188,0,0.00014691
2.1,2,0,1,5650,9,0.9,1950,26,2,2,1,0.0065093,1.9118,0,0.00017426
2.1,6,0,1,3150,8,0.4,3350,79,2,2,3,0.0002592,1.5204,0,0.00013814
2.1,10,0,0,1200,1,0,550,33,1,4,2,0,0.45794,0,3.5787e-05
2.1,7,1,1,1600,5,0.9,4150,823,5,4,1,0.0012308,1.449,0,0.00013173
2.1,6,0,0,4700,5,0.7,8650,12,8,10,3,0,3.0513,0,3.3135e-05
2.1,10,0,1,2250,5,0.8,9200,16,5,2,1,0.002592,1.4433,0,0.00013138
2.1,8,0,0,1100,1,0.7,9600,10,1,14,3,0,0.40468,0,3.1305e-05
2.1,6,0,0,4800,4,0.9,6000,106,6,2,1,0.00079426,2.9484,0,3.3282e-05
2.1,5,1,1,3600,3,0.3,4200,181,9,10,1,0,1.4993,0,0.00013602
2.1,8,0,1,3450,8,0.1,1450,377,1,2,2,0.00036822,1.472,0,0.00013373
2.1,9,0,1,8450,10,0.3,6700,23,4,6,3,0,1.4631,0,0.00013278
2.1,8,0,0,5750,5,0.3,2450,31,6,16,3,0,2.2631,0,2.8753e-05
2.1,10,1,1,7050,5,0.2,8400,505,9,4,2,0,1.3902,0,0.00012619
2.1,8,0,1,6400,4,0.8,2950,17,2,16,3,0,1.4769,0,0.00013373
2.1,6,1,1,7250,8,0.6,7200,557,10,12,2,,1.4535,0,
2.1,4,0,1,8200,7,0.2,8500,11,8,14,1,0,1.6208,0,0.00014696
2.1,7,0,0,500,3,0.9,2100,530,1,2,2,0.00035834,0.59,0,3.1349e-05
2.1,8,1,0,2000,2,0.8,9750,75,5,2,3,0.0002688,0.78029,0,2.8977e-05
2.1,1,0,1,3300,5,0.8,6750,342,6,2,3,8.1833e-05,2.4387,0,0.0002217
2.1,7,1,0,4800,5,0.5,3550,96,8,4,3,0,2.482,0,3.1586e-05
2.1,7,1,0,7450,9,0.7,2800,10,6,14,2,0,9.0865,0,3.1618e-05
2.1,4,1,1,2950,8,0.8,3600,22,4,2,3,0.0014016,1.5685,0,0.00014266
2.1,5,0,0,5700,10,0.6,6850,530,8,4,3,0,5.3003,0,3.5602e-05
2.1,10,1,0,800,4,0.9,6050,22,4,2,2,0.001152,0.95975,0,2.6387e-05
2.1,5,1,0,3600,1,0.1,2150,952,8,12,2,0,0.50224,0,3.6013e-05
2.1,1,0,0,900,5,0.1,1350,25,5,2,2,0.0032081,1.4105,0,0.00012906
2.1,6,1,1,4600,2,0.6,8050,10,1,2,2,0.000144,1.4696,0,0.00013351
2.1,7,1,0,10000,7,0.3,5500,31,8,2,1,0.0049056,4.3879,0,3.2232e-05
2.1,7,0,0,1050,8,0.4,9400,11,7,2,3,0.0003024,1.2569,0,3.1371e-05
2.1,9,1,1,500,3,0.3,8750,14,5,2,1,0.0005616,1.4097,0,0.00012814
2.1,9,1,1,8200,2,0.3,4750,268,1,2,1,0.00096607,1.4093,0,0.00012813
2.1,9,0,1,2550,2,0.6,750,75,5,10,1,0,1.4629,0,0.00013283
2.1,7,1,0,7700,3,0.1,2350,149,6,14,3,0,0.97046,0,3.168e-05
2.1,6,1,1,550,9,0,9600,907,1,6,2,0,1.47,0,0.00013341
2.1,5,0,1,4250,1,0.5,8900,21,4,2,3,0.001152,1.5485,0,0.00014081
2.1,3,0,1,5650,1,0.4,3400,157,10,16,2,,1.666,0,
2.1,8,0,1,800,5,0.8,2050,173,3,8,3,0,1.4738,0,0.00013365
2.1,5,1,0,4850,1,0,6900,9,3,8,2,0,0.53768,0,3.6064e-05
2.1,3,0,0,6050,8,0.1,1550,1000,5,16,1,0,1.0379,0,4.909e-05
2.1,6,0,1,8500,2,0,5950,56,4,6,2,0,1.5212,0,0.00013811
2.1,3,0,0,700,6,0.3,1000,15,6,14,3,0,0.6579,0,4.9128e-05
2.1,2,0,1,6150,7,1,5200,157,7,4,3,8.64e-05,1.9099,0,0.00017353
2.1,9,0,0,7900,8,0.4,6900,142,1,2,2,0.00050604,6.7925,0,2.7819e-05
2.1,2,1,1,4700,10,0.2,4700,585,5,4,2,3.6939e-05,1.8652,0,0.0001695
2.1,1,1,0,4850,9,0.9,4700,51,5,6,3,0.00023004,2.3431,0,0.00011874
2.1,2,0,0,1350,7,1,6150,46,5,6,1,0.00078029,1.3498,0,6.8847e-05
2.1,2,0,1,8700,10,0.1,2150,142,2,2,2,0.00032012,1.91,0,0.00017362
2.1,10,1,1,8100,4,0,7050,96,2,2,1,0.00068705,1.3902,0,0.00012634
2.1,8,1,0,1850,9,0.7,1350,42,10,2,3,0.00056084,2.7981,0,2.9021e-05
2.1,4,1,0,1600,2,0.1,1300,181,8,4,1,0.0004003,0.52402,0,4.2596e-05
2.1,8,0,1,5650,3,0.9,7600,106,5,2,3,0.00019622,1.4717,0,0.00013371
2.1,1,0,1,5400,5,0.8,6650,17,6,2,3,0.0017616,2.4395,0,0.00022195
2.1,8,1,0,2350,3,0.2,2700,31,6,4,3,0,0.64456,0,2.8954e-05
2.1,10,1,0,8850,4,0.9,6100,173,8,4,3,0,7.697,0,2.6221e-05
2.1,1,0,0,2600,7,0.2,4600,75,8,6,3,0.0001392,1.4006,0,0.00011668
2.1,9,0,1,3050,6,0.4,5650,295,6,2,1,0.00085349,1.4615,0,0.00013289
2.1,1,0,1,7850,7,0.1,6300,557,3,8,1,8.5016e-05,2.4434,0,0.00022204
2.1,3,0,1,5050,2,0.1,2250,149,6,8,3,0,1.6979,0,0.00015415
2.1,3,0,0,8200,2,0.7,6600,42,2,2,1,0.0025826,1.2278,0,4.9596e-05
2.1,6,1,1,6850,3,0.7,5300,51,10,2,3,0.00033033,1.469,0,0.00013349
2.1,8,1,0,3650,6,0.4,8500,342,10,12,3,,2.162,0,
2.1,4,0,1,1050,3,0,9900,232,8,2,2,0.00029889,1.6177,0,0.00014702
2.1,2,0,0,3300,6,0.4,900,42,1,2,2,0.0012505,1.1867,0,6.8746e-05
2.1,4,0,1,8050,5,0.3,7450,14,1,8,2,0,1.6195,0,0.00014697
2.1,5,1,1,6150,5,0.1,4050,68,7,10,3,0,1.4999,0,0.00013608
2.1,6,1,1,850,8,0.1,3450,458,10,2,3,,1.4524,0,
2.1,6,0,0,2400,9,0.8,900,44,2,2,1,0.0023423,3.1762,0,3.3453e-05
2.1,6,1,0,8700,8,0.5,3700,33,7,8,2,0,5.9455,0,3.3445e-05
2.1,8,0,1,1350,4,0.3,1600,9,2,2,1,0.0003072,1.4727,0,0.00013381
2.1,8,1,0,4150,5,0.6,7850,26,5,2,1,0.0046848,2.811,0,2.9533e-05
2.1,9,1,1,6650,1,0.9,4750,30,4,2,2,0.0010368,1.4091,0,0.00012813
2.1,5,0,1,7000,7,0.8,1600,220,2,8,1,0.00027298,1.5495,0,0.00014067
2.1,5,1,0,3750,8,0.2,7450,557,7,2,1,0.0011325,1.2628,0,3.6224e-05
2.1,7,0,1,2100,2,1,8500,46,2,2,1,0.0023509,1.5014,0,0.00013664
2.1,3,1,0,2800,2,0.8,7300,481,5,6,1,0.00052668,0.7913,0,4.9891e-05
2.1,3,0,0,9400,9,0.1,5400,65,4,2,3,0.0004176,1.404,0,4.9215e-05
2.1,6,1,0,8450,10,0,6100,59,8,12,2,0,0.65994,0,3.3467e-05
2.1,8,0,1,5050,9,0.3,9000,92,5,2,3,0.00024036,1.4717,0,0.00013372
2.1,9,1,1,5800,6,1,8700,310,5,4,2,0,1.4091,0,0.00012799
2.1,10,0,1,8750,6,0.9,5100,51,6,2,3,0,1.4427,0,0.00013104
2.1,10,1,0,1550,6,0.5,3000,342,10,12,1,,1.4887,0,
2.1,9,0,0,3400,10,0.3,8800,10,4,2,3,0,3.2107,0,2.7793e-05
2.1,7,1,0,2900,9,0.8,3000,210,5,10,2,0,4.2191,0,3.1625e-05
2.1,8,1,1,5500,8,0.5,700,165,9,12,1,0,1.4218,0,0.00012891
2.1,4,1,1,2500,5,0.3,4450,33,3,10,3,0,1.5707,0,0.00014243
2.1,9,0,1,6150,7,0.1,2800,907,4,4,3,0,1.462,0,0.00013275
2.1,5,0,0,2350,1,0.5,8850,38,7,8,3,0,0.47516,0,3.5628e-05
2.1,9,0,0,1200,2,0.9,6650,210,8,10,3,0,0.74089,0,2.7753e-05
2.1,2,1,1,950,10,0.9,2150,326,2,2,1,0.0016733,1.8672,0,0.00016966
2.1,10,0,1,3200,1,0.8,5600,38,9,10,2,0,1.4453,0,0.00013102
2.1,10,1,0,1650,4,0.3,6650,106,7,4,3,0,0.81343,0,2.624e-05
2.1,6,1,0,1450,7,0.1,5350,30,2,12,3,0,0.57283,0,3.3465e-05
2.1,5,1,1,6450,9,0.3,4600,907,8,4,2,0.00026364,1.4979,0,0.00013606
2.1,3,1,0,6300,2,1,4050,19,4,4,3,0.0003456,1.2033,0,4.985e-05
2.1,1,0,1,6250,2,0.8,6550,17,7,8,3,0.0003504,2.441,0,0.00022174
2.1,5,1,0,4850,5,0.4,7950,907,2,2,3,0.00040946,1.6564,0,3.6085e-05
2.1,5,1,0,7350,7,0,5700,481,4,6,1,0.00076163,0.60755,0,3.6149e-05
2.1,1,1,1,6450,6,0.9,8650,14,1,12,1,5.28e-05,2.4117,0,0.00021905
2.1,4,1,0,7050,1,0,4250,342,7,6,2,0,0.62901,0,4.2435e-05
2.1,3,1,0,8600,2,0.1,6100,135,4,6,2,0.00028829,0.77114,0,4.9833e-05
2.1,3,0,1,3800,2,0.6,4550,62,8,16,3,0,1.7008,0,0.00015414
2.1,2,1,0,9850,2,0.5,4950,396,9,8,1,3.84e-05,1.1647,0,6.9667e-05
2.1,10,1,1,7750,5,0.1,4500,11,3,2,1,0.0012,1.3907,0,0.00012644
2.1,7,0,0,3250,9,0.4,4850,268,2,8,2,0,2.7621,0,3.1281e-05
2.1,10,1,1,1550,9,0.4,4300,377,7,6,2,0,1.3909,0,0.00012624
2.1,8,1,1,1600,10,0.8,3600,8,7,12,2,0,1.4231,0,0.00012897
2.1,1,1,1,4350,9,0.4,6150,784,9,12,3,8.3494e-05,2.4077,0,0.00021851
2.1,7,1,0,1800,5,0.6,3000,44,10,2,2,0.0014035,1.2944,0,3.1786e-05
2.1,2,1,1,6600,6,0.2,1000,396,8,2,2,9.6e-05,1.866,0,0.00016961
2.1,4,0,1,500,10,0.6,7250,200,3,2,2,0.00034485,1.6176,0,0.00014701
2.1,8,0,0,5850,8,0.7,1150,117,4,2,1,0.00056084,7.3253,0,2.8796e-05
2.1,5,0,1,6850,5,0.6,6300,8,2,12,1,0,1.551,0,0.00014067
2.1,6,1,1,2200,3,0.5,6100,40,8,2,3,0.00051051,1.469,0,0.00013353
2.1,10,1,0,7500,2,0.5,4100,25,6,2,1,0.003552,1.8004,0,2.6678e-05
2.1,10,0,0,2450,10,0.6,8300,26,4,2,2,0.001152,4.9241,0,2.6182e-05
2.1,2,0,0,6750,5,0.9,6550,1000,9,2,3,6.2632e-05,2.3185,0,6.8541e-05
2.1,3,1,1,3850,8,1,3350,106,2,8,1,0.00025005,1.6511,0,0.00014992
2.1,1,0,1,1250,9,0.9,1600,359,5,10,2,0.00012524,2.4404,0,0.00022175
2.1,1,0,1,8650,10,0.8,4850,173,10,6,3,,2.3426,0,
2.1,4,1,1,6500,3,0.5,5750,458,6,2,1,0.00019877,1.5682,0,0.00014253
2.1,10,0,1,5800,3,0.2,7350,711,10,10,1,,1.4337,0,
2.1,6,1,1,2000,1,0,8000,14,9,6,3,0,1.4707,0,0.00013347
2.1,9,0,0,7650,10,0.5,8500,83,5,2,1,0.000945946,10.2226,0,2.79245e-05
2.1,5,1,0,9050,8,0,1650,255,10,4,2,,0.63569,0,
2.1,7,1,1,1100,8,0.3,2400,165,10,2,3,,1.4349,0,
2.1,3,1,1,3750,10,0.8,4750,62,3,2,1,0.0025826,1.6503,0,0.00015026
2.1,10,1,1,7550,1,0.4,1800,40,2,2,1,0.0031559,1.3903,0,0.00012663
2.1,6,0,0,5400,8,0.2,7350,13,1,4,2,5.76e-05,1.9861,0,3.3138e-05
2.1,8,1,1,3450,7,0.4,3350,106,2,2,3,0.00019622,1.4196,0,0.00012895
2.1,1,1,0,600,5,0.2,6500,342,3,6,1,0.00011502,1.4506,0,0.00013276
2.1,7,0,0,9150,2,0.5,7550,27,10,2,1,0.0049056,1.7454,0,3.1948e-05
2.1,7,1,1,2500,7,1,8100,65,7,6,1,0.0002688,1.4498,0,0.00013165
2.1,9,0,0,5950,9,0,2100,952,1,14,2,0,0.67426,0,2.7747e-05
2.1,5,0,1,3700,9,0.4,5150,173,6,2,1,0.00062784,1.5487,0,0.0001408
2.1,10,1,0,2600,3,0.6,8950,123,1,2,1,0.00086975,1.3395,0,2.6353e-05
2.1,8,0,0,2250,2,0.7,5000,35,2,6,2,0,0.84483,0,2.8684e-05
2.1,8,0,0,3150,10,0.7,6750,49,9,6,2,0,5.5669,0,2.8708e-05
2.1,7,0,1,1650,6,0.2,550,10,9,2,2,0.0003696,1.5014,0,0.0001364
2.1,10,1,0,1300,9,1,7050,149,2,2,3,0,3.3684,0,2.6219e-05
2.1,7,0,0,6400,3,0.9,6350,310,4,8,1,0,3.0966,0,3.1279e-05
2.1,4,1,1,1000,7,0.5,3250,326,2,16,2,0,1.5716,0,0.00014241
2.1,8,1,0,9250,7,0.3,5800,101,7,6,2,0,4.5895,0,2.8947e-05
2.1,2,1,0,9350,2,0.5,9350,31,5,14,1,0.0004704,1.1459,0,6.9741e-05
2.1,5,0,1,8650,9,0.1,8550,173,10,2,3,,1.5287,0,
2.1,5,1,0,9600,10,0.1,6100,458,4,14,2,0,1.9215,0,3.6013e-05
2.1,6,1,1,1450,3,0.5,3650,25,4,10,2,0,1.4715,0,0.00013344
2.1,9,1,1,8400,10,0.8,5450,13,5,14,1,0,1.4123,0,0.00012804
2.1,4,0,0,9900,10,1,8250,123,6,2,3,0.00028021,11.4568,0,4.20073e-05
2.1,2,0,1,3000,7,0.5,5100,25,7,2,1,0.0064182,1.9118,0,0.00017427
2.1,2,1,1,700,3,0.2,5800,396,7,4,1,9.6e-05,1.8675,0,0.00016974
2.1,8,1,0,6900,1,0.6,9100,359,9,10,1,0,0.63534,0,2.8914e-05
2.1,1,0,0,6600,7,0.9,6800,436,6,12,2,8.5731e-06,2.4118,0,0.00011654
2.1,3,0,1,6550,3,0,6750,281,4,2,3,0.00028028,1.6965,0,0.00015416
2.1,5,0,1,4450,1,0.1,6600,14,9,2,2,0.0006,1.5488,0,0.00014078
2.1,1,0,0,5250,10,0,5750,14,6,8,1,8.16e-05,1.3248,0,0.00011712
2.1,8,1,0,8000,8,0.7,2800,13,7,2,2,0.0008448,9.7437,0,2.9079e-05
2.1,6,0,1,3500,6,1,8850,44,4,6,1,0.00051051,1.5215,0,0.00013822
2.1,1,0,1,4700,9,0.8,1950,557,8,2,2,0.00063746,2.4389,0,0.00022165
2.1,9,1,0,6350,3,0.9,7550,14,6,2,1,0.0005616,3.6066,0,2.8136e-05
2.1,10,1,1,8750,5,0.3,5800,746,4,8,3,0,1.3917,0,0.00012621
2.1,1,0,0,6300,6,0.1,3800,11,8,14,3,4.32e-05,1.4235,0,0.00011652
2.1,9,0,0,1800,7,0.6,5250,165,8,16,1,0,2.3501,0,2.7764e-05
2.1,7,1,0,9400,5,0.2,8600,27,8,16,3,0,2.2485,0,3.1683e-05
2.1,2,1,1,3300,4,1,2650,1000,1,6,1,0.00031672,1.868,0,0.00016972
2.1,10,0,0,2350,10,0.2,1900,190,10,16,1,,1.7108,0,
2.1,10,0,0,8650,9,0.5,2750,56,3,2,1,0.00135254,11.0307,0,2.62171e-05
2.1,7,0,0,1350,4,0.5,8200,8,4,14,1,0,0.94741,0,3.1334e-05
2.1,9,1,0,5900,2,0.4,6550,18,6,4,3,0,1.2256,0,2.7994e-05
2.1,2,0,0,3050,7,0.7,5250,557,1,10,1,0.00017368,1.6028,0,6.8649e-05
2.1,5,0,0,6350,4,0,9650,281,5,4,1,0.00060054,0.60945,0,3.5758e-05
2.1,6,1,1,2650,10,0.4,2600,22,9,14,2,0,1.4725,0,0.00013348
2.1,8,1,1,850,5,0.3,7550,165,9,8,2,0,1.4211,0,0.00012891
2.1,2,1,0,7950,9,0.8,3900,952,1,2,1,0.0025788,3.7977,0,6.9746e-05
2.1,3,0,1,8250,7,0.2,2700,585,7,2,3,0.00052052,1.6964,0,0.00015419
2.1,3,0,1,2550,7,0.2,9300,268,7,2,3,0.00029677,1.6964,0,0.00015416
2.1,9,0,0,7650,4,0.9,500,157,8,2,2,0.0006048,6.1625,0,2.7834e-05
2.1,10,0,0,950,5,0.7,2700,458,3,12,2,0,1.233,0,2.6013e-05
2.1,8,1,0,5800,6,0,1900,117,6,4,2,0,0.58382,0,2.8942e-05
2.1,10,1,1,4250,1,0.5,5300,281,7,8,3,0,1.3914,0,0.00012621
2.1,3,1,0,3800,3,0.7,6450,62,8,8,2,7.5075e-05,1.0763,0,4.9824e-05
2.1,7,0,0,7300,5,0.5,7050,14,5,2,2,0.0003696,3.7889,0,3.1402e-05
2.1,1,1,0,9200,8,0.4,4700,232,7,2,1,0.0014793,2.106,0,0.00011897
2.1,7,1,1,9550,6,1,6650,1000,3,8,3,0,1.451,0,0.00013157
2.1,4,0,1,3150,2,0.5,5400,21,10,2,3,0.0014016,1.618,0,0.00014716
2.1,2,1,0,1300,3,0.9,4250,220,8,6,1,0.00024009,0.95827,0,7.4229e-05
2.1,9,0,0,9950,4,1,3400,10,2,4,3,0,8.8103,0,2.7794e-05
2.1,10,1,1,6500,7,0.2,7350,14,1,10,1,0,1.3924,0,0.00012627
2.1,9,0,1,8950,7,0.7,9000,530,10,10,1,,1.451,0,
2.1,3,0,1,6150,3,0.3,2000,31,1,4,1,0.0024624,1.6987,0,0.00015459
2.1,2,0,1,7000,2,0.2,9300,864,8,8,3,0,1.9103,0,0.00017342
2.1,4,1,0,1150,7,0.3,8500,1000,1,6,1,0.00022485,0.73493,0,4.2539e-05
2.1,6,0,0,10000,2,0.6,3350,23,1,2,1,0.0049248,1.8316,0,3.3753e-05
2.1,4,0,1,4050,7,0.8,4650,10,8,2,2,0.0001536,1.6183,0,0.00014705
2.1,5,1,0,5300,3,0.9,1100,14,5,10,2,0,1.929,0,3.6079e-05
2.1,1,1,1,6800,7,0.3,7250,87,3,14,1,0.00015003,2.4114,0,0.00021898
2.1,4,0,0,8000,2,0.7,3900,19,5,2,3,0.0014016,1.3435,0,4.2154e-05
2.1,5,0,0,6200,4,0.5,3550,952,5,4,3,0,1.9856,0,3.5613e-05
2.1,7,1,1,1150,9,0.1,3350,210,3,12,2,0,1.4517,0,0.00013154
2.1,2,0,0,550,10,0.1,8900,28,9,14,2,0,0.81618,0,6.8507e-05
2.1,4,1,0,9100,10,0.7,8000,79,9,16,2,0,7.3039,0,4.2446e-05
2.1,8,1,1,4550,3,0.9,8700,17,10,4,3,0,1.4204,0,0.00012895
2.1,7,0,0,9200,5,0.1,5750,149,4,12,1,0,1.5534,0,3.1317e-05
2.1,7,0,0,6200,5,0.9,2600,1000,3,10,1,0,5.251,0,3.1281e-05
2.1,8,1,0,6800,4,0.5,6900,135,9,2,2,0.0006837,2.9864,0,2.9015e-05
2.1,5,0,0,2100,4,1,1300,149,4,6,2,0,1.4036,0,3.5635e-05
2.1,1,0,1,7000,8,0.8,6350,377,10,6,1,,2.3464,0,
2.1,4,0,1,2600,7,0,9800,20,9,6,3,0,1.6187,0,0.00014696
2.1,2,1,0,1700,3,1,9200,243,1,2,3,0.00031672,0.98155,0,6.9572e-05
2.1,4,1,1,2850,8,0,9150,79,8,10,1,0.0001728,1.5701,0,0.00014253
2.1,1,0,0,8900,6,0.4,1650,243,10,4,1,,1.7728,0,
2.1,7,0,1,3000,6,0.2,2250,21,5,2,3,0.0008064,1.5011,0,0.00013642
2.1,8,1,1,1800,5,0.6,1450,92,8,8,1,0,1.4208,0,0.00012894
2.1,1,0,0,6050,3,0.7,4050,38,7,14,3,7.0013e-05,1.5808,0,0.00011653
2.1,8,1,1,8150,6,0.1,2600,396,10,2,1,,1.4076,0,
2.1,2,1,1,4150,1,0.6,1300,342,3,2,2,0.00017006,1.8661,0,0.00016961
2.1,9,0,1,8650,10,0.3,6650,38,5,2,3,0,1.4616,0,0.00013276
2.1,7,1,1,9950,1,0.8,10000,19,4,4,3,0,1.4497,0,0.00013161
2.1,5,1,0,7750,10,0.1,8200,8,4,2,2,0.0006,1.6262,0,3.6179e-05
2.1,8,1,0,5100,3,0.5,6700,16,10,2,2,0.0013824,1.7307,0,2.913e-05
2.1,9,1,0,6250,6,0.8,5050,12,2,4,2,0,7.13,0,2.8019e-05
2.1,7,1,0,4200,7,0.1,850,59,3,16,1,0,1.0293,0,3.1577e-05
2.1,1,0,0,6750,7,0.7,5450,326,6,4,3,7.4299e-05,2.1818,0,0.00011666
2.1,8,0,0,1800,10,0,1800,173,1,2,3,0.00024548,0.41484,0,2.8697e-05
2.1,3,0,1,3000,6,0,9750,149,6,2,2,0.0002736,1.697,0,0.00015424
2.1,2,0,1,4700,9,0,7750,68,1,2,3,0.0003744,1.9099,0,0.00017359
2.1,10,0,0,7750,5,0.4,2150,481,9,6,3,0,4.4477,0,2.5977e-05
2.1,10,1,0,3000,7,0.8,2100,36,10,2,3,0,4.6207,0,2.623e-05
2.1,1,0,1,2750,1,0.9,4850,31,2,2,3,0.0017616,2.5404,0,0.00023316
2.1,10,0,1,5100,8,0.2,5550,220,3,2,3,0,1.4427,0,0.00013101
2.1,9,0,0,4950,6,0.9,5750,200,1,8,1,0,6.7387,0,2.7747e-05
2.1,3,0,1,2150,7,0.7,4750,310,7,2,2,0.00023423,1.6967,0,0.0001542
2.1,10,0,0,3300,8,0.9,5750,36,2,2,2,0.00070131,7.0416,0,2.6118e-05
2.1,1,1,1,5600,4,0.6,3800,68,10,6,1,0.000552,2.4104,0,0.00021917
2.1,9,0,0,6150,7,0.7,6850,530,7,12,1,0,7.7742,0,2.774e-05
2.1,1,0,0,1500,2,1,700,13,1,2,1,0.00098975,1.5119,0,0.00013579
2.1,4,1,0,5600,7,1,6800,51,4,6,1,0.00044033,4.4796,0,4.2595e-05
2.1,6,1,0,7150,1,0.8,1050,165,6,10,2,0,0.61459,0,3.3462e-05
2.1,7,0,0,1300,1,0.5,8850,142,10,2,1,,0.41127,0,
2.1,9,0,1,6550,6,1,3100,12,2,12,3,0,1.4656,0,0.0001328
2.1,5,1,1,1850,6,0.5,9550,16,4,4,3,0,1.4984,0,0.00013606
2.1,8,0,1,5600,10,0.3,1200,200,2,4,3,0,1.4724,0,0.00013366
2.1,9,0,0,5000,9,0,5650,35,8,2,2,0.00076577,0.61269,0,2.7871e-05
2.1,6,0,0,2900,1,0.1,9150,19,4,10,2,0,0.48615,0,3.3109e-05
2.1,10,0,0,1400,2,0.5,7900,396,9,4,1,0.00024,0.64262,0,2.6052e-05
2.1,6,0,0,4700,4,0.5,8000,14,1,2,3,0.0005472,1.8836,0,3.3204e-05
2.1,2,1,0,6950,8,0.6,9250,645,2,2,3,0.0001637,2.5312,0,6.9548e-05
2.1,9,0,1,4750,7,0.9,850,25,2,2,1,0.0042336,1.462,0,0.0001333
2.1,2,1,0,9000,7,0.3,7500,16,7,8,1,0.0007392,1.8072,0,6.9823e-05
2.1,7,1,0,6500,6,0,1050,123,2,14,3,0,0.61186,0,3.1592e-05
2.1,5,1,1,7700,9,0.8,5700,19,8,6,1,0.001152,1.4993,0,0.00013625
2.1,9,1,1,9700,10,0.4,550,21,7,2,2,0.0010368,1.4092,0,0.00012813
2.1,8,0,0,6500,7,1,3000,310,6,10,2,0,9.8933,0,2.8696e-05
2.1,8,1,1,3500,1,0.7,2150,505,2,6,1,8.74e-05,1.4204,0,0.00012893
2.1,1,1,0,5250,2,0.6,8000,49,5,2,1,0.0037731,1.4307,0,0.00011931
2.1,3,1,0,7900,9,0.7,8350,75,8,4,1,0.0005616,4.5195,0,5.0023e-05
2.1,2,0,0,1350,3,0.2,7000,12,7,4,1,0.0001632,0.8521,0,7.2929e-05
2.1,4,0,0,3850,6,0.5,7750,10,9,2,1,0.0003264,1.7929,0,4.2156e-05
2.1,1,1,1,6350,6,0.6,4750,823,4,10,1,0.00015808,2.4095,0,0.00021893
2.1,4,0,1,9850,9,0.2,5700,17,9,10,2,0,1.6198,0,0.00014696
2.1,3,0,1,7950,4,0.7,4400,14,7,4,2,7.2e-05,1.6978,0,0.00015422
2.1,8,0,0,5050,9,0.5,9300,173,5,4,3,0,5.6901,0,2.8695e-05
2.1,9,1,0,500,9,0.2,3200,505,5,2,2,0.00074844,0.54221,0,2.806e-05
2.1,8,1,1,5400,6,0.1,9150,31,2,2,2,0.0018432,1.42,0,0.00012918
2.1,1,0,1,7500,6,0.1,7150,458,3,6,3,7.5014e-05,2.4399,0,0.00022164
2.1,9,0,1,7900,4,0,2500,44,5,14,1,0,1.4637,0,0.00013285
2.1,1,0,0,8850,8,0.6,6850,614,1,4,3,0.00015833,2.46,0,0.00011668
2.1,2,1,1,9300,4,0.3,1550,359,6,10,2,0.00010439,1.8667,0,0.00016952
2.1,5,0,1,850,3,0.6,7050,823,6,2,2,0.00054246,1.548,0,0.00014071
2.1,1,1,0,7250,3,0,2950,20,9,16,2,0.0002304,1.3513,0,0.0001188
2.1,7,0,0,800,7,1,6750,10,3,2,1,0.0008064,1.765,0,3.1495e-05
2.1,5,0,0,600,10,0.1,6150,295,6,14,1,0,0.5333,0,3.5644e-05
2.1,3,0,1,2250,4,0,900,87,8,6,1,0.00031532,1.6984,0,0.0001543
2.1,9,0,0,6900,10,0.3,9100,49,8,10,1,0,5.8935,0,2.7809e-05
2.1,1,1,0,3400,5,0.5,9100,458,7,2,1,0.0012921,1.523,0,0.00011871
2.1,7,0,1,9600,1,0.1,8500,106,1,10,2,0,1.5032,0,0.00013628
2.1,5,1,1,7950,10,0.3,9650,13,10,4,1,0.0006,1.499,0,0.00013622
2.1,9,1,1,1150,8,0.3,5050,46,3,4,3,0,1.4098,0,0.00012798
2.1,3,0,0,3350,4,0.5,9300,33,10,12,1,0.00025526,1.1089,0,4.9262e-05
2.1,1,0,1,1750,8,0.2,7900,51,3,4,1,0.0018212,2.4431,0,0.00022217
2.1,10,0,0,6900,4,0,1900,13,10,2,3,0,0.75745,0,2.6065e-05
2.1,6,0,1,4600,10,0,5600,645,6,2,1,0.00018599,1.5203,0,0.00013816
2.1,8,1,1,1000,6,1,2700,190,3,2,2,0.0010416,1.4196,0,0.00012905
2.1,6,0,1,2350,10,0,1950,173,5,2,3,0.00058968,1.5201,0,0.00013818
2.1,7,0,1,2900,7,0.3,1450,14,10,4,1,0.0003696,1.502,0,0.00013642
2.1,5,1,0,7200,8,0.6,8000,165,6,4,3,0,4.9706,0,3.6037e-05
2.1,4,1,0,5500,3,0.3,9100,87,1,6,2,0.00012265,0.97558,0,4.2444e-05
2.1,7,1,1,1900,4,0.1,1100,481,4,10,2,0,1.4508,0,0.00013157
2.1,1,1,1,2400,8,0.9,1400,72,9,2,2,0.0013963,2.4073,0,0.00021887
2.1,4,0,1,1600,7,0.9,1250,101,1,4,2,0.00018397,1.6182,0,0.00014698
2.1,9,1,1,1500,3,0,8250,200,10,2,3,,1.3978,0,
2.1,4,0,1,1800,4,0.5,7500,79,7,2,1,0.0016512,1.6185,0,0.00014728
2.1,10,0,1,850,5,0.6,6150,11,5,4,1,0.000576,1.4437,0,0.00013114
