Topology,lambda_parallel_instances,lambda_allocated_memory,car_cache,latency,cost,reliability,scalability
1.2,59,7040,9,0,0.21048,0,1.6679e-05
1.2,54,192,9,0,0.18388,0,1.668e-05
1.2,82,1216,3,0,0.18863,0,1.668e-05
1.2,62,384,3,0,0.18451,0,1.668e-05
1.2,28,3072,3,0,0.1885,0,1.668e-05
1.2,39,1088,5,0,0.17834,0,1.6013e-05
1.2,3,8384,10,0,0.17783,0,1.6013e-05
1.2,37,768,6,0,0.18486,0,1.668e-05
1.2,51,2368,3,4.4447e-17,0.19032,0,1.668e-05
1.2,49,1280,7,0,0.19208,0,1.7156e-05
1.2,57,1216,6,0,0.18707,0,1.668e-05
1.2,35,6144,8,0,0.19252,0,1.6263e-05
1.2,74,832,9,4.4468e-17,0.18656,0,1.668e-05
1.2,5,1280,5,4.4455e-17,0.17649,0,1.6013e-05
1.2,85,6144,10,0,0.20923,0,1.6013e-05
1.2,47,3328,2,0,0.22953,0,2.0013e-05
1.2,15,3072,9,0,0.18617,0,1.6679e-05
1.2,98,384,5,0,0.17778,0,1.6013e-05
1.2,99,256,9,0,0.18454,0,1.668e-05
1.2,66,320,7,1.0103e-16,0.18965,0,1.7156e-05
1.2,79,1728,8,0,0.18641,0,1.6263e-05
1.2,86,448,7,0,0.19046,0,1.7156e-05
1.2,52,6720,1,0,0.24286,0,2.0013e-05
1.2,94,448,5,4.4489e-17,0.17804,0,1.6013e-05
1.2,12,1216,10,0,0.17691,0,1.6013e-05
1.2,73,128,8,0,0.17924,0,1.6263e-05
1.2,60,3328,2,0,0.23213,0,2.0013e-05
1.2,96,192,2,0,0.22085,0,2.0013e-05
1.2,86,576,3,0,0.18579,0,1.668e-05
1.2,42,8384,3,0,0.20695,0,1.668e-05
1.2,44,128,10,0,0.17636,0,1.6013e-05
1.2,51,832,3,4.4429e-17,0.1856,0,1.668e-05
1.2,7,7680,8,0,0.1824,0,1.6263e-05
1.2,68,4352,2,0,0.2384,0,2.0013e-05
1.2,69,384,5,0,0.1773,0,1.6013e-05
1.2,13,1664,2,0,0.22134,0,2.0013e-05
1.2,38,1344,5,0,0.17887,0,1.6013e-05
1.2,95,512,1,0,0.22242,0,2.0013e-05
1.2,90,1984,10,0,0.18597,0,1.6013e-05
1.2,65,7680,10,0,0.2086,0,1.6013e-05
1.2,65,960,3,0,0.1866,0,1.668e-05
1.2,90,256,3,0,0.18444,0,1.668e-05
1.2,58,9984,1,2.7872e-17,0.25875,0,2.0013e-05
1.2,2,256,5,0,0.17617,0,1.6013e-05
1.2,2,128,4,0,0.19266,0,1.7513e-05
1.2,24,576,8,0,0.17955,0,1.6263e-05
1.2,91,384,6,4.4472e-17,0.185,0,1.668e-05
1.2,38,6464,9,0,0.19945,0,1.6679e-05
1.2,42,2432,7,0,0.19452,0,1.7156e-05
1.2,74,768,6,0,0.18624,0,1.668e-05
1.2,38,2944,4,4.4451e-17,0.19918,0,1.7513e-05
1.2,73,384,3,0,0.18469,0,1.668e-05
1.2,100,3456,8,0,0.19964,0,1.6263e-05
1.2,21,3200,7,3.9593e-17,0.19282,0,1.7149e-05
1.2,96,1408,3,0,0.19069,0,1.668e-05
1.2,77,3456,1,0,0.23611,0,2.0013e-05
1.2,33,1536,3,0,0.18618,0,1.668e-05
1.2,61,192,4,0,0.1931,0,1.7513e-05
1.2,57,512,6,0,0.18485,0,1.668e-05
1.2,53,2688,2,0,0.22846,0,2.0013e-05
1.2,15,2944,6,4.4451e-17,0.18607,0,1.668e-05
1.2,15,1472,3,4.446e-17,0.18466,0,1.668e-05
1.2,69,2112,2,0,0.22841,0,2.0013e-05
1.2,35,768,9,0,0.18478,0,1.668e-05
1.2,30,1408,5,8.2005e-17,0.17847,0,1.6013e-05
1.2,74,3328,1,0,0.23492,0,2.0013e-05
1.2,63,9600,10,0,0.21648,0,1.6013e-05
1.2,41,128,4,0,0.19284,0,1.7513e-05
1.2,69,2048,7,0,0.19674,0,1.7156e-05
1.2,11,320,8,0,0.17905,0,1.6263e-05
1.2,52,448,7,0,0.18978,0,1.7156e-05
1.2,84,448,8,4.4548e-17,0.18059,0,1.6263e-05
1.2,6,2240,8,0,0.17966,0,1.6263e-05
1.2,10,704,7,9.3697e-17,0.18908,0,1.7155e-05
1.2,97,7680,1,0,0.26857,0,2.0013e-05
1.2,33,896,9,0,0.18496,0,1.668e-05
1.2,85,1856,2,0,0.22882,0,2.0013e-05
1.2,24,5184,8,4.4608e-17,0.18689,0,1.6274e-05
1.2,99,2112,2,0,0.232,0,2.0013e-05
1.2,79,768,5,0,0.17908,0,1.6013e-05
1.2,24,896,4,4.0349e-17,0.19374,0,1.7515e-05
1.2,69,256,5,0,0.17689,0,1.6013e-05
1.2,1,3456,5,0,0.17636,0,1.6013e-05
1.2,41,576,4,0,0.19375,0,1.7513e-05
1.2,40,9152,5,7.3082e-17,0.20056,0,1.6013e-05
1.2,24,512,7,0,0.1893,0,1.7156e-05
1.2,64,256,1,0,0.22083,0,2.0013e-05
1.2,27,1216,8,0,0.1806,0,1.6263e-05
1.2,32,768,3,0,0.18467,0,1.668e-05
1.2,75,576,7,5.633e-17,0.19075,0,1.7156e-05
1.2,25,2688,3,0,0.1874,0,1.668e-05
1.2,61,1088,3,0,0.18691,0,1.668e-05
1.2,25,192,5,0,0.17633,0,1.6013e-05
1.2,20,128,2,0,0.22024,0,2.0013e-05
1.2,89,9600,9,2.8682e-17,0.24045,0,1.6679e-05
1.2,61,6144,10,0,0.19989,0,1.6013e-05
1.2,77,3200,6,0,0.19828,0,1.668e-05
1.2,71,448,7,0,0.19016,0,1.7156e-05
1.2,36,2240,3,0,0.18805,0,1.668e-05
1.2,60,896,4,4.0349e-17,0.19538,0,1.7518e-05
1.2,69,256,8,0,0.17964,0,1.6263e-05
1.2,91,1024,1,0,0.22496,0,2.0013e-05
1.2,34,576,7,5.633e-17,0.18964,0,1.7156e-05
1.2,89,448,7,0,0.19052,0,1.7156e-05
1.2,54,128,4,0,0.1929,0,1.7513e-05
1.2,33,8384,6,0,0.20194,0,1.668e-05
1.2,15,576,4,0,0.19305,0,1.7513e-05
1.2,67,640,10,0,0.17822,0,1.6013e-05
1.2,38,576,7,5.633e-17,0.18975,0,1.7156e-05
1.2,39,256,10,0,0.17657,0,1.6013e-05
1.2,87,7680,7,2.9158e-17,0.23216,0,1.7155e-05
1.2,26,128,4,0,0.19277,0,1.7513e-05
1.2,73,3200,2,0,0.23416,0,2.0013e-05
1.2,10,256,6,0,0.1836,0,1.668e-05
1.2,52,1856,5,0,0.18146,0,1.6013e-05
1.2,82,9984,5,0,0.23073,0,1.6013e-05
1.2,30,128,8,0,0.17904,0,1.6263e-05
1.2,4,256,1,0,0.22019,0,2.0013e-05
1.2,32,2432,4,0,0.19706,0,1.7513e-05
1.2,64,384,5,0,0.17721,0,1.6013e-05
1.2,63,2816,10,4.4545e-17,0.1865,0,1.6013e-05
1.2,37,256,4,0,0.19304,0,1.7513e-05
1.2,96,8768,1,0,0.27626,0,2.0013e-05
1.2,90,320,7,1.0103e-16,0.18998,0,1.7156e-05
1.2,71,768,3,0,0.18611,0,1.668e-05
1.2,86,3968,3,0,0.20395,0,1.668e-05
1.2,28,7040,1,0,0.23296,0,2.0013e-05
1.2,80,4928,4,4.4476e-17,0.21696,0,1.7513e-05
1.2,15,192,8,0,0.17901,0,1.6263e-05
1.2,100,320,8,0,0.18029,0,1.6263e-05
1.2,71,576,9,0,0.18539,0,1.668e-05
1.2,1,1408,1,0,0.22022,0,2.0013e-05
1.2,22,6720,10,0,0.18576,0,1.6013e-05
1.2,6,448,4,4.4453e-17,0.19277,0,1.7513e-05
1.2,99,3776,5,0,0.19858,0,1.6013e-05
1.2,37,256,7,0,0.18912,0,1.7156e-05
1.2,64,5888,3,0,0.20735,0,1.668e-05
1.2,30,1088,1,5.5733e-17,0.22183,0,2.0013e-05
1.2,86,896,1,0,0.224,0,2.0013e-05
1.2,12,5888,10,0,0.18063,0,1.6013e-05
1.2,13,1600,3,0,0.18462,0,1.668e-05
1.2,9,8768,8,0,0.18416,0,1.6263e-05
1.2,14,448,7,0,0.18901,0,1.7156e-05
1.2,60,2432,9,4.5524e-17,0.19187,0,1.6693e-05
1.2,86,256,8,0,0.17982,0,1.6263e-05
1.2,78,6144,9,0,0.21384,0,1.6679e-05
1.2,96,320,8,0,0.18023,0,1.6263e-05
1.2,81,896,6,0,0.18712,0,1.668e-05
1.2,46,2688,8,3.3722e-17,0.18622,0,1.6251e-05
1.2,78,192,7,0,0.1893,0,1.7156e-05
1.2,78,1664,5,3.5903e-17,0.1834,0,1.6001e-05
1.2,99,3200,1,0,0.23916,0,2.0013e-05
1.2,26,704,6,4.4431e-17,0.18437,0,1.668e-05
1.2,25,6144,7,0,0.19846,0,1.7155e-05
1.2,81,576,2,0,0.22233,0,2.0013e-05
1.2,42,2432,2,4.9493e-17,0.22602,0,2.0023e-05
1.2,65,1280,7,0,0.19317,0,1.7156e-05
1.2,83,1600,3,0,0.19078,0,1.668e-05
1.2,43,9600,2,4.4464e-17,0.24767,0,2.0013e-05
1.2,44,2944,1,4.442e-17,0.2277,0,2.0013e-05
1.2,75,832,9,4.4468e-17,0.1866,0,1.668e-05
1.2,80,960,5,0,0.17999,0,1.6013e-05
1.2,93,1408,1,0,0.22713,0,2.0013e-05
1.2,73,576,9,0,0.18544,0,1.668e-05
1.2,40,6720,5,0,0.19362,0,1.6013e-05
1.2,28,2368,7,4.4447e-17,0.19249,0,1.7156e-05
1.2,67,2368,3,4.4447e-17,0.19247,0,1.668e-05
1.2,18,2112,1,0,0.2223,0,2.0013e-05
1.2,94,832,1,4.4416e-17,0.22406,0,2.0013e-05
1.2,7,3776,4,0,0.19424,0,1.7513e-05
1.2,54,448,5,4.4489e-17,0.17724,0,1.6013e-05
1.2,47,512,8,0,0.18002,0,1.6263e-05
1.2,64,3648,9,0,0.19749,0,1.6679e-05
1.2,91,704,10,0,0.17925,0,1.6013e-05
1.2,31,4160,5,0,0.1841,0,1.6013e-05
1.2,52,256,9,0,0.18404,0,1.668e-05
1.2,1,2368,7,4.4447e-17,0.18887,0,1.7156e-05
1.2,81,960,5,0,0.18004,0,1.6013e-05
1.2,42,320,9,5.5957e-17,0.18406,0,1.668e-05
1.2,77,3648,3,3.2298e-17,0.20057,0,1.6706e-05
1.2,60,1024,6,0,0.18666,0,1.668e-05
1.2,42,512,4,0,0.19365,0,1.7513e-05
1.2,60,896,6,0,0.18618,0,1.668e-05
1.2,43,1984,2,0,0.22484,0,2.0013e-05
1.2,35,2432,9,4.5524e-17,0.18838,0,1.6687e-05
1.2,50,256,2,0,0.22068,0,2.0013e-05
1.2,66,6464,9,0,0.21122,0,1.6679e-05
1.2,36,5184,9,0,0.1953,0,1.6679e-05
1.2,9,2944,3,4.4451e-17,0.18502,0,1.668e-05
1.2,96,960,10,0,0.18076,0,1.6013e-05
1.2,43,3648,8,6.3635e-17,0.18858,0,1.6263e-05
1.2,57,2560,4,0,0.20116,0,1.7513e-05
1.2,67,512,1,0,0.22175,0,2.0013e-05
1.2,7,960,7,0,0.18907,0,1.7156e-05
1.2,4,640,2,1.0031e-16,0.22027,0,2.0013e-05
1.2,22,4736,5,0,0.18258,0,1.6013e-05
1.2,53,7680,7,2.9158e-17,0.21519,0,1.7155e-05
1.2,59,9600,8,4.4535e-17,0.21666,0,1.6263e-05
1.2,85,1728,7,0,0.19681,0,1.7156e-05
1.2,83,192,3,0,0.18409,0,1.668e-05
1.2,21,5184,8,4.4608e-17,0.18589,0,1.6273e-05
1.2,91,192,9,0,0.18415,0,1.668e-05
1.2,67,1664,7,0,0.19486,0,1.7156e-05
1.2,86,192,6,0,0.18412,0,1.668e-05
1.2,95,2688,1,4.4423e-17,0.23504,0,2.0013e-05
1.2,33,5184,5,0,0.18699,0,1.6013e-05
1.2,9,1728,5,3.5721e-17,0.17702,0,1.6012e-05
1.2,48,1152,2,0,0.223,0,2.0013e-05
1.2,47,2112,9,0,0.18911,0,1.6679e-05
1.2,52,1728,6,0,0.18843,0,1.668e-05
1.2,76,3200,7,3.9593e-17,0.20353,0,1.7133e-05
1.2,56,448,4,4.4453e-17,0.19378,0,1.7513e-05
1.2,81,448,7,0,0.19036,0,1.7156e-05
1.2,50,192,6,0,0.18386,0,1.668e-05
1.2,81,8768,3,0,0.23083,0,1.668e-05
1.2,12,1792,6,0,0.18467,0,1.668e-05
1.2,96,8000,1,0,0.27135,0,2.0013e-05
1.2,39,7680,10,0,0.19562,0,1.6013e-05
1.2,80,640,6,5.6844e-17,0.18596,0,1.668e-05
1.2,41,1152,3,0,0.18592,0,1.668e-05
1.2,18,832,4,0,0.1934,0,1.7513e-05
1.2,76,1472,9,4.4503e-17,0.18945,0,1.668e-05
1.2,10,192,8,0,0.17897,0,1.6263e-05
1.2,33,2368,3,4.4447e-17,0.18791,0,1.668e-05
1.2,31,256,5,0,0.17648,0,1.6013e-05
1.2,68,128,9,0,0.1838,0,1.668e-05
1.2,10,704,7,9.3697e-17,0.18908,0,1.7155e-05
1.2,16,3776,2,0,0.22377,0,2.0013e-05
1.2,29,2240,10,0,0.17983,0,1.6013e-05
1.2,67,2368,8,0,0.18789,0,1.6263e-05
1.2,63,256,8,0,0.17957,0,1.6263e-05
1.2,72,3648,7,0,0.20449,0,1.7156e-05
1.2,49,896,8,4.0349e-17,0.18113,0,1.6267e-05
1.2,80,9600,5,7.2877e-17,0.22735,0,1.6013e-05
1.2,52,2368,9,0,0.19046,0,1.6679e-05
1.2,4,192,7,0,0.18876,0,1.7156e-05
1.2,76,320,5,4.4484e-17,0.1772,0,1.6013e-05
1.2,41,256,5,0,0.17659,0,1.6013e-05
1.2,62,8000,7,2.9025e-17,0.2218,0,1.7155e-05
1.2,17,320,7,1.0103e-16,0.18897,0,1.7156e-05
1.2,88,5888,10,0,0.20897,0,1.6013e-05
1.2,67,256,6,0,0.1842,0,1.668e-05
1.2,82,8000,1,0,0.26388,0,2.0013e-05
1.2,80,2112,4,0,0.20222,0,1.7513e-05
1.2,4,832,4,0,0.19282,0,1.7513e-05
1.2,99,448,4,4.4453e-17,0.19464,0,1.7513e-05
1.2,55,512,8,0,0.18021,0,1.6263e-05
1.2,30,192,9,0,0.1837,0,1.668e-05
1.2,74,448,10,4.4548e-17,0.17764,0,1.6013e-05
1.2,62,2368,9,0,0.1918,0,1.6679e-05
1.2,11,256,1,0,0.22027,0,2.0013e-05
1.2,71,5184,4,7.6682e-17,0.21627,0,1.7479e-05
1.2,32,384,5,0,0.17668,0,1.6013e-05
1.2,39,320,8,0,0.17944,0,1.6263e-05
1.2,80,1280,1,4.4427e-17,0.22561,0,2.0013e-05
1.2,25,4352,8,0,0.18561,0,1.6263e-05
1.2,90,512,1,0,0.2223,0,2.0013e-05
1.2,38,2368,3,4.4447e-17,0.18858,0,1.668e-05
1.2,94,832,6,4.6366e-17,0.18747,0,1.6687e-05
1.2,48,5888,9,0,0.20138,0,1.6679e-05
1.2,28,896,4,4.0349e-17,0.19392,0,1.7515e-05
1.2,9,6464,6,0,0.18727,0,1.668e-05
1.2,98,3072,1,0,0.23771,0,2.0013e-05
1.2,76,6720,6,0,0.21669,0,1.668e-05
1.2,15,5184,10,4.4608e-17,0.18108,0,1.6013e-05
1.2,64,576,1,0,0.22187,0,2.0013e-05
1.2,47,896,2,4.0349e-17,0.22229,0,2.0017e-05
1.2,30,1280,3,5.618e-17,0.18553,0,1.668e-05
1.2,7,8768,7,0,0.19282,0,1.7155e-05
1.2,67,128,6,0,0.1838,0,1.668e-05
1.2,40,5888,5,0,0.19107,0,1.6013e-05
1.2,37,3200,10,0,0.18326,0,1.6013e-05
1.2,50,192,6,0,0.18386,0,1.668e-05
1.2,18,192,10,0,0.17628,0,1.6013e-05
1.2,27,448,6,4.4453e-17,0.18403,0,1.668e-05
1.2,9,1600,4,0,0.19344,0,1.7513e-05
1.2,33,448,4,4.4453e-17,0.19331,0,1.7513e-05
1.2,33,8000,1,0,0.23775,0,2.0013e-05
1.2,44,192,7,0,0.18905,0,1.7156e-05
1.2,15,320,10,0,0.17636,0,1.6013e-05
1.2,86,256,8,0,0.17982,0,1.6263e-05
1.2,93,448,8,4.4548e-17,0.18078,0,1.6263e-05
1.2,65,6464,9,0,0.21079,0,1.6679e-05
1.2,82,832,5,0,0.17956,0,1.6013e-05
1.2,86,384,4,4.4472e-17,0.19408,0,1.7513e-05
1.2,2,768,3,0,0.18355,0,1.668e-05
1.2,99,5888,3,0,0.2204,0,1.668e-05
1.2,13,6144,6,0,0.18855,0,1.668e-05
1.2,66,1664,9,3.7141e-17,0.18961,0,1.669e-05
1.2,85,384,4,4.4472e-17,0.19406,0,1.7513e-05
1.2,51,6144,1,0,0.23999,0,2.0013e-05
1.2,31,1216,7,0,0.19068,0,1.7156e-05
1.2,71,2048,5,0,0.18439,0,1.6013e-05
1.2,17,256,10,0,0.17633,0,1.6013e-05
1.2,12,5184,6,7.6682e-17,0.18748,0,1.6674e-05
1.2,50,1344,10,0,0.17974,0,1.6013e-05
1.2,34,512,3,0,0.18429,0,1.668e-05
1.2,94,128,7,0,0.18917,0,1.7156e-05
1.2,91,7040,10,0,0.2178,0,1.6013e-05
1.2,30,1088,5,0,0.17784,0,1.6013e-05
1.2,32,2816,1,4.4437e-17,0.2254,0,2.0013e-05
1.2,3,704,4,5.6018e-17,0.19275,0,1.7513e-05
1.2,13,1472,8,0,0.17992,0,1.6263e-05
1.2,41,9984,9,7.3263e-17,0.21077,0,1.6679e-05
1.2,74,384,6,4.4472e-17,0.18472,0,1.668e-05
1.2,72,4544,3,4.4476e-17,0.20365,0,1.668e-05
1.2,23,832,7,4.452e-17,0.1897,0,1.7157e-05
1.2,88,256,10,0,0.17709,0,1.6013e-05
1.2,35,1856,5,0,0.17972,0,1.6013e-05
1.2,38,2368,3,4.4447e-17,0.18858,0,1.668e-05
1.2,57,2432,7,0,0.19659,0,1.7156e-05
1.2,22,960,6,0,0.18455,0,1.668e-05
1.2,3,256,6,0,0.18352,0,1.668e-05
1.2,67,9600,3,4.4464e-17,0.22636,0,1.668e-05
1.2,10,5184,1,4.4426e-17,0.22343,0,2.0013e-05
1.2,92,1088,3,0,0.18865,0,1.668e-05
1.2,49,192,1,0,0.22051,0,2.0013e-05
1.2,30,576,2,0,0.22095,0,2.0013e-05
1.2,53,1216,2,5.1412e-17,0.22353,0,2.0019e-05
1.2,81,2688,2,0,0.23285,0,2.0013e-05
1.2,42,2560,5,0,0.18242,0,1.6013e-05
1.2,63,3968,10,0,0.19115,0,1.6013e-05
1.2,81,256,9,0,0.18434,0,1.668e-05
1.2,52,256,1,0,0.2207,0,2.0013e-05
1.2,34,7360,8,2.8943e-17,0.19517,0,1.6263e-05
1.2,29,192,4,0,0.19286,0,1.7513e-05
1.2,58,3776,6,0,0.19663,0,1.668e-05
1.2,57,128,2,0,0.22042,0,2.0013e-05
1.2,51,3328,1,0,0.23033,0,2.0013e-05
1.2,91,1792,6,0,0.19246,0,1.668e-05
1.2,94,1216,9,1.0854e-16,0.18948,0,1.669e-05
1.2,65,1088,8,5.5733e-17,0.18256,0,1.6263e-05
1.2,66,768,4,0,0.1951,0,1.7513e-05
1.2,90,256,6,0,0.18445,0,1.668e-05
1.2,45,2816,10,4.4545e-17,0.18355,0,1.6013e-05
1.2,95,384,3,0,0.18506,0,1.668e-05
1.2,33,1408,4,4.4465e-17,0.19513,0,1.7513e-05
1.2,88,1664,4,0,0.2007,0,1.7513e-05
1.2,35,704,10,0,0.17734,0,1.6013e-05
1.2,35,2688,10,4.45e-17,0.18164,0,1.6013e-05
1.2,29,1280,3,5.618e-17,0.18546,0,1.668e-05
1.2,28,1856,7,0,0.19159,0,1.7156e-05
1.2,13,2560,6,4.4501e-17,0.18543,0,1.668e-05
1.2,35,3456,2,0,0.22741,0,2.0013e-05
1.2,82,8384,2,4.4457e-17,0.26598,0,2.0013e-05
1.2,15,576,6,0,0.18389,0,1.668e-05
1.2,42,1344,5,0,0.17916,0,1.6013e-05
1.2,43,320,4,0,0.19325,0,1.7513e-05
1.2,86,128,6,0,0.18389,0,1.668e-05
1.2,53,768,1,4.4419e-17,0.22211,0,2.0013e-05
1.2,89,8000,10,0,0.22362,0,1.6013e-05
1.2,29,448,1,4.4418e-17,0.22073,0,2.0013e-05
1.2,15,3072,8,0,0.18159,0,1.6263e-05
1.2,97,2560,4,0,0.20713,0,1.7513e-05
1.2,44,640,4,4.4453e-17,0.19401,0,1.7513e-05
1.2,19,4736,9,0,0.18903,0,1.6679e-05
1.2,36,128,6,0,0.18366,0,1.668e-05
1.2,100,192,9,0,0.18422,0,1.668e-05
1.2,88,4160,8,0,0.20148,0,1.6263e-05
1.2,43,2048,10,0,0.18114,0,1.6013e-05
1.2,52,256,3,0,0.18403,0,1.668e-05
1.2,8,320,6,1.0039e-16,0.1836,0,1.668e-05
1.2,71,3328,9,0,0.19766,0,1.6679e-05
1.2,51,768,8,0,0.18079,0,1.6263e-05
1.2,79,448,9,0,0.18507,0,1.668e-05
1.2,84,768,8,0,0.18202,0,1.6263e-05
1.2,41,256,5,0,0.17659,0,1.6013e-05
1.2,74,640,2,1.0031e-16,0.22244,0,2.0013e-05
1.2,45,1984,8,0,0.18381,0,1.6263e-05
1.2,20,640,3,4.4441e-17,0.1841,0,1.668e-05
1.2,59,1152,4,4.4496e-17,0.19616,0,1.7513e-05
1.2,98,256,6,0,0.18453,0,1.668e-05
1.2,67,5376,10,0,0.19897,0,1.6013e-05
1.2,84,1216,10,0,0.18143,0,1.6013e-05
1.2,64,384,8,4.4472e-17,0.17997,0,1.6263e-05
1.2,10,2432,6,4.452e-17,0.18487,0,1.668e-05
1.2,18,1344,8,4.4584e-17,0.18019,0,1.6263e-05
1.2,22,1728,7,0,0.19082,0,1.7156e-05
1.2,42,2560,6,4.4501e-17,0.18976,0,1.668e-05
1.2,6,3072,9,0,0.18456,0,1.6679e-05
1.2,12,576,1,0,0.22047,0,2.0013e-05
1.2,31,192,10,0,0.17638,0,1.6013e-05
1.2,38,640,8,4.4453e-17,0.18008,0,1.6263e-05
1.2,50,320,1,4.4418e-17,0.22084,0,2.0013e-05
1.2,52,2432,6,4.452e-17,0.19066,0,1.668e-05
1.2,40,1280,1,4.4427e-17,0.22288,0,2.0013e-05
1.2,50,7680,3,0,0.20844,0,1.668e-05
1.2,71,832,6,4.6366e-17,0.18649,0,1.6685e-05
1.2,71,1280,6,3.646e-17,0.18841,0,1.6688e-05
1.2,50,640,10,0,0.1777,0,1.6013e-05
1.2,80,256,2,0,0.221,0,2.0013e-05
1.2,40,3200,9,0,0.19116,0,1.6679e-05
1.2,36,384,7,5.6825e-17,0.18933,0,1.7156e-05
1.2,90,896,7,3.855e-17,0.19283,0,1.7163e-05
1.2,52,448,6,4.4453e-17,0.18454,0,1.668e-05
1.2,59,7360,4,0,0.22088,0,1.7513e-05
1.2,35,192,8,0,0.17916,0,1.6263e-05
1.2,66,320,6,1.0039e-16,0.1844,0,1.668e-05
1.2,56,192,10,0,0.17656,0,1.6013e-05
1.2,72,256,2,0,0.22092,0,2.0013e-05
1.2,32,3968,6,0,0.19111,0,1.668e-05
1.2,24,256,9,0,0.18374,0,1.668e-05
1.2,21,768,9,0,0.18426,0,1.668e-05
1.2,73,1856,9,3.424e-17,0.19105,0,1.6667e-05
1.2,85,1088,5,0,0.18093,0,1.6013e-05
1.2,70,3456,1,0,0.23466,0,2.0013e-05
1.2,17,2432,4,0,0.19499,0,1.7513e-05
1.2,44,2048,1,0,0.22525,0,2.0013e-05
1.2,50,704,6,4.4431e-17,0.18519,0,1.668e-05
1.2,70,3968,1,0,0.23681,0,2.0013e-05
1.2,91,1792,8,0,0.18787,0,1.6263e-05
1.2,14,1856,8,0,0.18033,0,1.6263e-05
1.2,81,128,3,0,0.18386,0,1.668e-05
1.2,14,128,3,0,0.18354,0,1.668e-05
1.2,46,128,9,0,0.1837,0,1.668e-05
1.2,8,1984,2,0,0.22102,0,2.0013e-05
1.2,44,1280,9,0,0.18649,0,1.668e-05
1.2,8,1600,3,0,0.18418,0,1.668e-05
1.2,89,256,1,0,0.2211,0,2.0013e-05
1.2,51,512,9,0,0.1847,0,1.668e-05
1.2,93,704,3,5.6018e-17,0.18664,0,1.668e-05
1.2,29,256,6,0,0.1838,0,1.668e-05
1.2,74,3200,9,0,0.19769,0,1.6679e-05
1.2,19,640,10,0,0.17674,0,1.6013e-05
1.2,92,3072,3,0,0.19997,0,1.668e-05
1.2,62,7680,8,0,0.20985,0,1.6263e-05
1.2,31,1344,6,4.4472e-17,0.18571,0,1.668e-05
1.2,66,448,4,4.4453e-17,0.19398,0,1.7513e-05
1.2,80,1088,10,0,0.18065,0,1.6013e-05
1.2,75,1600,2,0,0.22675,0,2.0013e-05
1.2,59,1344,2,0,0.22438,0,2.0013e-05
1.2,79,2432,1,0,0.23103,0,2.0013e-05
1.2,7,1536,6,0,0.18406,0,1.668e-05
1.2,72,960,10,0,0.17961,0,1.6013e-05
1.2,63,1472,7,4.4503e-17,0.19368,0,1.7156e-05
1.2,26,576,5,0,0.17685,0,1.6013e-05
1.2,79,6720,7,0,0.22324,0,1.7155e-05
1.2,35,9152,6,4.4484e-17,0.20485,0,1.668e-05
1.2,35,1856,2,0,0.22372,0,2.0013e-05
1.2,69,3328,10,0,0.18993,0,1.6013e-05
1.2,19,128,3,0,0.18357,0,1.668e-05
1.2,12,1664,3,0,0.18458,0,1.668e-05
1.2,11,1728,8,0,0.17995,0,1.6263e-05
1.2,62,2688,6,4.45e-17,0.19321,0,1.668e-05
1.2,65,2112,1,0,0.22793,0,2.0013e-05
1.2,73,576,8,0,0.18086,0,1.6263e-05
1.2,39,768,3,0,0.18493,0,1.668e-05
1.2,38,2368,10,0,0.18125,0,1.6013e-05
1.2,5,192,4,0,0.19269,0,1.7513e-05
1.2,20,192,1,0,0.2203,0,2.0013e-05
1.2,45,832,1,4.4416e-17,0.22202,0,2.0013e-05
1.2,81,384,1,0,0.2215,0,2.0013e-05
1.2,93,3776,5,0,0.19722,0,1.6013e-05
1.2,67,448,7,0,0.19008,0,1.7156e-05
1.2,67,8384,9,0,0.22093,0,1.6679e-05
1.2,3,2688,3,0,0.18395,0,1.668e-05
1.2,5,448,1,4.4418e-17,0.22025,0,2.0013e-05
1.2,70,448,1,4.4418e-17,0.22156,0,2.0013e-05
1.2,5,9600,1,4.4429e-17,0.22335,0,2.0013e-05
1.2,45,1600,7,0,0.19269,0,1.7156e-05
1.2,35,7040,2,0,0.23616,0,2.0013e-05
1.2,31,3072,1,0,0.2257,0,2.0013e-05
1.2,9,3072,3,0,0.18509,0,1.668e-05
1.2,41,7040,1,0,0.23891,0,2.0013e-05
1.2,24,192,8,0,0.17908,0,1.6263e-05
1.2,75,576,10,5.7456e-17,0.17817,0,1.6013e-05
1.2,96,3968,3,0,0.20633,0,1.668e-05
1.2,64,384,2,4.4449e-17,0.22121,0,2.0013e-05
1.2,53,448,6,4.4453e-17,0.18456,0,1.668e-05
1.2,11,1472,1,0,0.22101,0,2.0013e-05
1.2,31,8768,5,0,0.19427,0,1.6013e-05
1.2,44,2432,3,4.1296e-17,0.18963,0,1.667e-05
1.2,34,128,10,0,0.17631,0,1.6013e-05
1.2,39,832,4,0,0.19427,0,1.7513e-05
1.2,1,1728,2,0,0.22024,0,2.0013e-05
1.2,98,2240,6,0,0.19593,0,1.668e-05
1.2,35,8384,8,0,0.19847,0,1.6263e-05
1.2,84,5184,10,4.4608e-17,0.20373,0,1.6013e-05
1.2,78,704,2,1.0135e-16,0.22285,0,2.0018e-05
1.2,28,3200,2,0,0.22552,0,2.0013e-05
1.2,9,256,4,0,0.19274,0,1.7513e-05
