Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,lambda_parallel_instances,lambda_allocated_memory,latency,cost,reliability,scalability
2.2,3,0,0,4300,2,0.6,4300,123,10,38,2816,0,0.83139,0,5.2665e-05
2.2,1,1,1,1050,1,0.3,4400,27,8,10,640,0,2.4032,0,0.00021846
2.2,5,1,0,6250,3,0.1,2350,59,10,62,2368,0,0.75649,0,3.6144e-05
2.2,10,1,1,5700,3,0,9200,268,7,42,1664,0,1.3895,0,0.00012615
2.2,1,1,1,4750,3,0.3,3500,505,4,4,8768,0,2.403,0,0.00021841
2.2,7,0,1,7450,5,0,2900,281,8,55,128,0,1.4994,0,0.00013625
2.2,1,1,1,7450,9,0.5,5400,96,3,48,832,0,2.4032,0,0.00021843
2.2,7,0,1,6500,1,0.2,3150,123,7,96,1664,3.56474527225e-17,19703249.8704,0,2189.24995519
2.2,8,1,1,1500,1,0.4,7900,1000,3,75,2688,0,1.4201,0,0.00012883
2.2,7,0,1,2400,7,0.5,1900,165,9,84,2560,0,1.5003,0,0.00013633
2.2,9,0,1,1050,4,0.3,6650,181,1,42,4160,0,1.4641,0,0.00013266
2.2,4,0,1,7250,7,0.1,3400,65,4,89,448,0,1.617,0,0.00014692
2.2,7,1,1,9850,1,0.2,7050,17,7,37,128,0,1.448,0,0.00013159
2.2,10,1,1,7850,4,0.1,2500,65,4,86,9984,2.929857725961e-17,112589992.0824,0,-12509.9988383
2.2,3,0,0,850,5,1,8000,142,4,78,960,0,0.99133,0,4.9099e-05
2.2,7,1,1,9350,2,0.5,4450,129,3,26,4160,0,1.4493,0,0.00013148
2.2,6,0,1,2600,4,0.9,3550,784,4,13,320,0,1.5192,0,0.00013807
2.2,5,0,0,4650,7,0.6,700,38,3,61,7040,0,2.9948,0,3.623e-05
2.2,3,0,0,2400,2,0.6,750,68,5,96,1792,0,0.82509,0,6.114e-05
2.2,5,0,1,6950,1,0.6,8350,268,8,84,640,0,1.5472,0,0.00014061
2.2,3,1,0,5400,2,0.4,1000,14,9,53,128,0,0.82742,0,4.9793e-05
2.2,2,0,1,6200,5,0.2,7950,396,7,42,384,5.4714944478e-17,1407376.7914,0,156.37516048
2.2,9,1,0,7900,4,0.2,7950,42,3,37,576,0,1.9452,0,2.8e-05
2.2,6,1,1,4150,5,1,1650,23,3,41,3072,0,1.4711,0,0.00013369
2.2,5,1,0,2700,5,0,1550,72,1,57,5632,0,0.47871,0,3.5962e-05
2.2,2,1,1,3300,7,0.4,9850,784,6,35,384,0,1.8638,0,0.00016941
2.2,4,0,0,3750,6,0.6,7200,96,8,21,7680,0,1.9893,0,4.2009e-05
2.2,8,0,1,8950,3,0.2,4050,614,3,77,960,0,1.4713,0,0.00013363
2.2,3,0,1,1000,7,0.9,2200,396,1,88,128,0,1.6954,0,0.00015408
2.2,5,0,1,4700,4,1,3450,92,1,72,256,0,1.5474,0,0.00014061
2.2,10,0,0,5700,4,0.6,800,295,1,88,192,0,3.6597,0,2.5953e-05
2.2,8,1,1,3900,8,0.5,9000,157,4,13,2048,0,1.4192,0,0.00012884
2.2,6,0,0,4650,8,0.5,7550,15,8,42,3200,0,3.609,0,3.3457e-05
2.2,8,0,0,6900,10,0.6,5050,746,3,37,3776,0,9.6184,0,2.8626e-05
2.2,3,0,0,4450,5,0.3,3450,190,3,89,1152,0,1.1126,0,4.9058e-05
2.2,10,0,0,2200,3,0.2,4550,25,1,19,7680,2.915766574114e-17,450359963.4579,0,-50039.99583358
2.2,1,0,0,1900,10,0.8,2750,823,6,6,1664,0,1.7176,0,0.00011641
2.2,6,0,0,2900,9,0.8,2850,117,9,65,1472,3.5602e-17,3.8593,0,3.3114e-05
2.2,7,0,1,950,3,0.1,8100,142,10,12,4160,0,1.4868,0,0.00013771
2.2,1,1,0,9700,4,0.1,8100,557,1,93,3776,0,1.4469,0,0.00011841
2.2,4,1,0,9400,2,0.2,4000,12,5,13,3328,3.7525e-17,0.89992,0,4.2553e-05
2.2,10,0,0,4400,8,0.5,2200,30,3,49,832,0,5.1473,0,2.6022e-05
2.2,3,0,1,9650,2,0.3,5850,505,2,87,384,0,1.6955,0,0.00015407
2.2,9,0,1,9600,8,0.2,3350,42,2,74,256,0,1.461,0,0.00013277
2.2,2,1,0,1250,4,0.9,9050,8,4,70,256,0,0.97398,0,6.9479e-05
2.2,9,0,0,8550,3,0,1800,75,1,70,4928,0,0.83452,0,2.7702e-05
2.2,4,1,0,4000,6,0.8,6850,232,5,89,3776,0,2.4079,0,4.2475e-05
2.2,10,1,1,3450,9,0.1,6900,27,5,61,2240,0,1.3923,0,0.00012641
2.2,9,1,1,8800,9,0.6,7350,359,1,47,1216,0,1.4096,0,0.00012788
2.2,3,1,1,3750,6,1,2200,458,4,84,3200,0,1.6485,0,0.00014974
2.2,4,1,0,7950,2,1,3300,557,10,28,7360,0,1.5429,0,4.5073e-05
2.2,7,1,0,2850,10,0.9,4650,13,1,80,2816,0,5.138,0,3.2067e-05
2.2,5,1,1,2950,2,0.7,9350,10,10,36,192,0,1.4972,0,0.00013605
2.2,10,0,0,2950,8,0.3,1800,149,10,88,1728,0,2.323,0,2.7087e-05
2.2,9,1,1,1350,6,0.2,2050,16,9,97,3648,0,1.4205,0,0.00012894
2.2,4,0,1,7000,2,0.5,3250,30,8,24,8384,0,1.6201,0,0.00014725
2.2,8,1,0,5800,9,0.4,2000,181,6,94,2944,4.4451e-17,4.8739,0,2.8943e-05
2.2,2,0,1,550,7,1,5400,505,10,18,128,0,1.8598,0,0.00017875
2.2,9,1,1,3250,5,0,9700,220,2,13,576,0,1.408,0,0.00012797
2.2,7,1,0,7850,4,0.6,6050,111,3,97,320,0,3.518,0,3.1535e-05
2.2,3,0,0,1900,8,0.9,4700,784,4,40,128,0,1.7447,0,4.9077e-05
2.2,1,0,0,6700,8,0.3,5250,96,9,60,192,5.9978215843e-17,2814751.516,0,312.75009055
2.2,1,0,0,6500,8,0.1,6250,14,9,92,5184,4.4426e-17,1.4799,0,0.00011786
2.2,2,0,0,800,5,0.6,800,36,10,81,1088,0,0.9201,0,7.2815e-05
2.2,2,1,0,9800,5,0,3600,10,3,5,256,0,0.87579,0,6.9459e-05
2.2,2,1,0,9900,3,0.9,8800,268,5,93,384,0,1.9061,0,6.9417e-05
2.2,9,1,0,2150,9,0.1,8450,14,1,35,960,3.83e-17,0.86706,0,2.8003e-05
2.2,7,1,0,3050,2,0.3,8300,746,4,38,6464,2.92602340143e-17,78812994.1344,0,-8756.99924396
2.2,10,1,0,1750,1,0.2,4150,10,8,100,2688,9.108e-17,0.39855,0,2.6829e-05
2.2,8,1,0,5650,4,0.5,9200,11,9,56,960,0,2.5363,0,2.9019e-05
2.2,9,0,0,6950,3,0,6550,342,7,82,192,0,0.73142,0,2.7686e-05
2.2,1,1,1,3150,6,0.7,5750,20,7,43,2816,0,2.4069,0,0.00021879
2.2,1,1,1,5100,10,0.5,9650,111,4,81,5888,3.0887e-17,2.4066,0,0.00021863
2.2,2,1,1,5450,10,0.2,6700,416,5,60,9984,0,1.8649,0,0.00016941
2.2,1,0,0,6350,6,0.4,3250,96,9,23,256,0,1.7003,0,0.00011642
2.2,10,0,1,2300,5,0.3,8900,142,2,25,896,0,1.4427,0,0.00013099
2.2,2,0,1,4800,1,1,7600,51,1,96,3776,3.274e-17,1.915,0,0.00017365
2.2,7,0,1,1850,1,1,6100,30,4,77,7680,2.91576657411e-17,39406498.2504,0,-4378.49950062
2.2,4,1,0,4850,3,0.6,3500,96,6,26,2560,0,1.2503,0,4.2447e-05
2.2,1,1,1,2250,4,0.9,4300,123,10,66,1088,0,2.3072,0,0.00022912
2.2,8,1,1,6300,5,0.9,3600,746,5,94,192,0,1.4188,0,0.00012887
2.2,2,1,1,5050,9,0.8,8800,33,5,51,1600,0,1.8656,0,0.00016958
2.2,9,1,0,9950,9,0.6,2350,295,10,15,832,0,13.2251,0,2.90672e-05
2.2,6,0,0,2800,9,0.8,2850,135,7,98,192,5.70699411457e-17,33777000.9485,0,-3752.99965643
2.2,1,0,0,1800,3,0.2,4050,281,1,68,9600,0,1.4164,0,0.00012641
2.2,8,1,0,1400,8,0.1,1550,243,9,75,256,0,0.60865,0,2.8907e-05
2.2,10,0,1,700,5,0.7,9250,16,3,65,2560,0,1.4478,0,0.00013142
2.2,8,0,0,2850,9,0.1,550,40,6,94,896,0,1.0041,0,2.8749e-05
2.2,8,0,1,4600,8,0.2,9150,12,7,25,192,0,1.4715,0,0.00013367
2.2,4,1,0,2900,6,0.5,8900,36,2,40,4352,0,1.3741,0,4.2644e-05
2.2,6,1,1,3700,9,0.2,6250,200,5,5,320,0,1.4679,0,0.00013341
2.2,2,0,0,9300,1,0.7,5700,210,8,45,384,0,0.87933,0,6.8419e-05
2.2,7,1,1,9450,3,0.1,750,87,4,24,6144,3.7151e-17,1.4496,0,0.00013161
2.2,8,1,0,3650,2,0.2,4950,677,3,84,704,0,0.6539,0,2.8864e-05
2.2,7,0,0,7050,4,0.1,7050,22,1,88,320,4.4507e-17,1.1302,0,3.1296e-05
2.2,5,0,1,6050,6,0.8,1400,38,3,93,1536,0,1.5494,0,0.00014078
2.2,2,1,1,1950,10,0.9,3150,268,5,41,1600,0,1.864,0,0.00016942
2.2,9,0,1,2650,2,0.5,4650,295,2,34,1280,0,1.4614,0,0.00013268
2.2,6,1,0,5350,8,0.4,9300,12,7,80,320,4.4496e-17,3.1481,0,3.3498e-05
2.2,4,0,1,2500,7,1,3100,359,8,56,128,0,1.6163,0,0.00014691
2.2,6,1,1,6450,9,0.8,3300,83,2,17,832,3.8403768379e-17,67553995.8791,0,-7505.99924558
2.2,2,0,1,700,9,0.8,2050,19,3,71,5888,0,1.9224,0,0.00017474
2.2,2,0,1,8600,3,0.3,5050,505,10,9,3456,0,1.8599,0,0.00017875
2.2,10,1,1,4600,10,0.8,5850,42,8,50,384,5.69e-17,1.3899,0,0.00012616
2.2,1,1,1,9800,10,0.4,3800,101,1,73,6144,0,2.4098,0,0.00021841
2.2,9,0,1,6000,6,1,1000,27,6,28,256,0,1.4609,0,0.00013277
2.2,6,0,0,9400,1,0.3,9050,22,2,69,512,0,0.74883,0,3.3179e-05
2.2,6,1,0,9850,9,0.9,1400,54,3,26,3456,0,12.9983,0,3.34603e-05
2.2,3,1,1,1600,5,0.9,6700,585,1,33,1280,4.8464623907e-17,8444250.9495,0,938.25007212
2.2,8,0,1,8800,10,0.1,4100,14,5,37,384,0,1.4719,0,0.00013368
2.2,1,0,1,4600,9,1,1150,62,3,19,5184,0,2.4372,0,0.0002215
2.2,6,0,0,9400,3,0.1,2050,711,8,71,9600,0,1.0793,0,3.3104e-05
2.2,9,0,1,4150,6,0.9,1900,96,5,97,192,6.01126130195e-17,25332749.3652,0,2814.74989981
2.2,5,1,0,4300,10,1,6250,232,3,30,256,0,6.1087,0,3.6014e-05
2.2,4,0,0,1450,1,0.3,6700,13,2,55,256,0,0.58323,0,5.1059e-05
2.2,6,1,0,1050,9,0.3,3850,232,4,71,128,0,0.84067,0,3.3397e-05
2.2,10,1,0,7950,9,0.4,7650,92,9,52,1088,4.46547021073e-17,14073756.9268,0,1563.74989681
2.2,10,1,0,9050,1,0.9,2050,200,2,52,576,0,0.80414,0,2.6163e-05
2.2,3,0,0,8000,1,0.4,3800,864,10,60,3072,0,0.35144,0,1.7079e-05
2.2,3,0,0,1950,2,0.5,9400,458,1,86,128,0,0.68509,0,4.9077e-05
2.2,5,1,1,7450,7,0,7800,952,10,60,1344,0,1.2854,0,0.0001168
2.2,8,1,0,4200,1,0.5,6500,11,8,39,9600,4.4535e-17,0.52575,0,3.0046e-05
2.2,6,0,1,3750,4,0.2,5650,190,7,35,384,0,1.5194,0,0.00013805
2.2,6,1,1,9800,2,0.1,1950,1000,2,38,384,0,1.4682,0,0.00013338
2.2,5,1,1,1200,4,1,2800,96,9,41,576,0,1.4967,0,0.00013602
2.2,2,1,1,9400,3,0,9000,165,1,47,3200,0,1.866,0,0.00016941
2.2,5,0,0,6200,5,1,2000,18,10,61,6720,0,4.258,0,3.6903e-05
2.2,4,0,0,8700,8,0.3,9900,481,9,70,576,4.1835199987e-17,2814752.6965,0,312.75001604
2.2,3,0,0,7450,2,0.7,5700,645,2,50,2816,3.22644655604e-17,67553995.5733,0,-7505.99932991
2.2,1,1,0,1600,9,0.1,2100,17,7,34,1024,0,1.3502,0,0.00011852
2.2,2,0,0,3550,4,1,7100,30,6,56,1536,0,1.4798,0,6.8576e-05
2.2,6,0,0,2100,6,0.6,4000,342,2,2,2432,0,1.6461,0,3.306e-05
2.2,3,1,0,6800,7,0.6,5400,396,9,25,4160,0,2.7856,0,4.9741e-05
2.2,1,0,0,8300,1,0.9,5600,79,3,97,384,0,1.4229,0,0.00012591
2.2,8,1,1,3700,3,0.1,2850,232,10,7,192,5.11423506244e-17,11259000.4752,0,1251.00002669
2.2,5,0,1,5950,6,0.8,5400,157,5,47,4352,0,1.5482,0,0.00014064
2.2,1,0,0,6950,8,0.6,2300,17,3,50,128,0,2.1858,0,0.00011646
2.2,5,0,0,2950,2,0.9,6100,62,1,86,5632,0,0.92465,0,3.57e-05
2.2,8,0,0,4500,6,0.2,3150,9,9,16,1664,0,1.6389,0,2.8657e-05
2.2,9,1,0,7900,4,0.8,3250,243,2,39,4928,0,5.6438,0,2.7925e-05
2.2,6,1,1,5300,3,0.2,2500,12,1,35,448,4.4524e-17,1.469,0,0.00013346
2.2,5,0,0,3800,8,1,2250,96,10,54,1088,0,4.4586,0,3.777e-05
2.2,10,1,1,2100,2,0.9,4100,28,10,34,832,8.58074744559e-17,56294996.7321,0,-6254.99935625
2.2,5,1,0,7100,1,1,1400,129,3,85,9984,0,0.60438,0,3.6151e-05
2.2,1,0,0,600,10,0.5,5000,10,7,73,448,0,1.4749,0,0.00012519
2.2,10,1,1,7650,7,0.3,1300,8,1,70,4544,4.464e-17,1.4022,0,0.00012693
2.2,5,0,0,3300,1,1,8850,16,9,45,6720,0,0.51559,0,3.6564e-05
2.2,10,0,1,1400,6,0.7,8550,416,2,76,3072,3.316153246849e-17,225179982.8122,0,-25019.99779888
2.2,9,0,0,750,9,0.8,1700,746,10,89,320,0,1.7304,0,2.8908e-05
2.2,9,1,0,8350,4,1,3100,342,1,23,4544,0,7.251,0,2.7881e-05
2.2,4,0,0,2150,10,0.9,9600,23,2,80,256,0,2.9821,0,4.1972e-05
2.2,9,0,1,10000,8,0.3,2750,585,6,85,448,0,1.4614,0,0.00013276
2.2,9,0,1,3100,5,0.9,3350,106,10,60,128,0,1.4502,0,0.00013391
2.2,2,1,1,3300,7,0.4,6200,96,1,84,192,0,1.8642,0,0.00016941
2.2,3,1,0,800,1,0.9,2850,75,4,70,384,0,0.70501,0,6.57e-05
2.2,3,1,0,4900,5,0.3,2800,8,3,100,192,0,1.1418,0,4.9794e-05
2.2,3,1,0,2450,3,0,2500,232,4,13,320,0,0.58926,0,4.9748e-05
2.2,9,0,0,9200,7,0.3,600,359,3,100,7360,0,5.1925,0,2.7713e-05
2.2,7,0,0,6650,1,0.3,7850,614,1,93,4544,0,0.66827,0,3.1165e-05
2.2,7,1,0,1400,6,0.3,7450,10,5,74,8384,0,0.85258,0,3.3376e-05
2.2,1,1,1,4400,5,0.9,2700,436,1,89,3776,0,2.4075,0,0.00021841
2.2,4,1,1,2200,1,1,1400,142,9,49,192,0,1.567,0,0.00014241
2.2,8,0,1,2550,1,0.7,9600,677,5,21,5888,0,1.4723,0,0.00013363
2.2,10,0,1,6650,4,0.8,3050,72,7,24,384,5.03189231338e-17,56294996.7845,0,-6254.99935153
2.2,6,0,1,6450,10,0.7,8250,310,1,5,384,0,1.5195,0,0.00013805
2.2,3,0,0,3900,8,0.7,1900,210,6,37,384,0,2.3164,0,4.907e-05
2.2,7,1,1,2100,10,0.4,5700,458,8,8,2944,0,1.4486,0,0.00013156
2.2,10,1,1,9700,3,0.4,2350,106,8,79,5376,3.5669e-17,1.3925,0,0.00012643
2.2,5,1,0,8000,8,0,8250,28,1,70,448,0,0.62552,0,3.604e-05
2.2,9,1,1,8250,7,0.5,9500,9,8,50,1088,5.8033e-17,1.411,0,0.00012806
2.2,4,1,1,8750,5,0.8,9850,295,4,83,256,0,1.5669,0,0.00014241
2.2,10,1,1,9500,9,0.3,5650,135,8,55,6144,2.9489770313e-17,56294996.733,0,-6254.99935617
2.2,3,1,0,2700,8,1,1150,645,8,76,256,0,2.2315,0,4.9747e-05
2.2,3,0,1,8300,7,1,2800,59,8,29,2112,0,1.6959,0,0.00015415
2.2,3,0,0,2550,1,1,8850,907,8,70,192,0,0.63753,0,5.4084e-05
2.2,2,1,0,7300,3,0.1,4800,11,9,97,320,0,0.93251,0,6.9511e-05
2.2,9,1,1,9100,9,0.3,5050,21,2,41,1664,0,1.4109,0,0.00012811
2.2,4,0,1,7500,6,0.4,1050,92,7,49,3456,0,1.6176,0,0.00014701
2.2,1,0,0,7450,6,0,5850,129,6,59,256,0,1.3316,0,0.00011642
2.2,1,1,0,1850,10,0.6,750,10,6,60,448,0,1.6032,0,0.00011851
2.2,4,1,1,6500,7,0.5,3500,326,8,22,6720,2.90510473798e-17,22517999.7043,0,-2501.99965057
2.2,4,1,0,9900,9,0,1800,359,3,14,3072,4.19434402763e-17,45035996.9662,0,-5003.99954356
2.2,7,0,0,9550,1,0.8,800,232,8,54,3776,3.3197457737e-17,9851625.0705,0,1094.6249502
2.2,3,0,1,3150,10,0.3,3700,165,9,33,512,0,1.6952,0,0.00015409
2.2,2,1,0,5100,3,0.7,8000,123,2,86,320,0,1.2346,0,6.942e-05
2.2,5,1,0,6350,1,0.7,2750,505,8,1,2688,0,0.57741,0,3.5979e-05
2.2,10,1,1,4550,2,0.7,1550,23,4,86,2432,0,1.3955,0,0.0001268
2.2,5,0,0,3900,7,0.7,10000,40,2,69,256,0,3.1944,0,3.5645e-05
2.2,9,0,1,5050,3,0.7,850,864,7,88,1728,0,1.4613,0,0.00013268
2.2,2,1,1,5950,1,0.7,1350,481,4,53,192,0,1.8639,0,0.00016941
2.2,1,0,0,7050,5,0,2900,557,8,91,832,0,1.3289,0,0.00011641
2.2,6,1,1,3800,1,0.4,1150,92,5,87,1472,4.4503e-17,1.4701,0,0.0001335
2.2,9,0,1,4150,5,0.2,3550,1000,2,89,6720,2.943426769029e-17,202661984.6972,0,-22517.99800421
2.2,8,0,1,6450,10,0.7,700,823,3,53,9984,2.97938309133e-17,11259000.5429,0,1251.00003013
2.2,4,0,0,6000,10,1,550,44,2,10,1472,4.4503e-17,6.8944,0,4.1917e-05
2.2,10,1,0,6350,3,0,2150,12,9,70,3968,0,0.66009,0,2.6957e-05
2.2,1,1,1,5950,7,0.4,4450,481,10,50,9600,0,2.3074,0,0.00022911
2.2,6,0,1,1350,6,0,9900,17,6,7,1216,0,1.5202,0,0.00013808
2.2,4,0,1,6250,6,0.2,9800,13,8,64,256,0,1.6172,0,0.00014699
2.2,10,1,0,3400,1,0.6,800,59,3,4,1152,0,0.48311,0,2.6193e-05
2.2,8,0,1,7100,6,0.9,9250,436,5,75,576,0,1.4706,0,0.00013366
2.2,10,1,1,3150,5,0.2,3550,17,6,73,6144,0,1.4046,0,0.0001276
2.2,5,1,0,1700,6,0,1950,16,8,40,832,4.4533e-17,0.44598,0,3.6117e-05
2.2,9,1,0,6550,3,0.1,9700,784,3,45,384,4.45063772344e-17,18999561.9122,0,2111.06235327
2.2,5,1,1,6050,5,0.8,2450,11,9,78,192,0,1.4974,0,0.00013606
2.2,3,0,1,2100,7,0.4,2400,27,3,64,1152,0,1.6972,0,0.0001542
2.2,8,1,1,7350,4,0.5,9500,22,8,18,320,0,1.4187,0,0.00012894
2.2,3,0,0,9150,5,1,1800,9,4,24,1088,0,3.9316,0,4.9178e-05
2.2,10,1,0,9100,10,0.3,8250,10,3,11,4928,4.4707e-17,7.9074,0,2.6315e-05
2.2,6,0,1,3150,8,1,5500,326,5,60,448,0,1.5194,0,0.00013806
2.2,10,0,1,8300,9,0.9,3300,614,9,6,1792,0,1.442,0,0.00013095
2.2,4,1,0,3900,10,0.1,5200,42,2,62,2688,4.45e-17,0.96453,0,4.2633e-05
2.2,5,1,1,2750,5,0.4,2300,13,3,88,9152,0,1.527,0,0.00013852
2.2,8,1,1,3450,2,0.5,3200,36,4,77,3776,0,1.4235,0,0.0001293
2.2,8,0,0,7050,7,0.1,5350,33,6,97,192,0,1.7148,0,2.8674e-05
2.2,2,1,0,6500,3,1,3900,165,9,34,9152,0,1.5904,0,6.9489e-05
2.2,2,0,1,2300,4,0.1,6350,75,2,51,128,0,1.908,0,0.00017342
2.2,3,1,0,6400,5,0,4800,40,3,87,192,5.9072e-17,0.65724,0,4.9759e-05
2.2,1,1,0,6150,7,0.6,5600,907,8,67,2240,0,1.9777,0,0.00011841
2.2,6,0,0,9150,4,0.2,4800,268,5,6,2240,0,1.7147,0,3.3018e-05
2.2,1,0,1,850,3,0.2,7900,10,1,81,2944,4.442e-17,2.4447,0,0.00022201
2.2,5,1,1,2600,10,0.1,9050,14,2,14,960,0,1.4972,0,0.00013606
2.2,4,1,0,9450,2,0.7,8000,243,5,25,192,0,1.4464,0,4.2404e-05
2.2,3,0,1,8850,6,0.7,1750,784,6,4,1216,0,1.6953,0,0.00015407
2.2,3,0,0,6850,1,1,8100,20,2,18,1536,0,0.68104,0,4.9176e-05
2.2,5,1,1,5550,9,0.9,2000,62,7,19,768,0,1.4969,0,0.00013601
2.2,9,1,1,5900,6,0.4,3400,711,1,70,3328,0,1.4119,0,0.00012789
2.2,7,0,0,9050,4,0.4,3950,481,8,28,256,0,3.0195,0,3.1223e-05
2.2,5,0,1,7100,5,0.5,1450,56,4,46,7040,2.9748e-17,1.5519,0,0.00014095
2.2,4,1,1,4850,5,0.7,9300,26,4,45,960,0,1.5682,0,0.00014255
2.2,6,0,0,950,10,0.6,6450,436,6,72,704,0,1.5945,0,3.3033e-05
2.2,5,0,0,3550,3,0.1,8600,15,4,53,3200,3.35175152779e-17,56294995.9761,0,-6254.99944637
2.2,9,0,0,4700,1,0.6,9900,46,5,64,5184,4.05598886795e-17,25332748.5025,0,2814.74979533
2.2,6,0,1,9100,2,0.9,9050,87,9,79,1536,4.4499e-17,1.5203,0,0.00013814
2.2,1,0,0,1050,8,0.3,5300,33,5,96,128,0,1.3992,0,0.0001199
2.2,5,0,0,3050,2,0.3,1550,22,6,14,448,0,0.63201,0,3.5606e-05
2.2,1,0,0,7250,4,1,2400,746,2,25,6720,0,1.9778,0,0.00011727
2.2,7,1,0,1300,9,0.4,4350,111,4,72,960,0,1.2414,0,3.1528e-05
2.2,6,0,1,9600,3,0.6,1950,9,3,49,1024,0,1.5215,0,0.00013823
2.2,3,1,1,4150,9,0.8,7650,614,4,44,3328,3.1719e-17,1.6488,0,0.00014966
2.2,6,0,1,10000,3,0.3,8950,92,5,45,128,0,1.5194,0,0.00013807
2.2,2,0,1,8350,2,0.9,9850,190,5,9,704,0,1.908,0,0.0001734
2.2,7,1,1,8250,6,0.4,9350,65,6,47,384,0,1.4482,0,0.00013151
2.2,6,1,0,8150,3,0.7,7000,33,10,1,832,0,2.6244,0,3.3384e-05
2.2,10,0,0,2150,6,0,8750,83,8,34,640,0,0.43357,0,2.5957e-05
2.2,4,0,1,8100,3,0.6,7150,62,1,15,192,0,1.6166,0,0.00014691
2.2,2,0,1,7000,6,0.2,2650,200,8,51,448,0,1.9079,0,0.00017342
2.2,2,1,1,9950,7,0.3,6200,20,3,72,5888,0,1.8786,0,0.00017076
2.2,9,0,0,3000,8,0.6,2800,12,4,20,3968,0,3.9213,0,2.7967e-05
2.2,10,1,1,4150,9,0.4,5850,14,3,62,704,4.4558e-17,1.3908,0,0.00012625
2.2,9,0,0,3350,6,1,6900,190,6,65,9152,0,5.3167,0,2.7788e-05
2.2,5,1,1,5000,1,0.3,7150,823,9,76,960,0,1.4967,0,0.000136
2.2,6,1,1,3500,10,0.9,5800,342,5,22,6720,0,1.4683,0,0.00013343
2.2,6,0,1,2900,10,0.6,1500,481,9,98,5632,3.1258388104e-17,4222126.1718,0,469.12509926
2.2,3,0,0,5800,8,0.7,9150,12,1,44,384,0,3.3169,0,4.9139e-05
2.2,4,1,0,5450,9,0.6,1250,21,8,61,9152,0,3.6294,0,4.3747e-05
2.2,1,0,0,6150,6,1,1800,11,1,32,256,0,2.2247,0,0.00011647
2.2,9,0,1,8450,6,1,3150,200,5,10,5888,0,1.4623,0,0.00013272
2.2,10,0,1,2300,1,0.3,7250,35,10,18,3072,0,1.4429,0,0.00013107
2.2,3,1,1,4750,1,0.1,5400,106,9,58,192,5.1484e-17,1.6478,0,0.00014974
2.2,10,0,1,900,7,0,7450,44,8,7,384,5.69e-17,1.4424,0,0.00013094
2.2,8,1,0,5150,2,0,6550,396,7,62,3968,0,0.55409,0,2.8812e-05
2.2,2,0,0,1400,4,0.2,1950,149,7,99,8384,0,0.82736,0,6.8647e-05
2.2,4,0,0,1950,1,0.6,9850,149,9,23,320,0,0.55686,0,4.6635e-05
2.2,1,1,1,2850,3,1,3850,530,9,10,2112,0,2.4029,0,0.00021841
2.2,6,0,1,9950,10,0.1,8350,56,1,79,512,0,1.52,0,0.0001381
2.2,4,0,1,3050,1,0.6,6650,181,5,35,896,0,1.6166,0,0.0001469
2.2,3,1,1,4200,9,0.2,9200,11,8,32,256,0,1.6481,0,0.0001498
2.2,2,1,1,5850,2,0.6,1900,505,6,15,1152,4.77636939239e-17,11259000.9324,0,-1250.99972709
2.2,5,0,1,4550,4,0.1,3150,26,3,86,640,0,1.5487,0,0.00014076
2.2,5,1,1,4400,8,0.7,8350,9,3,86,832,0,1.4992,0,0.00013621
2.2,2,0,0,5400,8,0,9100,645,3,20,3648,3.3034499035e-17,2814750.5939,0,312.75004254
2.2,7,1,0,600,10,0.5,1550,62,10,79,6720,5.95445027291e-17,59109746.0352,0,-2189.24978676
2.2,7,1,0,4750,5,0.3,2350,359,6,55,192,0,1.6896,0,3.1514e-05
2.2,8,1,0,2700,3,0.7,5550,396,8,17,320,0,1.3148,0,2.8905e-05
2.2,3,1,0,2200,2,0.6,9700,123,3,10,960,0,0.69957,0,4.9747e-05
2.2,3,0,1,4850,7,1,9450,614,8,91,2432,0,1.6957,0,0.00015406
2.2,5,0,1,7950,3,0,8450,907,6,29,832,0,1.5471,0,0.00014061
2.2,5,1,1,8700,9,0.3,1250,14,10,59,960,0,1.4985,0,0.00013615
2.2,8,0,1,6800,5,0.1,5300,101,8,94,448,0,1.4716,0,0.00013366
2.2,9,0,1,7800,9,0.1,2550,40,1,32,1728,3.4956e-17,1.4625,0,0.00013272
2.2,8,1,1,8200,1,0.5,5950,614,3,82,704,0,1.4191,0,0.00012886
2.2,8,1,1,3750,3,0.9,9400,36,3,6,768,5.02320924909e-17,90071993.9661,0,-10007.999043
2.2,9,0,1,9950,9,0.2,5700,18,10,54,512,0,1.4616,0,0.00013282
2.2,8,0,0,7650,7,0.2,4750,142,8,7,1984,0,2.9197,0,2.8628e-05
2.2,9,0,1,5550,9,0.6,3300,40,3,89,2816,4.45604768384e-17,25332749.3698,0,2814.74990017
2.2,10,1,1,6050,6,0.3,5100,173,9,6,7040,0,1.3897,0,0.00012613
2.2,5,1,1,8250,3,0,7050,79,7,18,192,5.61716561515e-17,28147499.1678,0,-3127.49960523
2.2,10,0,0,5500,5,0.8,8450,23,4,57,1600,0,6.139,0,2.6225e-05
2.2,3,0,1,6150,6,0.7,4050,28,4,91,8000,0,1.7082,0,0.00015524
2.2,8,0,1,3850,10,0.9,1650,12,7,89,6144,0,1.4911,0,0.00013522
