Topology,car_cache,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
1.3,8,0,0,4550,0.6,2,3,3.84e-05,140.7008,0,7.332301e-09
1.3,9,1,1,1550,0.8,4,2,0,0.01002,0,-2.8186e-10
1.3,5,0,0,2400,0.4,4,3,0,40.5015,0,-1.56357e-10
1.3,2,0,0,1900,0.9,2,2,0.0001056,17.7024,0,2.01555e-07
1.3,8,0,1,1450,0.8,2,2,0.0004224,50.439,0,6.82607e-08
1.3,10,1,0,1050,1,2,1,0.000624,0.0011911,0,1.1534e-07
1.3,1,1,1,3700,0.9,2,1,0.000744,0.016271,0,6.2905e-07
1.3,10,0,0,3900,0.8,2,1,0.000624,169.801,0,1.153425e-07
1.3,7,1,0,600,0,2,1,0.0004368,0.0014863,0,1.2755e-07
1.3,4,0,1,6350,0.5,2,3,5.76e-05,92.1796,0,5.26996e-08
1.3,1,0,1,8600,0.1,6,1,7.2e-05,22.8319,0,6.80864e-07
1.3,10,0,1,1250,1,8,1,0,60.645,0,-3.13283e-10
1.3,5,1,0,2550,0.3,2,1,0.00012,0.0018696,0,1.3508e-07
1.3,6,1,0,550,0,4,3,0,0.0017165,0,-1.8791e-10
1.3,7,0,0,4050,0.1,8,2,0,74.7026,0,-2.18784e-10
1.3,2,0,1,2200,0.1,8,2,0.0001056,11.7158,0,9.79819e-08
1.3,8,1,1,6750,0,12,2,0,0.012609,0,-2.5042e-10
1.3,4,0,0,4400,1,4,3,1.92e-05,85.5016,0,8.64038e-09
1.3,5,1,0,3150,0.3,2,1,0.00012,0.0018696,0,1.3508e-07
1.3,8,0,0,750,0.5,2,3,3.84e-05,21.6008,0,7.3323e-09
1.3,5,0,1,5800,0.8,2,2,0.000312,126.3965,0,8.917401e-08
1.3,3,0,1,700,0,14,3,0,5.111,0,-9.3765e-11
1.3,4,1,0,10000,0.8,10,2,0,0.0034603,0,-1.2506e-10
1.3,4,0,0,700,0.5,6,3,0,10.2022,0,-1.25056e-10
1.3,4,1,0,3050,0.8,2,1,0.0002112,0.0022203,0,1.8425e-07
1.3,5,0,0,5150,0.2,2,1,0.00012,74.1016,0,1.35078e-07
1.3,8,0,1,750,0.4,2,2,0.0004224,20.1189,0,6.82607e-08
1.3,5,0,1,1450,1,10,2,0,35.1281,0,-1.56357e-10
1.3,4,1,0,1150,0.3,4,3,1.92e-05,0.0017755,0,8.6404e-09
1.3,6,1,0,1000,0.7,14,2,0,0.0047556,0,-1.8791e-10
1.3,5,0,1,600,0.2,16,2,0,8.7138,0,-1.5636e-10
1.3,8,1,1,1250,0.6,2,1,0.000192,0.009866,0,8.691e-08
1.3,6,1,0,2000,0.8,6,1,0.0002592,0.0021991,0,6.5182e-08
1.3,7,1,0,9700,0.7,6,3,0,0.002463,0,-2.1878e-10
1.3,4,0,0,1350,0.6,6,1,5.76e-05,20.7026,0,1.08672e-07
1.3,3,1,1,1400,0.4,2,2,0.0001008,0.010406,0,1.2619e-07
1.3,3,0,0,3800,0.3,12,3,0,35.7045,0,-9.37648e-11
1.3,4,0,0,1000,0.9,4,1,9.6e-05,18.6023,0,1.42195e-07
1.3,9,1,0,2200,0,2,1,0.0003024,0.0012676,0,8.8174e-08
1.3,7,0,0,4850,0.9,14,1,0,156.3038,0,-2.187842e-10
1.3,7,1,0,2400,0.3,2,2,0.0002016,0.0011309,0,5.0952e-08
1.3,3,0,1,3550,1,2,2,0.0001008,51.6382,0,1.26188e-07
1.3,6,0,1,1150,0.1,4,3,0,18.3209,0,-1.87907e-10
1.3,6,1,1,850,0.4,8,1,2.88e-05,0.011006,0,1.2764e-08
1.3,7,0,1,650,0.4,4,3,0,15.3152,0,-2.18784e-10
1.3,1,1,0,700,0.4,6,1,7.2e-05,0.0079243,0,6.8086e-07
1.3,9,1,0,600,0.5,2,2,0.0003888,0.0010021,0,5.7303e-08
1.3,8,1,1,750,0,4,3,0,0.010217,0,-2.5042e-10
1.3,2,0,0,2350,1,8,1,4.8e-05,22.8046,0,2.68577e-07
1.3,2,1,0,1400,0.4,12,1,2.88e-05,0.0053574,0,2.0793e-07
1.3,10,1,0,1350,1,4,2,0,0.0015203,0,-3.1328e-10
1.3,1,1,1,4850,0.3,2,2,0.0003984,0.013189,0,3.8446e-07
1.3,9,1,1,1800,0.2,4,1,0.0003888,0.010042,0,6.7298e-08
1.3,8,1,1,4550,0,8,3,0,0.011709,0,-2.5042e-10
1.3,6,1,0,9400,0.1,2,2,8.64e-05,0.0012341,0,4.9691e-08
1.3,2,0,1,550,0.5,4,1,0.0001056,3.9074,0,3.3349e-07
1.3,2,1,1,9400,0.6,2,2,0.0001056,0.011079,0,2.0156e-07
1.3,7,0,0,3050,0,4,1,0.0002016,51.3015,0,7.09417e-08
1.3,10,0,0,1750,0.3,16,2,0,54.9052,0,-3.13283e-10
1.3,2,1,1,550,0,2,3,6.72e-05,0.010663,0,1.4005e-07
1.3,2,0,1,950,0.4,10,2,5.76e-05,6.3094,0,5.6686e-08
1.3,10,1,0,2400,0.9,8,2,0,0.002815,0,-3.1328e-10
1.3,7,0,0,650,0.1,8,3,0,12.003,0,-2.18784e-10
1.3,1,1,0,650,0.8,10,1,2.4e-05,0.0084509,0,6.1214e-07
1.3,10,1,1,7600,0,4,3,0,0.010218,0,-3.1328e-10
1.3,9,0,1,6000,0,16,1,0,129.7527,0,-2.818602e-10
1.3,10,1,1,550,0,10,1,0,0.011468,0,-3.1328e-10
1.3,3,0,0,3550,0.1,4,1,0.0001008,28.2029,0,2.06148e-07
1.3,6,0,0,1000,0.2,2,1,0.0002016,17.4014,0,1.19733e-07
1.3,1,1,1,3250,0.1,2,1,0.000744,0.016271,0,6.2905e-07
1.3,9,0,1,1800,1,2,2,0.0003888,78.6563,0,5.73033e-08
1.3,6,0,1,700,0.7,4,2,2.88e-05,17.1148,0,8.76617e-09
1.3,8,1,0,1800,0.7,8,2,0,0.0028143,0,-2.5042e-10
1.3,5,0,1,3150,0.8,4,2,0.000144,68.7533,0,3.59829e-08
1.3,10,1,0,1550,0.2,2,3,0,0.00097178,0,-3.1328e-10
1.3,10,0,0,7600,0.3,4,3,0,237.6015,0,-3.132825e-10
1.3,5,1,1,6750,0,12,1,0,0.012015,0,-1.5636e-10
1.3,8,0,1,550,0.7,4,2,0,18.0154,0,-2.50415e-10
1.3,7,1,0,500,0.1,2,1,0.0004368,0.0014863,0,1.2755e-07
1.3,9,1,0,2250,1,6,2,0,0.0021673,0,-2.8186e-10
1.3,4,0,0,1350,0.8,8,1,0.0002112,23.7029,0,9.64824e-08
1.3,7,1,1,3800,1,2,1,0.0004368,0.0099863,0,1.2755e-07
1.3,5,1,0,650,0.1,4,2,0.000144,0.0016999,0,3.5983e-08
1.3,2,1,1,2350,0,2,1,0.0007968,0.012508,0,3.0301e-07
1.3,9,0,1,6750,0.2,2,1,0.0003024,175.3761,0,8.81737e-08
1.3,4,1,0,7400,0.5,2,2,9.6e-05,0.0015701,0,8.8222e-08
1.3,2,1,1,8350,0.2,10,2,5.76e-05,0.012413,0,5.6686e-08
1.3,5,0,0,1150,0.9,12,2,0,26.4039,0,-1.56357e-10
1.3,4,1,1,2500,0.8,10,3,0,0.012454,0,-1.2506e-10
1.3,8,0,0,1800,0,8,2,0,34.5026,0,-2.50415e-10
1.3,4,0,0,8350,0.9,6,2,1.92e-05,153.902,0,1.063939e-08
1.3,7,1,0,4700,0.3,2,1,0.0004368,0.0014863,0,1.2755e-07
1.3,7,1,0,4050,0.9,2,1,0.0004368,0.0014863,0,1.2755e-07
1.3,5,0,0,1300,0.4,4,3,0,21.9015,0,-1.56357e-10
1.3,3,1,0,700,0.1,2,3,0.0001008,0.0016409,0,8.5717e-08
1.3,9,1,0,6550,0.4,6,1,0,0.001871,0,-2.8186e-10
1.3,3,0,1,6950,0.8,12,1,0.0001296,90.6725,0,8.7447e-08
1.3,10,1,0,500,0.8,2,2,0.000288,0.00096363,0,4.1756e-08
1.3,6,1,1,3050,0.2,6,1,0.0002592,0.010699,0,6.5182e-08
1.3,10,1,0,4700,0.7,2,1,0.000624,0.0011911,0,1.1534e-07
1.3,8,1,0,1250,0.8,10,3,0,0.0039555,0,-2.5042e-10
1.3,8,1,1,2350,0.8,16,3,0,0.014694,0,-2.5042e-10
1.3,8,0,1,10000,0.3,6,1,3.84e-05,250.4376,0,1.133033e-08
1.3,9,1,0,7850,0,16,3,0,0.0061942,0,-2.8186e-10
1.3,9,0,1,2500,0.7,4,1,0.0003888,92.4738,0,6.72984e-08
1.3,5,1,1,1300,1,2,3,0.000216,0.0097237,0,5.203e-08
1.3,4,1,1,900,0.2,2,3,5.76e-05,0.0098875,0,5.27e-08
1.3,3,0,1,2900,0.5,12,1,0.0001296,31.5308,0,8.7447e-08
1.3,5,0,1,4550,1,8,2,0,110.4806,0,-1.563573e-10
1.3,5,1,1,800,0.1,2,3,0.000216,0.0097237,0,5.203e-08
1.3,8,0,0,700,0.3,2,3,3.84e-05,17.4008,0,7.3323e-09
1.3,9,0,0,2650,0.7,2,3,0,97.8007,0,-2.8186e-10
1.3,2,1,1,900,0,2,1,0.0007968,0.012508,0,3.0301e-07
1.3,9,1,0,2050,1,2,1,0.0003024,0.0012676,0,8.8174e-08
1.3,4,0,1,700,0.1,10,3,0,7.5116,0,-1.2506e-10
1.3,5,1,0,5650,0.6,2,1,0.00012,0.0018696,0,1.3508e-07
1.3,2,0,1,5800,0.3,10,3,0,36.3379,0,-6.25073e-11
1.3,7,0,1,1750,0,4,2,0,29.4349,0,-2.18784e-10
1.3,10,1,0,900,0.9,14,2,0,0.004757,0,-3.1328e-10
1.3,6,0,1,700,0,12,2,0,10.2155,0,-1.87907e-10
1.3,7,0,1,1100,0.2,2,2,0.0002016,22.2231,0,5.09516e-08
1.3,5,0,0,9150,0.9,12,3,0,210.3045,0,-1.563573e-10
1.3,8,1,0,500,0.8,4,2,0,0.0015196,0,-2.5042e-10
1.3,3,0,1,2000,0.9,10,1,0.0001296,27.6238,0,1.17922e-07
1.3,7,1,0,3900,0.9,4,2,0,0.0015193,0,-2.1878e-10
1.3,10,1,0,650,0.2,2,3,0,0.00097178,0,-3.1328e-10
1.3,1,1,1,3450,0.4,10,1,2.4e-05,0.016951,0,6.1214e-07
1.3,5,1,0,1650,0.8,4,2,0.000144,0.0016999,0,3.5983e-08
1.3,7,0,1,2350,0.8,10,2,0,71.7574,0,-2.18784e-10
1.3,6,1,0,1050,0.5,2,2,8.64e-05,0.0012341,0,4.9691e-08
1.3,4,1,0,1550,0.6,2,3,5.76e-05,0.0013875,0,5.27e-08
1.3,9,0,0,6000,1,4,1,0.0003888,261.9013,0,6.729839e-08
1.3,1,0,1,650,0.1,12,3,4.32e-05,1.8072,0,1.0425e-07
1.3,8,0,0,1200,0.7,2,2,0.0004224,39.6008,0,6.82607e-08
1.3,10,1,1,750,0.9,10,3,0,0.012456,0,-3.1328e-10
1.3,8,1,1,2150,0.1,8,1,0,0.010919,0,-2.5042e-10
1.3,1,0,1,900,0.3,2,3,7.2e-05,2.7061,0,3.1305e-07
1.3,1,0,1,550,0.7,4,1,0.0003984,2.1093,0,6.6532e-07
1.3,4,1,1,850,0.7,8,3,0,0.011708,0,-1.2506e-10
1.3,9,1,1,1850,0.6,2,2,0.0003888,0.0095021,0,5.7303e-08
1.3,7,0,0,5300,1,12,1,0,180.0033,0,-2.187842e-10
1.3,10,0,0,2250,0.9,4,3,0,103.5015,0,-3.132825e-10
1.3,4,1,0,650,0.5,6,1,5.76e-05,0.0027908,0,1.0867e-07
1.3,1,0,1,1500,0.3,4,1,0.0003984,4.812,0,6.6532e-07
1.3,6,1,0,500,0.2,6,1,0.0002592,0.0021991,0,6.5182e-08
1.3,3,1,0,4850,0.2,4,2,4.32e-05,0.0022429,0,8.5263e-08
1.3,1,1,1,1350,1,8,2,2.4e-05,0.014108,0,3.1336e-07
1.3,8,0,1,4400,0.9,4,3,0,162.1197,0,-2.504152e-10
1.3,6,0,0,4550,0.9,12,1,0,125.7033,0,-1.879068e-10
1.3,9,1,1,800,0.2,4,2,0,0.01002,0,-2.8186e-10
1.3,10,1,1,1050,0.7,2,3,0,0.0094718,0,-3.1328e-10
1.3,1,0,1,1300,0.4,4,2,5.28e-05,4.5087,0,3.856e-07
1.3,2,1,1,4850,0.4,2,2,0.0001056,0.011079,0,2.0156e-07
1.3,8,1,1,4150,0.3,2,1,0.000192,0.009866,0,8.691e-08
1.3,4,1,0,1850,0.9,2,3,5.76e-05,0.0013875,0,5.27e-08
1.3,4,0,1,1750,0.1,6,2,1.92e-05,18.6217,0,1.06394e-08
1.3,5,1,1,1900,0,16,2,0,0.013903,0,-1.5636e-10
1.3,7,1,1,4400,0.8,8,3,0,0.011709,0,-2.1878e-10
1.3,9,1,0,7400,1,2,2,0.0003888,0.0010021,0,5.7303e-08
1.3,1,0,0,9400,0,6,3,3.36e-05,22.5043,0,2.27535e-07
1.3,4,0,1,6350,0.5,2,1,0.0002112,92.1804,0,1.84251e-07
1.3,4,1,1,4700,1,2,1,0.0002112,0.01072,0,1.8425e-07
1.3,3,1,1,550,0.5,4,2,4.32e-05,0.010743,0,8.5263e-08
1.3,4,1,1,2050,1,16,3,0,0.014692,0,-1.2506e-10
1.3,4,1,1,550,0.5,2,2,9.6e-05,0.01007,0,8.8222e-08
1.3,2,1,0,700,0.9,2,3,6.72e-05,0.0021628,0,1.4005e-07
1.3,7,0,1,6950,0.6,2,3,0.0001344,188.2543,0,2.300467e-08
1.3,5,0,1,750,0.7,2,3,0.000216,15.3131,0,5.20301e-08
1.3,3,0,1,6350,0.3,12,2,0,59.7601,0,-9.37648e-11
1.3,6,0,0,700,0.7,16,2,0,17.1052,0,-1.87907e-10
1.3,2,1,1,2500,0,2,3,6.72e-05,0.010663,0,1.4005e-07
1.3,2,0,0,10000,0.3,2,2,0.0001056,62.7024,0,2.01555e-07
1.3,10,0,0,750,0.4,6,3,0,25.2022,0,-3.13283e-10
1.3,8,0,1,2700,0.6,2,2,0.0004224,83.4689,0,6.82607e-08
1.3,7,1,0,1000,0.4,12,1,0,0.003516,0,-2.1878e-10
1.3,9,1,0,3250,0.8,6,1,0,0.001871,0,-2.8186e-10
1.3,4,0,1,8600,1,2,1,0.0002112,166.9199,0,1.842512e-07
1.3,7,1,1,1150,0.8,2,2,0.0002016,0.0096309,0,5.0952e-08
1.3,9,1,1,2550,0.2,12,3,0,0.013202,0,-2.8186e-10
1.3,1,1,0,800,0.5,8,3,1.44e-05,0.0048783,0,1.8727e-07
1.3,6,0,1,6750,0.6,4,1,8.64e-05,156.4294,0,7.767678e-08
1.3,7,1,0,2200,0.7,10,2,0,0.0034613,0,-2.1878e-10
1.3,2,0,0,550,0.1,2,3,6.72e-05,3.0019,0,1.4005e-07
1.3,5,0,0,2900,0.3,12,3,0,45.3045,0,-1.56357e-10
1.3,8,1,1,8600,0.7,6,3,0,0.010963,0,-2.5042e-10
1.3,2,1,0,6350,0.1,2,1,0.0007968,0.0040079,0,3.0301e-07
1.3,5,0,1,6000,0,6,3,0,72.0846,0,-1.56357e-10
1.3,8,1,1,1250,0.7,4,2,0,0.01002,0,-2.5042e-10
1.3,4,0,0,850,0.7,2,3,5.76e-05,13.8012,0,5.26996e-08
1.3,3,0,0,5450,0.6,4,1,0.0001008,63.0029,0,2.06148e-07
1.3,1,1,1,3050,1,6,3,3.36e-05,0.012975,0,2.2754e-07
1.3,3,1,1,6550,1,10,2,0,0.01196,0,-9.3765e-11
1.3,9,0,1,2400,0.4,6,3,0,72.9674,0,-2.8186e-10
1.3,10,0,0,8100,0.6,12,3,0,312.9045,0,-3.132825e-10
1.3,9,0,0,2800,1,2,1,0.0003024,122.101,0,8.81737e-08
1.3,5,1,1,3800,0,2,3,0.000216,0.0097237,0,5.203e-08
1.3,3,0,1,2000,0.3,2,1,0.000216,18.6202,0,2.48205e-07
1.3,5,0,1,7850,0.1,2,1,0.00012,103.612,0,1.350782e-07
1.3,10,0,1,7850,0.6,6,2,0,303.5495,0,-3.132825e-10
1.3,5,1,0,7400,0.3,2,1,0.00012,0.0018696,0,1.3508e-07
1.3,9,1,0,3150,0.3,4,3,0,0.0017175,0,-2.8186e-10
1.3,1,0,1,1950,0.9,2,2,0.0003984,9.011,0,3.8446e-07
1.3,7,0,1,4550,0.9,14,2,0,146.5114,0,-2.187842e-10
1.3,2,0,1,2350,0.2,10,1,0.0001248,13.5184,0,2.45417e-07
1.3,6,0,1,2250,1,2,1,0.0002016,65.4477,0,1.19733e-07
1.3,3,0,1,3250,0.7,2,3,0.0001008,40.2329,0,8.57173e-08
1.3,6,1,1,1850,0,2,3,0.0002592,0.0096196,0,4.5192e-08
1.3,2,0,0,4700,0.5,4,1,0.0001056,34.204,0,3.3349e-07
1.3,4,1,0,8850,0.9,2,3,5.76e-05,0.0013875,0,5.27e-08
1.3,8,0,0,3700,0.9,6,1,3.84e-05,136.2017,0,1.133033e-08
1.3,9,0,0,3700,0.7,4,3,0,136.8015,0,-2.818602e-10
1.3,10,1,0,9700,0.5,2,2,0.000288,0.00096363,0,4.1756e-08
1.3,6,0,1,1500,0.8,2,2,8.64e-05,39.3306,0,4.96906e-08
1.3,7,0,0,6150,0.6,2,1,0.0004368,166.2013,0,1.275504e-07
1.3,4,0,0,3350,0.7,2,1,0.0002112,54.902,0,1.84251e-07
1.3,9,1,1,7400,0.3,6,1,0,0.010371,0,-2.8186e-10
1.3,8,0,0,850,0.2,2,3,3.84e-05,19.5008,0,7.3323e-09
1.3,9,1,1,6750,0.9,10,1,0,0.011468,0,-2.8186e-10
1.3,8,0,0,3550,0.3,2,3,3.84e-05,88.8008,0,7.3323e-09
1.3,7,0,0,3800,0,8,2,0,63.9026,0,-2.18784e-10
1.3,9,0,1,2000,0.3,12,1,0,56.4564,0,-2.8186e-10
1.3,1,1,0,1950,0,2,1,0.000744,0.0077707,0,6.2905e-07
1.3,8,1,0,5800,0.1,2,3,3.84e-05,0.0010009,0,7.3323e-09
1.3,10,0,0,5800,0.4,4,3,0,195.9015,0,-3.132825e-10
1.3,4,1,0,9400,1,12,2,0,0.0041076,0,-1.2506e-10
1.3,5,0,1,1150,0.9,6,2,0,26.4212,0,-1.56357e-10
1.3,9,0,1,850,0.3,2,2,0.0003888,24.0234,0,5.73033e-08
1.3,7,1,1,5300,0.8,14,1,0,0.012565,0,-2.1878e-10
1.3,7,1,1,650,0.5,4,1,0.0002016,0.010261,0,7.0942e-08
1.3,9,0,1,550,0.6,2,1,0.0003024,18.9166,0,8.81737e-08
1.3,10,0,1,1850,0.2,6,2,0,53.4553,0,-3.13283e-10
1.3,3,1,1,6350,0.7,14,3,0,0.013946,0,-9.3765e-11
1.3,8,0,0,1400,0.9,6,2,0,51.6019,0,-2.50415e-10
1.3,1,1,0,1200,0.6,2,3,7.2e-05,0.0037144,0,3.1305e-07
1.3,6,1,0,1150,0.4,6,1,0.0002592,0.0021991,0,6.5182e-08
1.3,7,1,1,7400,0.8,8,3,0,0.011709,0,-2.1878e-10
1.3,3,0,1,4850,0.2,6,2,0.0001296,42.0443,0,5.74618e-08
1.3,7,0,1,1250,0.4,4,1,0.0002016,29.4279,0,7.09417e-08
1.3,2,1,0,800,0.8,4,2,4.8e-05,0.0029158,0,1.6063e-07
1.3,6,0,1,500,0.4,2,2,8.64e-05,10.2101,0,4.96906e-08
1.3,10,1,0,700,0,2,3,0,0.00097178,0,-3.1328e-10
1.3,4,0,1,650,0.8,2,1,0.0002112,11.1105,0,1.84251e-07
1.3,5,1,1,5300,0.4,2,2,0.000312,0.0098632,0,8.9174e-08
1.3,5,0,0,6750,0.1,10,1,0,89.1028,0,5.9387e-09
1.3,9,1,1,3150,0.4,2,2,0.0003888,0.0095021,0,5.7303e-08
1.3,1,1,1,4700,0.8,8,1,5.28e-05,0.01671,0,6.4947e-07
1.3,8,1,1,7850,1,6,2,0,0.010667,0,-2.5042e-10
1.3,9,0,0,1750,0,2,1,0.0003024,37.801,0,8.81737e-08
1.3,6,0,1,1950,0.6,2,2,8.64e-05,45.3379,0,4.96906e-08
1.3,7,1,1,7600,0.7,2,2,0.0002016,0.0096309,0,5.0952e-08
1.3,6,0,1,7150,0.9,4,2,2.88e-05,197.5454,0,8.766167e-09
1.3,1,1,1,600,0.3,8,1,5.28e-05,0.01671,0,6.4947e-07
1.3,4,1,1,2650,1,4,3,1.92e-05,0.010276,0,8.6404e-09
1.3,4,1,1,1150,0.8,2,2,9.6e-05,0.01007,0,8.8222e-08
1.3,5,0,1,4050,0.1,14,2,0,53.4615,0,-1.56357e-10
1.3,8,1,1,1600,0.1,6,2,0,0.010667,0,-2.5042e-10
1.3,3,0,1,2500,0.5,4,2,4.32e-05,27.0251,0,8.52633e-08
1.3,5,1,1,5450,0.3,2,2,0.000312,0.0098632,0,8.9174e-08
1.3,5,0,0,4700,0.1,10,1,0,62.1028,0,5.9387e-09
1.3,5,0,1,2000,0.2,2,1,0.00012,28.8304,0,1.35078e-07
1.3,3,0,0,1950,0.4,16,2,0,19.8052,0,-9.37648e-11
1.3,9,1,1,1150,1,14,2,0,0.013257,0,-2.8186e-10
1.3,2,1,0,650,0.2,14,2,0,0.0047542,0,-6.2507e-11
1.3,8,0,0,1250,0,12,1,0,24.0033,0,-2.50415e-10
1.3,3,0,1,1400,0.9,8,2,1.44e-05,19.5168,0,1.30144e-08
1.3,1,1,1,800,0.8,2,2,0.0003984,0.013189,0,3.8446e-07
1.3,10,1,1,950,0.6,4,2,0,0.01002,0,-3.1328e-10
1.3,10,1,0,3800,0.4,2,3,0,0.00097178,0,-3.1328e-10
1.3,2,1,1,6000,0.9,2,1,0.0007968,0.012508,0,3.0301e-07
1.3,8,0,0,1000,0.3,2,3,3.84e-05,24.9008,0,7.3323e-09
1.3,1,0,0,6150,0.4,12,2,1.44e-05,20.7061,0,2.4324e-07
1.3,9,1,1,750,0.5,2,3,0,0.0094714,0,-2.8186e-10
1.3,10,0,1,1500,0.5,10,1,0,54.349,0,-3.13283e-10
1.3,2,1,0,7400,0.4,12,2,9.6e-06,0.0042623,0,1.8266e-08
1.3,6,0,0,5450,0.5,10,2,0,118.2032,0,-1.879068e-10
1.3,7,1,1,900,1,12,3,0,0.013201,0,-2.1878e-10
1.3,3,1,1,1850,0.6,2,2,0.0001008,0.010406,0,1.2619e-07
1.3,7,1,0,600,0.8,2,1,0.0004368,0.0014863,0,1.2755e-07
1.3,6,0,1,1050,0.9,2,2,8.64e-05,29.1222,0,4.96906e-08
1.3,10,0,1,1550,0.3,2,3,0,48.3464,0,-3.13283e-10
1.3,8,1,0,3550,0.7,2,1,0.000192,0.001366,0,8.691e-08
1.3,3,1,1,2350,0.9,2,1,0.000216,0.01129,0,2.482e-07
1.3,2,1,1,850,0.8,4,2,4.8e-05,0.011416,0,1.6063e-07
1.3,6,0,0,1050,0.1,6,2,0,16.5019,0,-1.87907e-10
1.3,7,0,1,2250,0.6,4,3,0,60.9512,0,-2.18784e-10
1.3,1,1,1,5000,1,4,2,5.28e-05,0.013435,0,3.856e-07
1.3,4,0,0,750,0.5,6,1,5.76e-05,10.8026,0,1.08672e-07
1.3,8,1,1,3150,0.8,6,2,0,0.010667,0,-2.5042e-10
1.3,6,0,1,1550,0.7,2,2,8.64e-05,38.1309,0,4.96906e-08
1.3,4,1,0,700,0.4,2,2,9.6e-05,0.0015701,0,8.8222e-08
1.3,10,0,1,850,0.8,6,1,0,36.9296,0,-3.13283e-10
1.3,4,1,1,2700,0.1,8,2,0,0.011313,0,-1.2506e-10
1.3,5,0,1,850,0.9,12,3,0,19.8188,0,-1.56357e-10
1.3,3,1,1,1300,0.2,8,2,1.44e-05,0.011416,0,1.3014e-08
1.3,10,0,1,1850,0,2,2,0.000288,44.4516,0,4.17563e-08
1.3,3,1,0,6950,0,2,1,0.000216,0.0027905,0,2.482e-07
1.3,9,0,1,500,0.9,2,1,0.0003024,20.7162,0,8.81737e-08
1.3,6,1,1,1500,1,4,1,8.64e-05,0.010436,0,7.7677e-08
1.3,1,0,1,9700,0.1,4,3,3.36e-05,25.5311,0,2.68986e-07
1.3,4,0,1,2350,0.8,4,1,9.6e-05,40.8332,0,1.42195e-07
1.3,10,1,0,7400,1,4,2,0,0.0015203,0,-3.1328e-10
1.3,8,0,1,1050,0.2,14,1,0,24.3281,0,-2.50415e-10
1.3,2,0,1,7400,0.3,6,2,2.88e-05,46.2466,0,1.23973e-07
1.3,6,0,0,5300,0.8,8,1,2.88e-05,138.6023,0,1.276419e-08
1.3,10,0,1,1300,0,10,2,0,31.2389,0,-3.13283e-10
1.3,2,0,1,3800,0.4,8,3,9.6e-06,25.526,0,1.42684e-08
1.3,4,1,1,7850,0.4,6,3,0,0.010962,0,-1.2506e-10
1.3,4,1,0,3350,0.5,2,2,9.6e-05,0.0015701,0,8.8222e-08
1.3,8,0,0,850,0.2,4,2,0,19.5013,0,-2.50415e-10
1.3,3,1,0,9150,0.8,4,2,4.32e-05,0.0022429,0,8.5263e-08
1.3,10,1,1,1550,0.5,2,1,0.000624,0.0096911,0,1.1534e-07
1.3,5,0,0,1100,0.9,16,2,0,25.5052,0,-1.56357e-10
1.3,4,0,0,600,0.3,4,3,1.92e-05,7.5016,0,8.6404e-09
1.3,6,0,1,6350,0.6,12,3,0,147.4246,0,-1.879068e-10
1.3,1,1,1,2800,0,2,2,0.0003984,0.013189,0,3.8446e-07
1.3,8,1,1,7850,1,4,2,0,0.01002,0,-2.5042e-10
1.3,7,1,1,2550,0.2,2,2,0.0002016,0.0096309,0,5.0952e-08
1.3,3,0,0,1000,0.2,6,3,0,8.7022,0,-9.3765e-11
1.3,8,1,0,9150,0.4,2,1,0.000192,0.001366,0,8.691e-08
1.3,5,0,0,650,0.7,2,3,0.000216,13.201,0,5.20301e-08
1.3,3,1,1,550,0.6,2,1,0.000216,0.01129,0,2.482e-07
1.3,8,1,0,7150,0.4,2,3,3.84e-05,0.0010009,0,7.3323e-09
1.3,7,1,1,900,0.3,10,1,0,0.011467,0,-2.1878e-10
1.3,2,0,1,1200,0.2,2,2,0.0001056,6.9093,0,2.0156e-07
1.3,6,0,1,3000,0.5,12,1,0,65.1588,0,-1.87907e-10
1.3,1,0,1,3900,0.9,2,1,0.000744,18.0207,0,6.29054e-07
1.3,6,0,0,700,0.5,2,2,8.64e-05,15.001,0,4.96906e-08
1.3,9,1,0,2900,0.8,6,1,0,0.001871,0,-2.8186e-10
1.3,6,0,1,1150,0.6,2,2,8.64e-05,26.7228,0,4.96906e-08
1.3,4,1,0,1000,0.8,2,1,0.0002112,0.0022203,0,1.8425e-07
1.3,1,0,0,1850,0.2,4,3,3.36e-05,5.4039,0,2.6899e-07
1.3,7,1,1,7600,0,2,2,0.0002016,0.0096309,0,5.0952e-08
1.3,1,1,0,4550,0.1,4,3,3.36e-05,0.0041023,0,2.6899e-07
1.3,10,1,0,1150,0.5,2,1,0.000624,0.0011911,0,1.1534e-07
1.3,1,1,0,1350,0.7,12,2,1.44e-05,0.0062816,0,2.4324e-07
1.3,7,1,1,1300,1,10,1,0,0.011467,0,-2.1878e-10
1.3,2,0,1,2500,0.7,14,2,0,20.4206,0,-6.25073e-11
1.3,3,0,1,1950,0,12,1,0.0001296,14.12,0,8.7447e-08
1.3,10,0,0,1600,0,4,3,0,38.4015,0,-3.13283e-10
1.3,1,0,1,1100,0.5,2,2,0.0003984,3.9078,0,3.8446e-07
1.3,3,0,1,500,0.7,2,1,0.000216,6.0074,0,2.482e-07
1.3,4,1,1,3450,0.1,4,3,1.92e-05,0.010276,0,8.6404e-09
1.3,5,0,1,950,1,14,3,0,23.1215,0,-1.56357e-10
1.3,7,1,1,700,0.1,6,3,0,0.010963,0,-2.1878e-10
