Topology,lambda_parallel_instances,lambda_allocated_memory,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,car_cache,latency,cost,reliability,scalability
1.4,43,1088,1,0,5800,0.9,6,0,0.0026474,0,-2.7298e-10
1.4,98,2816,0,0,2400,0.2,6,Inf,42.0282,0,-Inf
1.4,69,2432,0,0,3800,0.8,4,0,66.5844,0,-2.24974e-10
1.4,77,128,0,0,5150,0.4,5,0,90.0774,0,2.09928e-13
1.4,34,1088,0,1,9150,0.7,5,0,191.8715,0,-2.255319e-10
1.4,11,128,1,0,5450,0.5,5,0,0.00028533,0,2.0993e-13
1.4,43,4160,1,1,10000,0.9,10,0,0.023846,0,-6.7845e-10
1.4,81,960,0,0,2700,0.2,7,0,54.6267,0,-2.99578e-10
1.4,70,3456,0,1,4700,0.6,2,0,36.9748,0,-1.27093e-10
1.4,36,1344,0,1,5300,0.4,4,4.44718e-17,73.1021,0,-1.91966e-10
1.4,10,8768,1,0,1350,0.9,6,4.4483e-17,0.0060761,0,-4.7942e-10
1.4,50,1280,0,1,3450,0.8,8,0,123.6804,0,-4.161499e-10
1.4,47,9984,1,0,3800,0.1,2,2.7984e-17,0.031507,0,-1.5874e-10
1.4,90,704,1,0,1500,0.1,10,0,0.0032936,0,-3.9914e-10
1.4,68,192,1,0,1700,0.3,6,0,0.00072665,0,-7.6476e-11
1.4,51,256,1,1,2800,0.3,9,0,0.0092786,0,-2.1093e-10
1.4,53,384,1,0,9400,0.5,10,0,0.0011097,0,-3.0355e-10
1.4,15,1536,1,0,500,0.4,7,3.8543e-17,0.0014753,0,-2.4831e-09
1.4,13,128,1,0,9700,0,9,0,0.00029573,0,-8.6841e-11
1.4,24,640,1,1,1500,1,2,1.0031e-16,0.010833,0,-6.2568e-11
1.4,94,5184,0,0,750,0.9,6,7.6682e-17,21.2068,0,-4.55468e-08
1.4,37,1664,0,1,750,0.6,6,0,17.8438,0,-3.16949e-10
1.4,81,1216,0,0,3250,0.6,8,0,100.9959,0,-3.719038e-10
1.4,95,512,0,1,3700,0.8,10,0,166.6231,0,-3.558165e-10
1.4,91,320,0,0,3900,1,8,0,156.926,0,-2.166685e-10
1.4,47,1664,0,1,1800,1,2,0,18.1503,0,-1.00569e-10
1.4,53,1472,0,1,1150,0.2,9,4.45028e-17,30.0351,0,-4.5406e-10
1.4,81,448,0,0,700,0.1,3,4.4453e-17,5.5009,0,-7.4186e-11
1.4,22,8000,1,1,600,0.5,6,0,0.011961,0,-4.7184e-10
1.4,88,448,0,1,2050,0.9,2,4.44297e-17,19.2631,0,-3.78542e-11
1.4,3,1728,0,1,800,0.3,4,0,10.1009,0,-2.08077e-10
1.4,64,8000,0,0,2050,0.4,8,2.86741e-17,55.5613,0,-6.14989e-10
1.4,39,2112,1,1,1000,0.2,1,0,0.016456,0,-5.2272e-11
1.4,15,960,1,1,6000,0.1,6,0,0.011147,0,-2.5401e-10
1.4,19,192,0,0,1250,0.9,6,0,34.697,0,-7.64759e-11
1.4,48,2560,1,0,2150,0.9,7,4.4531e-17,0.0074011,0,-4.178e-10
1.4,95,2432,1,1,4400,0.3,4,0,0.024878,0,-2.2497e-10
1.4,32,832,1,1,4400,0.3,7,4.452e-17,0.011785,0,2.1708e-09
1.4,68,256,0,1,3150,0.9,7,0,105.3412,0,-1.52899e-10
1.4,20,2944,0,0,1250,0.2,8,4.4451e-17,29.0613,0,-4.88901e-10
1.4,24,320,0,0,4400,0.2,8,0,105.5509,0,-2.166685e-10
1.4,32,192,0,0,2150,0.8,3,0,28.3612,0,3.9909e-12
1.4,13,1024,1,1,4400,0.3,6,0,0.01146,0,-2.6952e-10
1.4,42,128,1,0,2150,0.8,3,0,0.00043024,0,5.2109e-11
1.4,16,384,0,1,550,0.4,10,0,18.7297,0,-3.03547e-10
1.4,54,6720,0,0,4550,0.6,6,0,107.3218,0,-4.537581e-10
1.4,57,640,1,1,1850,0.2,4,4.4453e-17,0.011855,0,-1.4278e-10
1.4,31,256,1,1,4400,0.7,8,0,0.0090649,0,-1.864e-10
1.4,26,7040,1,1,4050,0.8,4,0,0.012126,0,-3.0159e-10
1.4,39,3200,0,0,1800,0.6,6,0,42.8359,0,-3.86084e-10
1.4,96,832,0,1,4300,0.2,9,4.446752e-17,115.0795,0,-3.822858e-10
1.4,23,3776,0,0,2550,0.5,3,0,27.7824,0,-1.90389e-10
1.4,69,768,0,1,1050,0.6,4,0,16.2981,0,-1.47383e-10
1.4,17,128,1,1,4550,0.6,5,0,0.0077935,0,2.0993e-13
1.4,70,4544,1,1,1950,0.9,3,4.4476e-17,0.032422,0,-2.0171e-10
1.4,45,3328,1,1,850,0.9,4,0,0.021456,0,-2.5365e-10
1.4,11,192,0,1,4850,0.1,5,0,64.3333,0,-4.89287e-11
1.4,85,640,1,1,650,0.5,9,0,0.012724,0,-3.459e-10
1.4,93,384,0,0,4550,0.2,9,4.450638e-17,118.9182,0,-2.642956e-10
1.4,69,3776,1,0,3000,0,4,0,0.015859,0,-2.5529e-10
1.4,100,3968,0,1,6150,0,7,0,103.383,0,-4.628926e-10
1.4,10,384,1,0,5000,0.9,1,0,0.0003908,0,7.8569e-12
1.4,100,3456,1,0,650,0.8,8,0,0.020968,0,-5.182e-10
1.4,60,1280,1,0,8350,0.3,6,3.646e-17,0.0043925,0,6.8213e-09
1.4,62,768,0,0,4300,0.9,1,4.44188e-17,19.9028,0,-2.12298e-11
1.4,30,192,0,1,2050,1,1,0,9.9638,0,5.6873e-11
1.4,63,5632,1,1,900,0,1,0,0.035618,0,-6.984e-11
1.4,1,192,0,1,8100,0.7,5,0,167.5815,0,-4.892867e-11
1.4,55,256,1,1,4850,0.8,6,0,0.0093202,0,-1.2358e-10
1.4,18,192,0,0,2000,0.8,1,0,8.7498,0,5.6873e-11
1.4,64,384,1,0,7600,0.6,7,5.6825e-17,0.0012916,0,-1.963e-10
1.4,79,3328,1,0,1100,0.2,3,3.3533e-17,0.020386,0,-4.8707e-07
1.4,16,1792,0,0,4850,0.3,7,0,107.7248,0,-3.724274e-10
1.4,9,576,0,0,750,1,10,5.74562e-17,36.8207,0,-3.67e-10
1.4,41,1088,1,1,2000,0.2,1,5.5733e-17,0.013072,0,-3.4069e-11
1.4,52,4352,0,1,800,0,1,0,1.8465,0,-6.5619e-11
1.4,94,6720,1,0,4300,0.3,3,0,0.041289,0,-2.253e-10
1.4,29,6464,1,1,6150,0.2,3,0,0.012415,0,-2.3177e-10
1.4,39,7680,1,1,500,0,9,0,0.0197,0,-6.8763e-10
1.4,8,4544,0,0,5000,0.7,3,4.44765e-17,62.2179,0,-2.01706e-10
1.4,74,192,1,0,7400,0.1,10,0,0.00077197,0,-1.8261e-10
1.4,58,128,0,1,1100,0.7,3,0,14.0371,0,5.2109e-11
1.4,73,3456,0,1,3900,0.5,1,0,14.3721,0,-6.1219e-11
1.4,60,1088,1,0,500,0.3,7,0,0.0036036,0,-3.2094e-10
1.4,59,576,0,1,1150,0.8,4,0,20.4051,0,-1.29268e-10
1.4,46,448,1,1,5000,0.3,2,4.443e-17,0.010335,0,-3.7854e-11
1.4,14,1088,1,0,9150,0.7,5,0,0.0010167,0,-2.2553e-10
1.4,41,1088,0,0,1150,0.5,1,5.5733e-17,4.29,0,-3.4069e-11
1.4,47,2368,0,0,500,0.3,2,4.4431e-17,3.0291,0,-1.0882e-10
1.4,87,8768,0,0,8600,0.7,9,0,322.656,0,-7.294467e-10
1.4,15,256,1,1,3250,0.5,10,0,0.008895,0,-2.5654e-10
1.4,29,1984,1,0,8850,0,5,0,0.00339,0,-2.6493e-10
1.4,61,128,0,1,4550,1,8,0,183.4009,0,-6.482409e-11
1.4,60,704,0,1,4300,0.9,2,1.01353e-16,40.3606,0,3.84964e-09
1.4,44,448,0,0,1550,0.5,8,4.45479e-17,45.8278,0,-2.55866e-10
1.4,59,2048,0,0,2700,0.8,8,0,96.4213,0,-4.5561e-10
1.4,45,448,0,0,6000,0.4,4,4.44533e-17,82.4894,0,-1.0995e-10
1.4,14,7360,0,1,2050,0.7,3,0,25.7452,0,-2.26146e-10
1.4,94,192,0,1,750,1,4,0,14.4932,0,-2.24572e-11
1.4,43,704,1,1,850,0.1,5,5.6505e-17,0.011552,0,-1.8711e-10
1.4,47,4160,0,0,6150,0.4,4,0,84.9698,0,-2.68498e-10
1.4,2,128,1,1,1600,0.8,8,0,0.0077238,0,-6.4824e-11
1.4,13,1536,0,1,5150,0.6,5,0,100.108,0,-2.460292e-10
1.4,62,3648,0,1,1300,1,5,0,31.8716,0,-3.20374e-10
1.4,65,8768,0,1,3550,0.7,7,0,103.5963,0,-5.627967e-10
1.4,99,192,0,1,550,0.7,8,0,18.1177,0,-1.28806e-10
1.4,26,384,1,1,1450,1,8,4.4472e-17,0.0094997,0,-2.3119e-10
1.4,4,256,1,0,1900,0.1,10,0,0.00027765,0,-2.5654e-10
1.4,4,384,0,1,650,1,6,4.44718e-17,19.0281,0,-1.61134e-10
1.4,7,768,1,0,4050,0.4,4,0,0.00048527,0,-1.4738e-10
1.4,1,256,0,0,700,0.3,2,0,4.6715,0,-1.007e-11
1.4,47,704,0,0,1100,0.6,8,4.45073e-17,34.8313,0,-3.13238e-10
1.4,64,3968,1,0,1400,0.4,3,0,0.015462,0,-1.9179e-10
1.4,79,3200,0,0,1500,1,10,0,74.5797,0,-6.26774e-10
1.4,71,320,0,0,3000,0.2,9,5.59566e-17,80.9542,0,-2.68915e-10
1.4,85,896,1,0,1500,1,7,3.855e-17,0.004101,0,6.7539e-09
1.4,50,640,1,1,800,0.7,1,0,0.011637,0,-2.1358e-11
1.4,62,5184,1,0,750,0.9,2,0,0.020585,0,-1.4085e-10
1.4,63,7680,0,1,6550,0.2,3,0,57.0019,0,-2.26301e-10
1.4,61,4160,0,0,1750,0.3,1,0,5.5364,0,-6.6217e-11
1.4,70,3968,1,1,1150,0,9,0,0.029135,0,-5.884e-10
1.4,67,384,1,0,1450,0.3,6,4.4472e-17,0.0013411,0,-1.6113e-10
1.4,58,2240,0,1,5300,0.5,6,0,117.0177,0,-3.393699e-10
1.4,1,8000,0,0,7400,0.4,9,0,224.8105,0,-7.087654e-10
1.4,29,384,1,1,1600,0.8,3,0,0.0095477,0,-5.9731e-11
1.4,44,8768,1,1,800,0.9,8,0,0.025952,0,-6.3893e-10
1.4,59,192,1,1,1500,0.5,6,0,0.0084804,0,-7.6476e-11
1.4,64,448,0,1,9400,0.5,9,0,311.8904,0,-2.92062e-10
1.4,75,8384,1,1,10000,0.3,3,0,0.04215,0,-2.377e-10
1.4,95,6144,0,0,2150,0.7,7,0,62.0254,0,-5.17981e-10
1.4,63,768,1,0,7600,0.2,3,0,0.0025635,0,-1.0553e-10
1.4,6,576,1,0,1600,1,6,0,0.00038959,0,-2.0781e-10
1.4,1,1856,1,0,7400,0.8,8,0,0.00033137,0,-4.3173e-10
1.4,16,1344,0,0,2350,0.4,6,4.44718e-17,48.7929,0,-2.93901e-10
1.4,20,1088,0,1,1950,0.8,4,5.57333e-17,34.6348,0,-1.80392e-10
1.4,67,256,0,0,1550,0.1,4,0,17.1294,0,-6.89732e-11
1.4,88,1600,1,0,6150,0.2,3,0,0.0079684,0,-1.4997e-10
1.4,10,704,0,0,1450,0.1,9,4.45454e-17,35.1355,0,-3.55896e-10
1.4,78,960,0,1,850,0.4,7,0,20.2413,0,-2.99578e-10
1.4,25,7680,1,0,2150,0.5,4,0,0.012707,0,-3.0213e-10
1.4,76,192,0,0,2200,0.3,9,0,62.455,0,-1.57438e-10
1.4,4,8000,0,0,3350,0.5,8,2.86741e-17,97.2497,0,-6.14989e-10
1.4,3,9600,1,1,600,0.5,2,4.4464e-17,0.002145,0,-1.5833e-10
1.4,29,192,0,0,1400,0.7,7,0,40.4296,0,-1.01806e-10
1.4,95,320,0,0,3150,0.4,2,0,22.1078,0,-1.98507e-11
1.4,45,9152,0,1,1950,0.6,10,0,76.424,0,-8.20756e-10
1.4,78,1216,0,1,5650,0.1,1,5.1969e-17,15.0942,0,8.7474e-09
1.4,92,1856,0,0,3450,0,9,3.42405e-17,75.1248,0,-1.62962e-08
1.4,98,192,1,1,900,0.9,4,0,0.0087669,0,-2.2457e-11
1.4,80,832,0,0,600,0.3,5,0,9.5577,0,-2.106e-10
1.4,95,576,1,1,3150,0.8,5,0,0.012301,0,-1.6824e-10
1.4,44,9600,0,1,2800,0,1,4.4429e-17,6.6652,0,-7.8327e-11
1.4,51,128,1,0,3900,0.8,9,0,0.00047408,0,-8.6841e-11
1.4,81,1472,0,0,600,0.2,2,4.4446e-17,3.6428,0,-9.1497e-11
1.4,56,6144,1,1,1300,0.8,9,0,0.034941,0,-6.6671e-10
1.4,4,320,1,0,2000,0.7,7,1.0103e-16,0.00028936,0,-1.839e-10
1.4,82,704,1,1,750,1,6,4.4431e-17,0.01288,0,-2.2951e-10
1.4,34,640,0,0,1450,0.8,9,0,58.9068,0,-3.45896e-10
1.4,26,576,0,0,2900,0.9,9,0,122.0255,0,-3.256017e-10
1.4,1,3456,0,0,1600,1,7,0,55.2428,0,-4.49602e-10
1.4,8,832,0,1,1050,0.1,2,0,5.5541,0,-7.2603e-11
1.4,21,192,0,0,950,0.2,6,0,16.5943,0,-7.64759e-11
1.4,86,4352,0,1,8850,0.4,2,0,60.7833,0,-1.33186e-10
1.4,61,576,0,1,9700,0.5,8,0,285.0704,0,-2.863659e-10
1.4,36,3776,0,0,550,0,3,0,3.9332,0,-1.9039e-10
1.4,74,9152,0,1,1300,0.4,1,3.5838e-17,4.5934,0,6.263e-08
1.4,3,1728,0,1,500,0.9,4,0,9.1807,0,-2.0808e-10
1.4,94,128,0,1,600,0.9,3,0,8.4222,0,5.2109e-11
1.4,6,896,1,0,2800,0.9,10,0,0.00049977,0,-4.3302e-10
1.4,20,192,1,0,1900,0,5,0,0.00037306,0,-4.8929e-11
1.4,29,6464,0,0,900,0.6,4,0,14.1363,0,-3.03548e-10
1.4,41,1664,0,1,6950,0.2,1,3.84672e-17,20.6163,0,-6.36341e-09
1.4,45,128,1,0,4050,0.8,7,0,0.00044547,0,-5.1394e-11
1.4,74,256,0,0,1300,0.2,2,0,7.7866,0,-1.007e-11
1.4,99,9600,0,1,6750,1,4,7.256831e-17,131.5386,0,-3.18999e-10
1.4,55,3328,1,0,1550,0.4,2,0,0.011211,0,-1.2643e-10
1.4,18,576,1,1,2050,0.7,3,0,0.010231,0,-9.0001e-11
1.4,83,3072,1,1,1400,0,6,0,0.027001,0,-3.6394e-10
1.4,62,1344,1,0,800,0.7,5,0,0.0046745,0,-2.4379e-10
1.4,30,3328,0,1,4400,0.2,1,0,12.8973,0,-6.20679e-11
1.4,55,1728,1,1,2050,0.7,5,3.5721e-17,0.016756,0,-9.063e-09
1.4,57,3072,1,1,5800,0,4,0,0.02234,0,-2.4006e-10
1.4,80,2816,1,1,2150,0.2,9,0,0.025273,0,-5.517e-10
1.4,1,9600,1,1,5450,0.7,9,2.8682e-17,0.00087126,0,-7.3036e-10
1.4,34,2944,0,0,950,0.5,2,4.442e-17,6.9676,0,-1.1702e-10
1.4,13,9600,1,0,4050,0.8,10,0,0.0085523,0,-8.209e-10
1.4,79,1088,1,1,6750,1,10,0,0.015213,0,-4.6573e-10
1.4,53,320,0,1,6000,0.1,6,1.00385e-16,98.8065,0,-1.59547e-10
1.4,42,1344,1,0,2800,0.7,7,0,0.003242,0,-3.4643e-10
1.4,54,704,1,0,1450,0.3,1,5.5698e-17,0.0020645,0,-1.9736e-11
1.4,85,4544,0,1,8600,0.8,9,0,341.4055,0,-6.256704e-10
1.4,79,1088,0,0,600,0.6,5,0,11.6423,0,-2.25532e-10
1.4,99,7680,1,1,1300,0.4,10,0,0.049653,0,-7.6896e-10
1.4,59,2944,1,0,900,0.9,4,4.4451e-17,0.010359,0,-2.3976e-10
1.4,77,9984,0,0,650,1,7,7.37193e-17,22.2551,0,-5.78824e-10
1.4,8,256,0,1,9400,0,6,0,140.6162,0,-1.23584e-10
1.4,96,192,0,1,800,0.8,3,0,10.5686,0,3.9909e-12
1.4,57,3200,0,1,3700,0.9,3,0,52.7375,0,-1.87542e-10
1.4,55,4544,1,1,1750,0.6,5,0,0.02822,0,-3.4163e-10
1.4,61,4736,0,0,4400,0.5,2,4.44217e-17,32.3326,0,-1.33498e-10
1.4,41,1536,0,0,7150,0.3,5,0,112.3813,0,-2.460292e-10
1.4,15,3968,0,1,1650,0.9,3,0,22.8293,0,-1.91788e-10
1.4,86,576,0,0,5150,0.7,1,0,21.3034,0,-1.17237e-11
1.4,17,4736,0,1,1150,0.1,7,0,21.4703,0,-4.8962e-10
1.4,73,1024,0,1,950,0.5,8,0,28.1414,0,-3.71455e-10
1.4,53,1472,0,1,5800,0.2,3,4.44604e-17,50.6623,0,-1.42685e-10
1.4,88,3200,1,1,2350,0.7,2,0,0.029366,0,-1.3064e-10
1.4,32,256,0,0,750,0,6,0,11.2119,0,-1.23584e-10
1.4,65,192,1,0,6950,0.7,9,0,0.00070545,0,-1.5744e-10
1.4,64,5888,0,0,1500,0.8,6,0,39.6369,0,-4.34461e-10
1.4,27,1600,0,0,850,0.3,10,4.33123e-17,26.4097,0,-4.52778e-09
1.4,43,2112,1,1,2000,0.1,5,0,0.016937,0,-2.9193e-10
1.4,8,2112,0,0,4150,0,5,0,50.929,0,-2.91926e-10
1.4,97,192,1,0,650,0.1,7,0,0.00094037,0,-1.0181e-10
1.4,67,8768,1,0,7150,0.1,7,0,0.039396,0,-5.628e-10
1.4,47,128,0,0,1050,0.4,5,0,18.3897,0,2.09928e-13
1.4,19,5632,0,0,6150,0.4,10,0,210.3376,0,-7.215846e-10
1.4,87,1088,0,0,1700,1,2,5.57333e-17,16.8492,0,-8.2843e-11
1.4,89,960,1,0,1200,0.6,5,0,0.0044982,0,-2.0888e-10
1.4,44,4736,0,0,5800,0,8,4.442172e-17,112.0574,0,-5.506825e-10
1.4,91,6464,0,0,3000,0.1,7,0,56.8418,0,-5.29133e-10
1.4,63,8000,0,1,750,0.6,3,0,8.745,0,-2.4943e-10
1.4,54,9152,0,1,650,0.3,6,4.44845e-17,12.4641,0,-4.81392e-10
1.4,76,1472,1,1,1700,0,6,4.4503e-17,0.017075,0,-2.9908e-10
1.4,56,3200,0,0,6950,0.9,7,3.959256e-17,229.867,0,-1.703186e-08
1.4,13,7040,0,1,950,0.4,7,0,22.5287,0,-5.33801e-10
1.4,99,448,0,0,2350,0.6,8,4.45479e-17,73.9362,0,-2.55866e-10
1.4,92,9152,1,0,1050,0.9,7,7.3082e-17,0.056363,0,-5.6359e-10
1.4,66,7040,1,1,6950,1,10,0,0.030436,0,-7.6862e-10
1.4,86,5376,1,1,2500,0.5,1,0,0.042429,0,-7.0271e-11
1.4,92,1344,0,0,6150,0.9,7,0,202.5383,0,-3.464345e-10
1.4,91,5184,0,0,3000,1,6,7.6682e-17,89.3358,0,-4.41068e-08
1.4,48,192,1,1,8350,0.2,6,0,0.0083994,0,-7.6476e-11
1.4,66,128,0,0,950,0.8,10,0,43.0129,0,-1.24435e-10
1.4,83,128,1,1,3250,0.4,5,0,0.0081033,0,2.0993e-13
1.4,100,7360,1,0,6150,0.4,10,0,0.048073,0,-7.6886e-10
1.4,14,320,1,0,5300,0,5,4.4484e-17,0.00042725,0,-1.1434e-10
1.4,15,832,0,0,6350,0.9,2,0,60.1008,0,-7.26026e-11
1.4,23,128,0,0,3800,0.6,4,0,61.0904,0,2.88083e-11
1.4,27,896,0,0,1750,0,5,0,21.3404,0,-2.07118e-10
1.4,26,1344,0,0,1250,0.1,7,0,23.6306,0,-3.46434e-10
1.4,29,9152,0,0,9400,0.6,8,0,293.5417,0,-6.562291e-10
1.4,77,2240,0,0,750,0.3,2,5.5977e-17,4.8811,0,-1.0853e-10
1.4,8,2240,0,0,500,0,10,0,12.1792,0,-5.73441e-10
1.4,26,1472,0,1,7150,0.4,9,4.450278e-17,219.5985,0,-4.540598e-10
1.4,59,256,0,1,650,0.3,1,0,2.1827,0,2.6303e-11
1.4,24,256,0,1,1500,0.1,9,0,37.1,0,-2.10929e-10
1.4,97,256,1,0,550,0.1,7,0,0.0012685,0,-1.529e-10
1.4,10,3072,1,1,4050,0.5,9,0,0.013921,0,-5.5258e-10
1.4,48,3200,1,0,7850,0.6,9,0,0.0094509,0,-5.7111e-10
1.4,42,128,0,1,1750,0.9,6,0,50.2182,0,-1.71946e-11
1.4,97,3072,1,1,600,0.1,1,0,0.029506,0,-5.6041e-11
1.4,37,320,0,1,600,0.5,2,0,4.3633,0,-1.9851e-11
1.4,45,960,0,0,1250,0.6,8,0,38.9322,0,-3.45382e-10
1.4,18,384,0,1,550,0,5,0,6.6479,0,-1.2785e-10
1.4,20,5376,0,0,9150,0.8,7,4.451911e-17,283.9022,0,-5.04433e-10
1.4,71,9984,0,0,7850,1,6,0,228.687,0,-4.817007e-10
1.4,60,5376,1,0,4400,0.9,8,4.4552e-17,0.020662,0,-5.8235e-10
1.4,39,4928,1,1,850,1,4,4.4476e-17,0.024658,0,-2.7115e-10
1.4,38,3968,1,1,4700,0,2,0,0.021511,0,-1.2621e-10
1.4,62,128,1,1,7150,0.1,5,0,0.0080047,0,2.0993e-13
1.4,2,320,0,1,1350,0,5,4.44844e-17,16.8326,0,-1.1434e-10
1.4,98,1024,0,0,4300,0.1,9,0,105.3535,0,-4.120925e-10
1.4,35,3328,1,0,1650,0.6,1,0,0.0072168,0,-6.2068e-11
1.4,8,9152,1,1,6150,0.3,1,3.5838e-17,0.0051674,0,6.701e-09
1.4,66,384,1,1,2550,0.4,7,5.6825e-17,0.010165,0,-1.963e-10
1.4,7,9984,0,0,650,0.2,8,0,15.0073,0,-6.56399e-10
1.4,64,128,0,1,3450,0.3,4,0,44.9253,0,2.88083e-11
1.4,73,3200,1,0,1200,0.2,7,3.9593e-17,0.014444,0,-2.2069e-08
1.4,78,5184,1,0,1650,0,6,7.6682e-17,0.026178,0,-3.7867e-08
1.4,51,1664,1,1,600,0.6,3,0,0.016117,0,-1.5841e-10
1.4,90,192,1,0,4300,0.3,2,0,0.00088739,0,3.0437e-11
1.4,88,192,0,0,1950,0.2,6,0,33.7924,0,-7.64759e-11
1.4,5,4736,1,0,2400,0.6,3,0,0.0016863,0,-2.0195e-10
1.4,2,8000,1,1,900,1,10,0,0.0012979,0,-7.9182e-10
1.4,93,6464,1,0,6550,0.7,4,0,0.039306,0,-3.0355e-10
1.4,37,320,1,0,1150,0.6,1,4.4418e-17,0.00074472,0,9.9414e-12
1.4,72,768,0,0,550,1,6,0,16.2849,0,-2.34538e-10
1.4,31,256,0,1,8600,0.2,7,0,180.4988,0,-1.52899e-10
1.4,35,2240,1,1,8600,0.7,2,5.5977e-17,0.01623,0,-1.0853e-10
1.4,15,7360,0,1,3150,0.2,1,0,9.0934,0,-7.3864e-11
1.4,80,192,0,0,850,0.5,6,0,18.405,0,-7.64759e-11
1.4,27,384,0,0,700,0.6,4,4.44718e-17,10.8659,0,-9.39453e-11
1.4,49,384,0,1,6150,0.4,5,0,104.2216,0,-1.278469e-10
1.4,72,2240,0,0,9150,0.8,10,0,404.6299,0,-5.734408e-10
1.4,58,4352,0,1,4300,1,9,4.446138e-17,190.8097,0,-6.110363e-10
1.4,1,448,1,1,9700,0,5,4.4489e-17,0.0094289,0,-1.4629e-10
1.4,3,1088,0,0,5300,0.1,2,5.57333e-17,28.4824,0,-8.2843e-11
1.4,27,256,0,1,10000,0.7,10,0,426.9949,0,-2.565388e-10
1.4,87,192,0,0,850,0.8,7,0,26.2496,0,-1.01806e-10
1.4,31,5184,0,1,5800,0.8,1,4.4426e-17,26.1156,0,-7.13055e-11
1.4,21,1600,1,1,550,0.7,6,0,0.012954,0,-2.9959e-10
1.4,84,512,0,0,3350,0.5,6,0,75.0333,0,-2.12203e-10
1.4,4,4544,0,0,850,0.5,8,3.06e-17,24.8874,0,-2.23335e-09
1.4,29,2240,0,1,1200,0.6,10,0,47.2327,0,-5.73441e-10
1.4,55,5888,0,0,1050,0.5,4,0,15.14,0,-2.87221e-10
1.4,41,2816,0,0,1400,0.2,5,4.45451e-17,20.4002,0,-3.00387e-10
1.4,1,768,1,1,5150,1,4,0,0.010123,0,-1.4738e-10
1.4,1,9152,0,1,8850,0.7,4,6.083866e-17,146.7262,0,5.286085e-10
1.4,32,4352,0,1,4050,0.3,3,0,38.4819,0,-2.02523e-10
1.4,4,704,0,1,650,0.1,1,5.5698e-17,1.8352,0,-1.9736e-11
1.4,10,1984,0,1,5450,0.3,4,0,68.5165,0,-2.10328e-10
1.4,1,320,1,0,750,0.3,10,0,0.00024886,0,-2.806e-10
1.4,42,384,1,0,5000,0.6,8,4.4472e-17,0.00092591,0,-2.3119e-10
1.4,28,4736,1,0,950,0.2,1,4.4422e-17,0.0084021,0,-6.5079e-11
1.4,88,6464,0,0,3050,0.5,2,0,22.4513,0,-1.50022e-10
1.4,30,2048,1,0,4150,0.8,3,0,0.0037119,0,-1.6986e-10
1.4,7,384,1,0,3350,0.7,6,4.4472e-17,0.00034274,0,-1.6113e-10
1.4,6,192,0,1,5000,0.7,10,0,206.8348,0,-1.826061e-10
1.4,54,640,0,1,1650,0,10,0,40.9725,0,-3.91013e-10
1.4,51,6144,1,1,6750,0.8,5,0,0.032992,0,-3.5989e-10
1.4,7,448,0,0,10000,0.2,7,0,205.6104,0,-2.191934e-10
1.4,77,3456,1,1,850,0.7,8,0,0.028439,0,-5.182e-10
1.4,27,192,1,0,550,0.9,2,0,0.00042371,0,3.0437e-11
1.4,32,2368,0,0,4050,0.9,5,0,94.0126,0,-2.83629e-10
1.4,76,4928,0,0,650,1,5,0,15.9547,0,-3.42122e-10
1.4,82,1856,0,0,2200,0.7,8,0,73.0034,0,-4.31726e-10
1.4,89,1024,1,0,700,1,6,0,0.004941,0,-2.6952e-10
1.4,73,3328,0,1,950,0.3,3,3.3533e-17,9.2261,0,-4.5009e-07
1.4,63,384,1,1,1200,0.5,10,0,0.010116,0,-3.0355e-10
1.4,43,7680,0,0,3150,0.8,10,0,137.9392,0,-7.689645e-10
1.4,26,576,0,0,8100,0.2,2,0,47.4717,0,-5.12326e-11
1.4,15,3776,1,0,1150,0.6,8,3.2331e-17,0.0036751,0,-5.7638e-09
1.4,6,384,1,0,1550,0.2,10,0,0.00032765,0,-3.0355e-10
1.4,82,320,1,0,5650,0.5,3,0,0.0013695,0,-5.4775e-11
1.4,77,2368,0,0,4300,1,7,4.44465e-17,147.2195,0,-3.977594e-10
1.4,5,2816,1,1,3050,0.7,8,4.4453e-17,0.012952,0,-4.8819e-10
1.4,97,6144,0,0,3250,0.9,10,0,149.8932,0,-7.223907e-10
1.4,46,576,0,1,4150,0.2,3,0,36.5538,0,-9.00007e-11
1.4,67,832,1,0,4550,0.4,5,0,0.0030183,0,-2.106e-10
1.4,98,6720,0,0,3250,0.9,2,3.02161e-17,30.6127,0,-6.11299e-08
1.4,63,3648,0,1,600,0.3,6,3.22985e-17,11.2429,0,2.08954e-08
1.4,50,832,1,0,5650,0.1,8,0,0.0023125,0,-3.3925e-10
1.4,33,1152,1,1,3150,0.7,10,4.4496e-17,0.012735,0,-4.6718e-10
1.4,1,1792,1,0,8850,0.9,4,0,0.00032647,0,-2.087e-10
1.4,89,1792,1,1,750,0.2,1,0,0.020218,0,-4.6017e-11
1.4,47,4160,0,0,8600,0.8,6,0,229.7353,0,-4.038164e-10
1.4,52,3328,1,1,7850,0.4,3,3.3533e-17,0.025737,0,-3.2066e-07
1.4,35,7360,1,1,550,0.4,3,0,0.016971,0,-2.2615e-10
1.4,27,1856,1,1,2000,0.5,3,0,0.014202,0,-1.5468e-10
1.4,3,384,1,0,9400,0,8,4.4472e-17,0.00027695,0,-2.3119e-10
